target_id	length	eff_length	est_counts	tpm
FBtr0078139	1756	1666.57	289	7.95324
FBtr0343777	859	665.006	31.5459	2.17564
FBtr0078128	830	640.324	149.454	10.7048
FBtr0300804	2110	2025.11	261.716	5.92724
FBtr0330648	2104	1992.18	0	0
FBtr0330649	2095	1975.94	0	0
FBtr0330650	3132	3040.64	16.9424	0.255553
FBtr0078129	4008	3763.16	80.1731	0.977119
FBtr0343780	1378	1178.18	112.65	4.38523
FBtr0343779	1077	930.145	263.862	13.0106
FBtr0078137	1151	1002.65	27.6559	1.26505
FBtr0078136	1341	1140.84	1216.24	48.895
FBtr0113009	1455	1261.38	20.3513	0.739976
FBtr0343778	1401	1202.74	38.1249	1.45381
FBtr0078135	995	832.449	1531.28	84.3662
FBtr0078134	1681	1546.09	39	1.15691
FBtr0330647	1893	1720.81	0	0
FBtr0078130	748	561.895	152.924	12.4822
FBtr0333408	1655	1553.19	4.62563	0.13659
FBtr0078133	1261	1191.97	653.45	25.1431
FBtr0078131	2023	1905.26	3900	93.8818
FBtr0331205	3319	3119.6	83.7452	1.23121
FBtr0331208	4618	4209.07	774.381	8.43801
FBtr0331206	3528	3022.5	579.744	8.79714
FBtr0331207	3447	2954.6	213.13	3.30839
FBtr0078047	5486	5557.55	202.213	1.66877
FBtr0330673	5300	5357.89	223.359	1.91197
FBtr0078049	7347	7194.4	69.9	0.445609
FBtr0329830	658	479	0	0
FBtr0344144	812	633	0	0
FBtr0330674	5419	5484.34	836.591	6.99616
FBtr0078048	5723	5763.63	17.3686	0.13821
FBtr0078050	7127	6997	82.7607	0.54248
FBtr0078099	898	766.644	605	36.1937
FBtr0078098	970	848.796	23103	1248.35
FBtr0078052	991	844.898	5241	284.499
FBtr0330695	1709	1593.59	29.3532	0.844793
FBtr0330696	2333	2287.13	3.45474	0.0692781
FBtr0078096	2426	2302.4	25	0.498001
FBtr0078094	1972	1761.41	533.124	13.8816
FBtr0078095	1923	1718.3	0	0
FBtr0330651	1905	1700.12	83.6063	2.25543
FBtr0345774	1229	1003.11	14.5554	0.665495
FBtr0345775	846	653.313	13.7143	0.962774
FBtr0078053	1806	1813.57	1	0.0252893
FBtr0329831	452	273	0	0
FBtr0331204	4292	4299.72	108	1.152
FBtr0078093	4436	4427.73	0	0
FBtr0078054	3564	3368.4	371	5.05151
FBtr0089488	4711	4479.93	980.565	10.0387
FBtr0089489	3432	3311.4	415.435	5.75389
FBtr0078055	3327	3231.41	1995	28.3153
FBtr0078090	1219	1097.83	40	1.67107
FBtr0078056	601	471.89	21180.4	2058.57
FBtr0331932	768	640.45	197.576	14.1489
FBtr0078089	556	393.827	629	73.2514
FBtr0078057	665	486	0	0
FBtr0078058	2259	2226.03	1	0.0206035
FBtr0078059	6672	6541.33	1923.45	13.4861
FBtr0329832	6454	6338.02	24.4453	0.176894
FBtr0329833	566	382.296	2	0.239939
FBtr0078087	2775	2497.36	1225.08	22.4986
FBtr0331233	2714	2432.51	0	0
FBtr0304741	1938	1792.53	22.5617	0.577267
FBtr0331232	2041	1893.74	1167.46	28.2744
FBtr0078088	2063	1908.06	5.78746e-05	1.39113e-06
FBtr0078060	1488	1400.82	1114.38	36.4858
FBtr0305350	501	303.426	33.6175	5.0814
FBtr0078061	2629	2624.79	0	0
FBtr0331230	2554	2547.03	2	0.0360136
FBtr0331231	2642	2463	0	0
FBtr0310035	6224	6123.05	30.3127	0.227053
FBtr0310034	6869	6721.95	134.687	0.918973
FBtr0078062	2592	2520.9	597	10.8615
FBtr0333012	4242	4359.24	11.746	0.12358
FBtr0333013	6084	6224.51	102.413	0.75461
FBtr0078083	2041	1928.67	1285.41	30.5672
FBtr0078084	3243	3101.59	71.5313	1.05775
FBtr0310030	2361	2253.53	36.057	0.733831
FBtr0310027	4654	4791.49	92.0195	0.880806
FBtr0078063	4752	4892.82	16.5906	0.155516
FBtr0329895	4482	4597.9	6.23051	0.0621491
FBtr0310028	1363	1269.9	3.11716	0.11258
FBtr0078082	1294	1192.92	3.95058	0.151887
FBtr0078081	1109	1016.05	1020.67	46.0724
FBtr0310029	1105	1012.48	8.26291	0.374298
FBtr0078080	1736	1673.26	1851	50.7358
FBtr0344014	4461	4658.71	8081.13	79.5568
FBtr0078064	1532	1469.98	0	0
FBtr0112854	1603	1557.86	153.304	4.51332
FBtr0078079	2423	2450.17	225.495	4.22098
FBtr0345429	2892	2987.53	706.069	10.8394
FBtr0078078	5024	5109.42	84.2727	0.75646
FBtr0303763	5308	5487.76	77.306	0.646084
FBtr0078066	853	743.909	8204.42	505.824
FBtr0078076	2716	2823.73	15.0268	0.24407
FBtr0332341	2693	2738.15	0	0
FBtr0332342	2780	2833.2	0	0
FBtr0345577	3183	3299.21	4.97322	0.0691351
FBtr0078067	2310	2282.9	396	7.95571
FBtr0078075	1584	1509.49	473	14.3715
FBtr0078068	4155	4261.76	910.955	9.80344
FBtr0332340	4346	4426.71	322.045	3.33662
FBtr0078074	1232	1146.72	791	31.6368
FBtr0310022	1032	803.697	73.7355	4.2078
FBtr0078069	1093	871.938	165.264	8.69291
FBtr0333746	673	496.232	4.93221	0.455856
FBtr0346726	782	611.571	5.30236	0.397643
FBtr0346650	1019	855.115	4.76542	0.255593
FBtr0078070	1880	1838.38	1	0.024948
FBtr0343220	2362	2183	0	0
FBtr0343221	2362	2183	0	0
FBtr0078071	683	490.127	52	4.86593
FBtr0310023	1494	1315	0	0
FBtr0343219	499	320	0	0
FBtr0310101	795	616	0	0
FBtr0308305	904	725	0	0
FBtr0343248	559	380	0	0
FBtr0343250	424	245	0	0
FBtr0077998	940	761	0	0
FBtr0077999	2549	2370	0	0
FBtr0345777	324	145	0	0
FBtr0078045	12427	12510.1	109	0.399609
FBtr0343249	12134	12075	0	0
FBtr0344054	549	370	0	0
FBtr0078000	2203	2153.91	1	0.0212934
FBtr0301316	3398	3294.34	20.292	0.282506
FBtr0078043	3057	2902.94	10.0485	0.158758
FBtr0301317	3169	3017.53	52.6595	0.800379
FBtr0343785	5991	6159.43	7	0.0521229
FBtr0308257	5730	5785.06	0	0
FBtr0343787	5987	6033.91	0	0
FBtr0301439	2359	2180	0	0
FBtr0078001	5466	5287	0	0
FBtr0343786	5633	5454	0	0
FBtr0346526	5800	5621	0	0
FBtr0342660	580	401	0	0
FBtr0078003	471	292	0	0
FBtr0078004	406	227	0	0
FBtr0078005	483	345.951	13	1.72345
FBtr0078006	2220	2181.99	1	0.0210193
FBtr0331651	1426	1247	0	0
FBtr0078007	1823	1759.07	1	0.0260728
FBtr0331652	4359	4390.23	0	0
FBtr0078042	2583	2613.84	349	6.12375
FBtr0345453	468	289	0	0
FBtr0078008	783	596.599	50.3848	3.87336
FBtr0078009	1732	1666.42	332	9.13746
FBtr0078041	2416	2376.64	183.546	3.54203
FBtr0332974	2407	2366.35	29.4538	0.570867
FBtr0078010	1040	912.972	158.958	7.9854
FBtr0332972	2104	1962.95	71.0417	1.65988
FBtr0078040	896	697.546	0	0
FBtr0078039	1370	1187.7	319	12.3184
FBtr0078011	1246	1153.77	208	8.26825
FBtr0305507	1731	1640.07	98.09	2.74305
FBtr0078012	1651	1536.55	6524.25	194.741
FBtr0100469	2849	2725.71	182.809	3.07601
FBtr0301908	1570	1473.77	1121.85	34.9121
FBtr0078038	1533	1482.05	337	10.4289
FBtr0332973	2825	2825.69	46.0147	0.746865
FBtr0078013	3735	3592.75	1498.3	19.1268
FBtr0078014	3618	3479.21	35.2258	0.464356
FBtr0078015	3583	3440.61	261.464	3.48535
FBtr0302121	3143	3061.14	1.03044	0.0154386
FBtr0302120	3986	4003.74	113.536	1.30058
FBtr0302612	3518	3506.38	2331.63	30.498
FBtr0078037	2672	2560.3	51.1932	0.91705
FBtr0334763	2625	2664.12	52.2416	0.899362
FBtr0334793	462	301.272	7.36719	1.12154
FBtr0334797	1310	1240.9	40.1768	1.48494
FBtr0078034	1245	1179.13	120.823	4.69959
FBtr0078016	1320	1221.04	0	0
FBtr0334794	1240	1165.83	4458	175.378
FBtr0078017	780	627.106	0	0
FBtr0334795	646	494.276	0	0
FBtr0334796	1049	894.357	4	0.205126
FBtr0345741	393	223.347	28	5.74975
FBtr0304182	91	9.10824	0	0
FBtr0304183	22	5.60924	0	0
FBtr0078018	1073	1015	184	8.31424
FBtr0078033	2922	2930.7	0	0
FBtr0078032	2903	2920.57	0	0
FBtr0078031	3026	3137.82	375	5.48119
FBtr0114307	128	12.7491	1	3.59744
FBtr0078030	1185	1101.79	399	16.6091
FBtr0091487	2639	2600.24	0.204008	0.00359837
FBtr0091489	4818	4925.7	1466.96	13.6591
FBtr0332000	4030	4193.98	2761.76	30.2016
FBtr0091486	2731	2671	2008.08	34.4808
FBtr0345634	7072	7190.86	0	0
FBtr0078023	871	692	0	0
FBtr0332181	6063	6266.93	7	0.0512288
FBtr0345739	598	419	0	0
FBtr0345738	2749	2661.59	0	0
FBtr0078025	2605	2570.92	2	0.035679
FBtr0078028	164	19.6009	2.64659	6.19273
FBtr0345455	319	140	0	0
FBtr0334798	325	146	0	0
FBtr0336969	3004	2983.76	195	2.99738
FBtr0077949	4160	4179.84	0	0
FBtr0305064	3801	3913.82	3	0.0351553
FBtr0343253	2917	2738	0	0
FBtr0301417	9821	9666.75	2041.98	9.68815
FBtr0332270	6648	6690.03	0	0
FBtr0301416	6722	6904.06	926.024	6.15161
FBtr0077997	793	614	0	0
FBtr0301087	1288	1109	0	0
FBtr0077951	1368	1189	0	0
FBtr0077993	5206	4965.6	628	5.80042
FBtr0077994	2267	2256.84	0	0
FBtr0077952	2745	2693.72	235	4.00116
FBtr0077953	2076	2019.31	1438.95	32.6825
FBtr0332569	4075	4100.16	194.715	2.17806
FBtr0332570	3115	3164.84	129.696	1.87952
FBtr0332571	2910	2984.16	66.6339	1.0241
FBtr0332273	4718	4779.19	144.781	1.38941
FBtr0077989	4489	4581.13	968.219	9.69331
FBtr0077954	3266	3321.7	69	0.952707
FBtr0077955	1030	921.711	37	1.8411
FBtr0077988	2079	1873.93	2516.96	61.6019
FBtr0332272	2130	1928.32	45.4282	1.08048
FBtr0077987	1980	1819.34	338.612	8.53611
FBtr0077956	2701	2721.41	1990	33.5375
FBtr0077986	1767	1609.37	6	0.170988
FBtr0077957	2536	2404.45	401.304	7.6547
FBtr0332271	2707	2532.71	59.6959	1.08101
FBtr0346497	348	185.031	6	1.48723
FBtr0077958	2029	2019.54	523	11.8774
FBtr0077959	1628	1570.14	161	4.70282
FBtr0077985	999	891.304	163	8.3875
FBtr0077960	999	830.648	495	27.3312
FBtr0100023	3049	3271.98	140.949	1.9757
FBtr0332274	2422	2520.91	327.249	5.95377
FBtr0100022	2040	2080.01	11685.8	257.67
FBtr0331290	780	655.594	113.635	7.94965
FBtr0077961	1272	1234.01	706.365	26.2532
FBtr0331287	1198	1116.85	0	0
FBtr0077981	2007	2118.62	1433.34	31.029
FBtr0077982	2617	2750.35	80.6571	1.34501
FBtr0331289	2350	2409.85	0	0
FBtr0077962	1925	1938.31	204	4.82702
FBtr0077964	646	484.884	90	8.51286
FBtr0304710	2592	2605.28	1145.08	20.1582
FBtr0077980	2729	2663.72	0	0
FBtr0344015	2746	2752.42	26.3324	0.438779
FBtr0077965	497	309.32	40.5923	6.01876
FBtr0077979	1801	1689.45	1540	41.8067
FBtr0077966	3331	3355.64	1164.2	15.9119
FBtr0331288	3424	3447.73	561.618	7.471
FBtr0077968	3192	3242.36	257.31	3.63971
FBtr0308698	3781	3778.35	0.0216044	0.000262247
FBtr0335394	3118	3157.86	28.4692	0.413479
FBtr0335395	3956	3929	101.588	1.18586
FBtr0344790	3193	3172.87	0	0
FBtr0077978	1667	1598.67	869.794	24.9533
FBtr0077971	1566	1515.48	561	16.9779
FBtr0307056	1893	1843.44	25.853	0.643209
FBtr0335379	1755	1700.83	204.003	5.50104
FBtr0077972	1833	1786.07	807.398	20.7329
FBtr0307057	1825	1775.08	703.746	18.1832
FBtr0077977	802	614.336	11	0.821217
FBtr0307096	298	119.005	5457.87	2103.44
FBtr0335380	513	274.378	97.1263	16.2353
FBtr0307097	376	197	8911	2074.59
FBtr0335381	459	228.183	621.997	125.019
FBtr0335382	550	371.249	410.514	50.7148
FBtr0077973	443	260.014	9300.49	1640.52
FBtr0114498	802	692.757	38	2.51579
FBtr0345742	645	466	0	0
FBtr0306546	832	670.456	2	0.136814
FBtr0299796	2477	2290.14	490	9.81305
FBtr0077920	2090	2048.33	42	0.940418
FBtr0335383	2903	2824.58	0	0
FBtr0077921	5504	5325	0	0
FBtr0335384	7413	7378.35	2	0.012432
FBtr0077922	776	597	0	0
FBtr0305552	746	567	0	0
FBtr0343837	1328	1149	0	0
FBtr0343846	537	358	0	0
FBtr0091926	537	358	0	0
FBtr0305553	671	492	0	0
FBtr0077924	675	496	0	0
FBtr0077925	621	442	0	0
FBtr0344105	340	161	0	0
FBtr0344104	367	188	0	0
FBtr0077948	1085	906	0	0
FBtr0343845	1008	829	0	0
FBtr0077947	1091	956.541	4	0.191791
FBtr0077946	819	685.29	89	5.95644
FBtr0077944	942	756.457	197	11.9441
FBtr0077943	632	451.692	215.236	21.8546
FBtr0301010	695	510.582	86.7642	7.79373
FBtr0343844	1149	960.7	405.355	19.3517
FBtr0077942	917	747.398	3330.32	204.364
FBtr0329947	917	747.398	3330.32	204.364
FBtr0343838	953	774	0	0
FBtr0077926	860	681	0	0
FBtr0343839	755	576	0	0
FBtr0343843	1244	866.347	19.9712	1.05726
FBtr0077941	6206	6299.87	116.453	0.847793
FBtr0329985	6206	6299.87	116.453	0.847793
FBtr0343840	1586	1538.47	17.1227	0.510451
FBtr0308744	508	329	0	0
FBtr0343841	686	507	0	0
FBtr0077928	211	40.0835	0	0
FBtr0343842	1206	949.278	6.66747	0.322136
FBtr0308745	591	379.78	1.33253	0.160922
FBtr0077929	1351	1172	0	0
FBtr0334817	1565	1386	0	0
FBtr0077930	1387	1208	0	0
FBtr0334818	1612	1433	0	0
FBtr0077931	1343	1164	0	0
FBtr0077932	1341	1162	0	0
FBtr0077938	1511	1332	0	0
FBtr0077939	1628	1449	0	0
FBtr0077937	1565	1386	0	0
FBtr0077936	1454	1275	0	0
FBtr0334821	1627	1448	0	0
FBtr0334822	1744	1565	0	0
FBtr0334820	1573	1498.43	10.8212	0.331215
FBtr0334819	1166	986.751	2.85671	0.132779
FBtr0077933	1524	1447.47	347.322	11.0051
FBtr0077919	684	505	0	0
FBtr0114554	616	439.727	1	0.104301
FBtr0334844	354	175	2	0.524159
FBtr0077873	1421	1215.08	2	0.0754913
FBtr0077874	1298	1087.65	1	0.0421677
FBtr0310017	5009	5090.18	0	0
FBtr0310018	5305	5544.26	22.9708	0.190022
FBtr0310019	5015	5097.9	0	0
FBtr0310020	6069	6229.87	0	0
FBtr0344146	4915	5061.54	16.0292	0.145244
FBtr0077917	2227	2204.18	1	0.0208077
FBtr0077916	3058	3036.57	591	8.92638
FBtr0077876	1030	892.899	35.0845	1.80212
FBtr0334842	1118	1019.58	144.639	6.5063
FBtr0334843	1000	914.438	475.132	23.8304
FBtr0077915	851	764.767	2188.15	131.225
FBtr0342645	7316	7137	0	0
FBtr0342646	3998	3731.56	1	0.0122908
FBtr0346473	232	55.6961	0	0
FBtr0077877	6019	5840	0	0
FBtr0303933	6320	6141	0	0
FBtr0303935	6089	5910	0	0
FBtr0307047	12385	11462.4	152	0.608191
FBtr0077878	4159	3980	0	0
FBtr0303934	5037	4858	0	0
FBtr0077881	1591	1461.62	2489.07	78.104
FBtr0331630	1713	1568.23	991.932	29.0098
FBtr0077912	2357	2255.17	2594.2	52.7588
FBtr0344040	723	550.712	17.8004	1.48244
FBtr0333542	690	553.481	88.2532	7.31305
FBtr0077882	790	663.274	210.609	14.5632
FBtr0077911	3601	3721.43	563.138	6.94027
FBtr0333545	3586	3709.19	0	0
FBtr0333544	3303	3380.06	0	0
FBtr0305618	2396	2224.24	1484.44	30.6091
FBtr0306167	2352	2184.58	325.135	6.82599
FBtr0077910	1762	1688.91	396.427	10.7654
FBtr0077906	2664	2666.88	833.242	14.3297
FBtr0077909	1754	1762.11	6865.6	178.696
FBtr0077907	2257	2284.18	35.0753	0.704273
FBtr0077908	2198	2223.55	8.20271	0.169193
FBtr0077905	2183	2207.99	18.3728	0.381636
FBtr0302115	2561	2500.98	37.6209	0.689906
FBtr0077883	844	750.306	128.275	7.84107
FBtr0345430	1031	928.408	10.6095	0.524116
FBtr0077884	1184	1104.84	630	26.1525
FBtr0333543	1198	983.778	6.9883	0.325796
FBtr0077904	873	702.228	142.012	9.27506
FBtr0077885	2999	2959.97	48.3249	0.748781
FBtr0077886	3421	3368.39	222.675	3.03193
FBtr0077903	1436	1327.56	238	8.22229
FBtr0077887	541	362	0	0
FBtr0077902	1137	958	0	0
FBtr0077901	534	355	0	0
FBtr0077888	1170	991	0	0
FBtr0310114	1163	984	0	0
FBtr0077899	1152	973	0	0
FBtr0100188	1161	982	0	0
FBtr0077897	1185	1006	0	0
FBtr0077896	2076	1897	0	0
FBtr0334829	2075	1838.04	0	0
FBtr0303377	1971	1782.9	2	0.0514487
FBtr0077894	882	703	0	0
FBtr0304391	115	11.2077	0	0
FBtr0304393	22	5.60924	0	0
FBtr0304392	22	5.60924	0	0
FBtr0089786	5663	5498.32	0	0
FBtr0304911	5420	5321.35	1	0.00861885
FBtr0334823	5657	5492.73	0	0
FBtr0334828	403	224	0	0
FBtr0334827	684	505	0	0
FBtr0077893	3678	3595.06	0	0
FBtr0304597	3570	3564.69	129.592	1.66735
FBtr0334826	3846	3854.57	100.408	1.19472
FBtr0077891	1154	978.398	1	0.0468765
FBtr0334824	1230	1025.2	0	0
FBtr0334825	819	640	0	0
FBtr0347156	1178	1032.97	0	0
FBtr0347155	929	802.019	1	0.0571856
FBtr0113012	6049	6151.4	0.00604047	4.50368e-05
FBtr0333007	5953	6047.07	89.5276	0.67902
FBtr0077811	6406	6427.81	2043.91	14.5837
FBtr0309828	5930	5957.11	337.56	2.59888
FBtr0333006	8459	8607.34	7.5453	0.0402049
FBtr0113011	6721	6659.09	466.683	3.21424
FBtr0110882	6246	6172.43	540.9	4.01913
FBtr0110883	8783	8828.28	149.87	0.778589
FBtr0077872	71	7.85687	0.0769231	0.449033
FBtr0333008	560	355.765	0	0
FBtr0077871	485	291.955	4	0.62837
FBtr0307516	798	619	0	0
FBtr0077870	2881	2702	0	0
FBtr0330201	2881	2702	0	0
FBtr0330202	2881	2702	0	0
FBtr0330200	3051	2872	0	0
FBtr0077812	73	7.96681	0	0
FBtr0334758	1243	1098.7	0	0
FBtr0077813	1088	961.486	597	28.4775
FBtr0077869	4294	4355.63	354	3.72755
FBtr0077814	813	664.562	102	7.0394
FBtr0077815	2130	2029.39	658	14.8707
FBtr0077868	1560	1490.93	92.5324	2.84647
FBtr0077867	1575	1514.68	7696.47	233.047
FBtr0077816	651	521.127	1485	130.694
FBtr0304139	1374	1156.53	26	1.03107
FBtr0334760	727	510.641	1	0.0898163
FBtr0100503	403	224	0	0
FBtr0309285	2777	2692.93	3	0.0510937
FBtr0309284	2447	2295.95	1	0.019976
FBtr0077863	350	171	66.4359	17.8188
FBtr0346492	822	696.332	4.56408	0.300613
FBtr0334759	528	352.531	2.43668	0.31701
FBtr0077817	380	207.854	1.56332	0.344952
FBtr0077818	72	7.91147	0	0
