target_id	length	eff_length	est_counts	tpm
FBtr0343777	859	662.471	76.9498	4.16913
FBtr0078128	830	637.618	144.05	8.10883
FBtr0300804	2110	2003.23	284.87	5.10412
FBtr0330648	2104	1998.37	0	0
FBtr0330649	2095	1982.14	72.0387	1.30447
FBtr0330650	3132	3015.15	7.66318	0.091223
FBtr0078129	4008	3743.61	206.778	1.98253
FBtr0343780	1378	1170.87	334.178	10.2441
FBtr0343779	1077	924.278	663.617	25.7703
FBtr0078137	1151	996.175	13.8555	0.499219
FBtr0078136	1341	1138.37	2125.32	67.0106
FBtr0113009	1455	1250.99	105.676	3.03198
FBtr0343778	1401	1192.86	17.6895	0.532271
FBtr0078135	995	828.785	2103.32	91.0894
FBtr0078134	1681	1544.14	71	1.65035
FBtr0330647	1893	1720.39	0	0
FBtr0078130	748	569.481	296.84	18.7089
FBtr0333408	1655	1549.6	9.318	0.215829
FBtr0078133	1261	1190.44	646.842	19.5027
FBtr0078131	2023	1901.8	4177	78.8325
FBtr0331205	3319	3100.43	8.31926e-07	9.63091e-09
FBtr0331208	4618	4182.15	653.87	5.61173
FBtr0331206	3528	3000.01	1081.03	12.9336
FBtr0331207	3447	2933.48	211.101	2.58293
FBtr0078047	5486	5523.99	0.195086	0.00126759
FBtr0330673	5300	5323.27	441.52	2.97699
FBtr0078049	7347	7155.55	56.5285	0.28355
FBtr0329830	658	479	0	0
FBtr0344144	812	633	0	0
FBtr0330674	5419	5455.88	289.873	1.90698
FBtr0078048	5723	5736.03	362.825	2.27034
FBtr0078050	7127	6965.7	83.9412	0.432529
FBtr0078099	898	766.027	1409	66.0195
FBtr0078098	970	846.292	10819	458.851
FBtr0078052	991	850.243	10547	445.236
FBtr0330695	1709	1583.81	4.11714	0.0933036
FBtr0330696	2333	2154	0	0
FBtr0078096	2426	2274.38	2	0.0315626
FBtr0078094	1972	1756.64	1070.65	21.8761
FBtr0078095	1923	1712.85	37.2285	0.780118
FBtr0330651	1905	1694.59	0	0
FBtr0345774	1229	1002.15	50.8806	1.82231
FBtr0345775	846	652.735	9.24271	0.508238
FBtr0078053	1806	1627	0	0
FBtr0329831	452	273	0	0
FBtr0331204	4292	4252.56	116.6	0.98413
FBtr0078093	4436	4380.65	68.4	0.560432
FBtr0078054	3564	3345.64	451	4.83841
FBtr0089488	4711	4453.31	1164.42	9.38491
FBtr0089489	3432	3290.66	497.584	5.42735
FBtr0078055	3327	3224.69	1648	18.3432
FBtr0078090	1219	1096.07	17	0.556691
FBtr0078056	601	470.451	51548.3	3932.83
FBtr0331932	768	639.951	290.715	16.3051
FBtr0078089	556	394.253	259	23.5792
FBtr0078057	665	486	0	0
FBtr0078058	2259	2217.86	1	0.0161834
FBtr0078059	6672	6518.73	513.442	2.82705
FBtr0329832	6454	6315.59	1313.8	7.46654
FBtr0329833	566	387	0	0
FBtr0078087	2775	2485.57	2583.34	37.3044
FBtr0331233	2714	2428.82	33.0318	0.488136
FBtr0304741	1938	1784.31	1571.57	31.6131
FBtr0331232	2041	1884.05	1857.82	35.3929
FBtr0078088	2063	1900.44	0.000105917	2.00041e-06
FBtr0078060	1488	1391.77	2425.94	62.5628
FBtr0305350	501	303.454	178.063	21.0613
FBtr0078061	2629	2616	0	0
FBtr0331230	2554	2537.4	4	0.0565817
FBtr0331231	2642	2629.6	0	0
FBtr0310035	6224	6109.67	286.568	1.68351
FBtr0310034	6869	6704.56	101.432	0.543009
FBtr0078062	2592	2526.9	601	8.53674
FBtr0333012	4242	4343.5	127.904	1.05694
FBtr0333013	6084	6193.69	83.3157	0.482817
FBtr0078083	2041	1915.28	2284.38	42.8097
FBtr0078084	3243	3085.58	143.714	1.67174
FBtr0310030	2361	2240.69	44.9017	0.71926
FBtr0310027	4654	4771.16	8.02786	0.0603921
FBtr0078063	4752	4763.68	0	0
FBtr0329895	4482	4580.02	9.75248	0.0764281
FBtr0310028	1363	1260.15	2.79014	0.0794712
FBtr0078082	1294	1192.03	8.04174	0.24214
FBtr0078081	1109	1013.01	1868.55	66.2054
FBtr0310029	1105	1009.26	26.6222	0.946776
FBtr0078080	1736	1655.41	3407	73.8705
FBtr0344014	4461	4647.45	128.353	0.991277
FBtr0078064	1532	1513.49	4.25025	0.100795
FBtr0112854	1603	1564.01	25.5848	0.587147
FBtr0078079	2423	2447.08	199.751	2.92985
FBtr0345429	2892	2981.36	39.061	0.470255
FBtr0078078	5024	5089.93	2.36523	0.0166789
FBtr0303763	5308	5465.06	276.485	1.81585
FBtr0078066	853	738.683	14785.2	718.411
FBtr0078076	2716	2806.63	0.000600318	7.67717e-06
FBtr0332341	2693	2780.5	11.4603	0.147937
FBtr0332342	2780	2878.08	0	0
FBtr0345577	3183	3282.48	6.53908	0.0715022
FBtr0078067	2310	2272.59	556	8.78129
FBtr0078075	1584	1501.51	442	10.5657
FBtr0078068	4155	4240.24	935.058	7.91504
FBtr0332340	4346	4402.67	243.942	1.98873
FBtr0078074	1232	1143.83	1058	33.1992
FBtr0310022	1032	792.829	0.00136374	6.17386e-05
FBtr0078069	1093	860.426	385.999	16.1019
FBtr0333746	673	496.077	1.62245	0.117389
FBtr0346726	782	602.554	0	0
FBtr0346650	1019	856.193	2.37755	0.0996697
FBtr0078070	1880	1834.82	3	0.0586858
FBtr0343220	2362	2183	0	0
FBtr0343221	2362	2183	0	0
FBtr0078071	683	485.306	61.6345	4.55841
FBtr0310023	1494	1283.58	1.3655	0.0381835
FBtr0343219	499	320	0	0
FBtr0310101	795	616	0	0
FBtr0308305	904	725	0	0
FBtr0343248	559	380	0	0
FBtr0343250	424	245	0	0
FBtr0077998	940	703.142	1	0.051046
FBtr0077999	2549	2370	0	0
FBtr0345777	324	145	0	0
FBtr0078045	12427	12487.3	80	0.229945
FBtr0343249	12134	12050.5	0	0
FBtr0344054	549	370	0	0
FBtr0078000	2203	2024	0	0
FBtr0301316	3398	3300.6	6.29592	0.0684654
FBtr0078043	3057	2909.5	43.7041	0.539149
FBtr0301317	3169	3025.4	0	0
FBtr0343785	5991	6031.99	0	0
FBtr0308257	5730	5901.14	14	0.0851524
FBtr0343787	5987	6027.52	0	0
FBtr0301439	2359	2180	0	0
FBtr0078001	5466	5644.06	0	0
FBtr0343786	5633	5674.07	0	0
FBtr0346526	5800	5857.35	0	0
FBtr0342660	580	401	0	0
FBtr0078003	471	292	0	0
FBtr0078004	406	227	0	0
FBtr0078005	483	351.403	2	0.204281
FBtr0078006	2220	2041	0	0
FBtr0331651	1426	1247	0	0
FBtr0078007	1823	1644	0	0
FBtr0331652	4359	4486.42	3.67303	0.0293853
FBtr0078042	2583	2599.95	523.327	7.22459
FBtr0345453	468	289	0	0
FBtr0078008	783	593.552	66.1861	4.00233
FBtr0078009	1732	1657.42	301	6.51836
FBtr0078041	2416	2360.45	186	2.82829
FBtr0332974	2407	2302.98	0	0
FBtr0078010	1040	910.971	269.658	10.6246
FBtr0332972	2104	1964.83	11.5218	0.210476
FBtr0078040	896	712.793	3.82015	0.192363
FBtr0078039	1370	1184.13	419	12.7005
FBtr0078011	1246	1152.11	171	5.32731
FBtr0305507	1731	1642.01	257.696	5.63295
FBtr0078012	1651	1543.99	15202.2	353.398
FBtr0100469	2849	2732.72	156.652	2.05753
FBtr0301908	1570	1478.36	1848.5	44.8791
FBtr0078038	1533	1481.97	347	8.40418
FBtr0332973	2825	2752.36	0	0
FBtr0078013	3735	3594.53	773.911	7.72776
FBtr0078014	3618	3483.04	6.13228e-05	6.3193e-07
FBtr0078015	3583	3443.86	400.089	4.16981
FBtr0302121	3143	3047.3	1.47489	0.017372
FBtr0302120	3986	3986.89	92.0296	0.828511
FBtr0302612	3518	3493.46	2794	28.7062
FBtr0078037	2672	2550.2	163.011	2.29428
FBtr0334763	2625	2652.07	35.0745	0.474691
FBtr0334793	462	294.83	4.40871	0.536716
FBtr0334797	1310	1202.03	0	0
FBtr0078034	1245	1168.22	206	6.32919
FBtr0078016	1320	1218.58	0	0
FBtr0334794	1240	1165.25	2440	75.1582
FBtr0078017	780	634.733	1	0.0565476
FBtr0334795	646	467	0	0
FBtr0334796	1049	870	0	0
FBtr0345741	393	222.666	9	1.45075
FBtr0304182	91	9.10824	0	0
FBtr0304183	22	5.60924	0	0
FBtr0078018	1073	1009.17	133	4.73032
FBtr0078033	2922	2990.71	15.309	0.183729
FBtr0078032	2903	2906.88	0	0
FBtr0078031	3026	3124.62	749.691	8.61172
FBtr0114307	128	12.7491	0	0
FBtr0078030	1185	1093.31	488	16.0207
FBtr0091487	2639	2566.77	1211.38	16.9394
FBtr0091489	4818	4903.67	971.863	7.1136
FBtr0332000	4030	4171.75	522.726	4.49739
FBtr0091486	2731	2638.18	737.031	10.0274
FBtr0345634	7072	7333.6	5.57422	0.0272817
FBtr0078023	871	755.457	9.42578	0.447829
FBtr0332181	6063	6101.03	0	0
FBtr0345739	598	419	0	0
FBtr0345738	2749	2630.19	0	0
FBtr0078025	2605	2543.4	90	1.27008
FBtr0078028	164	19.6009	2.98102	5.45876
FBtr0345455	319	140	0	0
FBtr0334798	325	146	0	0
FBtr0336969	3004	2976.97	308	3.71348
FBtr0077949	4160	4266.31	6	0.0504781
FBtr0305064	3801	3815.51	0	0
FBtr0343253	2917	2738	0	0
FBtr0301417	9821	9644.94	3381.61	12.5843
FBtr0332270	6648	6674.37	0	0
FBtr0301416	6722	6889.97	697.393	3.633
FBtr0077997	793	614	0	0
FBtr0301087	1288	1231.3	1	0.0291502
FBtr0077951	1368	1284.99	0	0
FBtr0077993	5206	4953.76	540	3.91258
FBtr0077994	2267	2248.64	0	0
FBtr0077952	2745	2673.73	392	5.26227
FBtr0077953	2076	2014.32	1089.09	19.4062
FBtr0332569	4075	4094.76	204.642	1.79379
FBtr0332570	3115	3165.33	203.264	2.30487
FBtr0332571	2910	2983.02	0.00498158	5.99399e-05
FBtr0332273	4718	4754.25	0	0
FBtr0077989	4489	4554.98	903	7.11551
FBtr0077954	3266	3293.44	14	0.152575
FBtr0077955	1030	908.064	9	0.355738
FBtr0077988	2079	1866.67	3557.81	68.41
FBtr0332272	2130	1921.73	76.5898	1.43049
FBtr0077987	1980	1812.87	280.604	5.5556
FBtr0077956	2701	2719.18	1889	24.9344
FBtr0077986	1767	1602.43	12	0.268786
FBtr0077957	2536	2408.29	1429.3	21.302
FBtr0332271	2707	2534.68	252.697	3.57835
FBtr0346497	348	182.006	9	1.77485
FBtr0077958	2029	2013.44	720	12.8351
FBtr0077959	1628	1563.59	216	4.95834
FBtr0077985	999	891.552	174	7.00499
FBtr0077960	999	830.297	597.155	25.8142
FBtr0100023	3049	3257.52	165.874	1.82767
FBtr0332274	2422	2504.83	292.283	4.18822
FBtr0100022	2040	2067.54	7776.69	135.004
FBtr0331290	780	642.243	0	0
FBtr0077961	1272	1240.56	1210	35.0085
FBtr0331287	1198	1153.16	0	0
FBtr0077981	2007	2089.69	2303.93	39.5724
FBtr0077982	2617	2712.89	94.0704	1.24459
FBtr0331289	2350	2371.31	0	0
FBtr0077962	1925	1926.99	294	5.47611
FBtr0077964	646	480.689	157	11.723
FBtr0304710	2592	2594.03	1275	17.6417
FBtr0077980	2729	2648.49	0	0
FBtr0344015	2746	2740.72	0	0
FBtr0077965	497	307.795	59	6.8801
FBtr0077979	1801	1681.23	1020	21.7759
FBtr0077966	3331	3337.6	779.007	8.37745
FBtr0331288	3424	3429.26	635.993	6.65667
FBtr0077968	3192	3221.49	191.082	2.12896
FBtr0308698	3781	3753.99	2.65238e-05	2.536e-07
FBtr0335394	3118	3140.01	134.243	1.53449
FBtr0335395	3956	3907.67	224.643	2.06339
FBtr0344790	3193	3216.92	48.1052	0.536732
FBtr0077978	1667	1599.26	930.927	20.893
FBtr0077971	1566	1519.56	397	9.37728
FBtr0307056	1893	1831.31	78.4282	1.53715
FBtr0335379	1755	1691.21	148.517	3.15199
FBtr0077972	1833	1775.41	404.786	8.18336
FBtr0307057	1825	1764.3	501.268	10.1977
FBtr0077977	802	610.501	6	0.352752
FBtr0307096	298	119.005	1598.77	482.2
FBtr0335380	513	272.383	101.226	13.3388
FBtr0307097	376	197	10214.7	1861.08
FBtr0335381	459	233.397	968.295	148.908
FBtr0335382	550	377.753	561.946	53.3939
FBtr0077973	443	268.181	9136.05	1222.75
FBtr0114498	802	683.281	3	0.157589
FBtr0345742	645	466	0	0
FBtr0306546	832	665.843	1	0.0539055
FBtr0299796	2477	2274.96	3392	53.5164
FBtr0077920	2090	2040.36	139	2.44519
FBtr0335383	2903	2812.23	0	0
FBtr0077921	5504	5579.87	1	0.00643251
FBtr0335384	7413	7262.47	0	0
FBtr0077922	776	597	0	0
FBtr0305552	746	567	0	0
FBtr0343837	1328	1149	0	0
FBtr0343846	537	358	0	0
FBtr0091926	537	358	0	0
FBtr0305553	671	492	0	0
FBtr0077924	675	496	0	0
FBtr0077925	621	442	0	0
FBtr0344105	340	161	0	0
FBtr0344104	367	188	0	0
FBtr0077948	1085	929.463	0	0
FBtr0343845	1008	875.857	1	0.04098
FBtr0077947	1091	912	0	0
FBtr0077946	819	680.141	2	0.105545
FBtr0077944	942	749.356	6	0.287387
FBtr0077943	632	452.155	7.28824	0.578549
FBtr0301010	695	510.787	8.71176	0.612168
FBtr0343844	1149	960.184	94.3796	3.528
FBtr0077942	917	746.537	1922.81	92.4463
FBtr0329947	917	746.537	1922.81	92.4463
FBtr0343838	953	774	0	0
FBtr0077926	860	681	0	0
FBtr0343839	755	576	0	0
FBtr0343843	1244	869.525	94.6711	3.90787
FBtr0077941	6206	6296.21	109.049	0.62165
FBtr0329985	6206	6296.21	109.049	0.62165
FBtr0343840	1586	1534.9	58.2319	1.36171
FBtr0308744	508	329	0	0
FBtr0343841	686	507	0	0
FBtr0077928	211	40.0835	0	0
FBtr0343842	1206	941.159	6.62063	0.252488
FBtr0308745	591	372.537	30.3794	2.92694
FBtr0077929	1351	1172	0	0
FBtr0334817	1565	1386	0	0
FBtr0077930	1387	1208	0	0
FBtr0334818	1612	1433	0	0
FBtr0077931	1343	1164	0	0
FBtr0077932	1341	1162	0	0
FBtr0077938	1511	1344.7	0	0
FBtr0077939	1628	1470.09	0	0
FBtr0077937	1565	1411.99	0	0
FBtr0077936	1454	1319.22	1	0.0272074
FBtr0334821	1627	1457.23	0	0
FBtr0334822	1744	1582.62	0	0
FBtr0334820	1573	1465.68	0	0
FBtr0334819	1166	987	0	0
FBtr0077933	1524	1443.5	436	10.8412
FBtr0077919	684	505	0	0
FBtr0114554	616	437	0	0
FBtr0334844	354	175	0	0
FBtr0077873	1421	1204.84	2	0.0595809
FBtr0077874	1298	1119	0	0
FBtr0310017	5009	5226.72	0.571874	0.00392714
FBtr0310018	5305	5558.9	36.248	0.234046
FBtr0310019	5015	5235.26	0.104464	0.000716197
FBtr0310020	6069	6227.47	0	0
FBtr0344146	4915	5077.25	12.0756	0.0853663
FBtr0077917	2227	2191.24	1	0.01638
FBtr0077916	3058	3016.18	569	6.77112
FBtr0077876	1030	876.331	64.9409	2.65984
FBtr0334842	1118	1012.25	39.1937	1.38974
FBtr0334843	1000	907.419	1170.75	46.3086
FBtr0077915	851	758.425	3179.11	150.452
FBtr0342645	7316	7137	0	0
FBtr0342646	3998	3819	0	0
FBtr0346473	232	55.6961	0	0
FBtr0077877	6019	5840	0	0
FBtr0303933	6320	6141	0	0
FBtr0303935	6089	5910	0	0
FBtr0307047	12385	11425.6	41	0.128799
FBtr0077878	4159	3980	0	0
FBtr0303934	5037	4858	0	0
FBtr0077881	1591	1457.26	1615.46	39.789
FBtr0331630	1713	1560.98	638.54	14.6823
FBtr0077912	2357	2255.28	2916.19	46.411
FBtr0344040	723	549.746	15.8115	1.03232
FBtr0333542	690	555.287	348.013	22.4948
FBtr0077882	790	664.395	1.18064	0.0637818
FBtr0077911	3601	3702.79	299.721	2.90531
FBtr0333545	3586	3690.35	0	0
FBtr0333544	3303	3444.33	0.0858351	0.000894468
FBtr0305618	2396	2225.37	1534.16	24.7442
FBtr0306167	2352	2185.22	271.613	4.46128
FBtr0077910	1762	1689.62	447.226	9.50042
FBtr0077906	2664	2653.59	1218.41	16.4802
FBtr0077909	1754	1753.81	10818.3	221.403
FBtr0077907	2257	2274.32	40.2168	0.63469
FBtr0077908	2198	2214	6.59825	0.106968
FBtr0077905	2183	2198.23	11.9415	0.194981
FBtr0302115	2561	2489.13	37.6171	0.542429
FBtr0077883	844	741.09	216.422	10.4818
FBtr0345430	1031	916.441	10.4526	0.40938
FBtr0077884	1184	1095.49	1354	44.3624
FBtr0333543	1198	977.324	13.9708	0.513084
FBtr0077904	873	697.506	172.029	8.85236
FBtr0077885	2999	2951.39	155.525	1.89137
FBtr0077886	3421	3354.72	258.475	2.76546
FBtr0077903	1436	1325.42	323	8.74689
FBtr0077887	541	362	0	0
FBtr0077902	1137	958	0	0
FBtr0077901	534	344.136	9	0.93868
FBtr0077888	1170	991	0	0
FBtr0310114	1163	984	0	0
FBtr0077899	1152	973	0	0
FBtr0100188	1161	982	0	0
FBtr0077897	1185	1006	0	0
FBtr0077896	2076	1897	0	0
FBtr0334829	2075	1832.64	0	0
FBtr0303377	1971	1776.7	2	0.0404038
FBtr0077894	882	703	0	0
FBtr0304391	115	11.2077	0	0
FBtr0304393	22	5.60924	0	0
FBtr0304392	22	5.60924	0	0
FBtr0089786	5663	5483.82	0	0
FBtr0304911	5420	5307.09	4	0.0270526
FBtr0334823	5657	5478.7	0	0
FBtr0334828	403	224	0	0
FBtr0334827	684	505	0	0
FBtr0077893	3678	3584.52	0	0
FBtr0304597	3570	3552.38	145.328	1.46837
FBtr0334826	3846	3843.48	102.672	0.958809
FBtr0077891	1154	967.137	1	0.0371122
FBtr0334824	1230	1016	0	0
FBtr0334825	819	640	0	0
FBtr0347156	1178	999	0	0
FBtr0347155	929	750	0	0
FBtr0113012	6049	6004.36	0	0
FBtr0333007	5953	6014.4	23.6451	0.141109
FBtr0077811	6406	6390.47	836.363	4.6975
FBtr0309828	5930	5932.97	359.23	2.17323
FBtr0333006	8459	8580.95	1.91623	0.00801524
FBtr0113011	6721	6631.54	247.859	1.34151
FBtr0110882	6246	6144.2	781.734	4.56666
FBtr0110883	8783	8797.84	166.253	0.678264
FBtr0077872	71	7.85687	0.0769231	0.351408
FBtr0333008	560	381	0	0
FBtr0077871	485	306	0	0
FBtr0307516	798	619	0	0
FBtr0077870	2881	2702	0	0
FBtr0330201	2881	2702	0	0
FBtr0330202	2881	2702	0	0
FBtr0330200	3051	2872	0	0
FBtr0077812	73	7.96681	0	0
FBtr0334758	1243	1095.51	0	0
FBtr0077813	1088	960.755	1143	42.7011
FBtr0077869	4294	4361.53	397	3.26705
FBtr0077814	813	659.762	220	11.9685
FBtr0077815	2130	2023.1	1111	19.7107
FBtr0077868	1560	1479.77	205.693	4.98919
FBtr0077867	1575	1505.04	7741.31	184.617
FBtr0077816	651	513.119	3548	248.182
FBtr0304139	1374	1154.73	113	3.51238
FBtr0334760	727	548	0	0
FBtr0100503	403	224	0	0
FBtr0309285	2777	2692.34	5	0.0666569
FBtr0309284	2447	2280.1	2	0.0314833
FBtr0077863	350	171	481.629	101.093
FBtr0346492	822	693.034	3.37062	0.174566
FBtr0334759	528	352.546	43.1935	4.39752
FBtr0077817	380	205.63	48.8065	8.51915
FBtr0077818	72	7.91147	0	0
