target_id	length	eff_length	est_counts	tpm
FBtr0306589	5315	4682.3	1156.72	8.69459
FBtr0306590	5179	4563.04	134.468	1.03716
FBtr0306591	5390	4749.8	746.659	5.53257
FBtr0306592	5528	4874.74	0.00330329	2.38493e-05
FBtr0330655	5281	4655.8	40.5042	0.306187
FBtr0113008	2629	2428	19.5223	0.282985
FBtr0309810	2230	2043.42	33.4777	0.576604
FBtr0078163	4350	4099.61	43.0803	0.369843
FBtr0078164	7227	6973.59	0.212409	0.001072
FBtr0113416	4347	4055.47	0	0
FBtr0309225	6150	5878.62	0	0
FBtr0309227	3917	3621.96	0	0
FBtr0309228	7266	6974.22	11.9361	0.0602348
FBtr0309229	7005	6724.58	0	0
FBtr0309226	6583	6388.21	9.77117	0.0538329
FBtr0345732	244	66.2053	0	0
FBtr0345733	207	37.5845	1	0.936422
FBtr0306539	4153	3842.26	9.62206	0.0881378
FBtr0306536	3731	3496.07	204.392	2.05762
FBtr0306538	3454	3232.82	1.83761	0.0200056
FBtr0078100	4040	3721.72	189.934	1.79614
FBtr0306537	3789	3474.96	378.826	3.83681
FBtr0344052	2798	2287.51	289.363	4.45205
FBtr0344053	2686	2182.17	16.1091	0.259814
FBtr0306540	1430	1161.43	826.453	25.044
FBtr0078101	1841	1569.13	795.924	17.8522
FBtr0302164	1458	1193.93	346.653	10.2187
FBtr0331680	1536	1276.87	203.88	5.61963
FBtr0301733	1694	1381.59	341.006	8.68687
FBtr0306541	1378	1163.32	23	0.695837
FBtr0290323	2225	1888.79	36.0773	0.672249
FBtr0330637	1662	1469.96	27.9227	0.668549
FBtr0078103	6476	5906	823	4.90441
FBtr0078104	1583	1421.84	688.641	17.046
FBtr0330636	1221	1074.34	320.7	10.506
FBtr0301452	2551	2318.58	2101.66	31.9022
FBtr0089437	2387	2094.16	14.9526	0.251298
FBtr0308091	961	769.339	73.991	3.38487
FBtr0089428	2184	1958.86	395.831	7.11193
FBtr0089429	2293	2009.88	0	0
FBtr0330656	2298	2004.39	6.95254	0.122079
FBtr0089432	2283	2049.54	395.598	6.79325
FBtr0089430	2380	2101.77	527.657	8.83584
FBtr0089431	2380	2102.22	5.03813	0.0843474
FBtr0089433	2353	2064.83	2.41234e-05	4.11184e-07
FBtr0089434	2429	2144.74	308.425	5.06122
FBtr0089435	2309	2025.73	1914.55	33.2633
FBtr0089436	1971	1695.85	0	0
FBtr0306542	657	478	0	0
FBtr0330638	678	499	0	0
FBtr0330639	586	407	0	0
FBtr0336838	818	639	0	0
FBtr0078160	1124	865.406	1	0.0406687
FBtr0100307	2749	2414.98	36.7384	0.535413
FBtr0078157	2742	2451.43	38.4289	0.55172
FBtr0100308	2885	2561.68	69.9373	0.960871
FBtr0100309	2597	2316.75	0	0
FBtr0330646	2457	2185.61	58.9541	0.949341
FBtr0078158	2656	2394.21	59.3462	0.872391
FBtr0078156	2456	2185.09	125.821	2.02658
FBtr0078159	4008	3651.93	6.9377	0.0668611
FBtr0100310	2505	2252.63	110.837	1.7317
FBtr0078154	2778	2546.63	4630.6	63.9957
FBtr0100379	2864	2617.95	12182.4	163.777
FBtr0078153	2759	2521.36	53.2668	0.743536
FBtr0078155	2845	2592.67	173.603	2.35663
FBtr0344032	1062	823.621	18.1179	0.774213
FBtr0300568	1699	1645.5	1627.54	34.811
FBtr0078114	2176	2018.64	2142.4	37.3528
FBtr0078115	2396	2241.18	156.052	2.4506
FBtr0336836	727	467.766	3	0.225722
FBtr0336837	502	296.79	1	0.118586
FBtr0346127	1014	825.567	2.09057	0.0891235
FBtr0302194	2206	2051.46	0	0
FBtr0302196	2206	2051.46	0	0
FBtr0302195	1335	1186.77	162.909	4.83126
FBtr0330644	1380	1227.77	4693.82	134.552
FBtr0300987	1838	1657.16	88.7029	1.88389
FBtr0330645	1908	1714.98	387.478	7.95185
FBtr0078116	905	788.267	673	30.0485
FBtr0301929	5305	5459.15	79	0.509311
FBtr0330643	5299	5454.65	7.71432e-06	4.9775e-08
FBtr0078147	1699	1497.73	163	3.83031
FBtr0330641	869	661.569	0	0
FBtr0330642	798	599.321	3.84193	0.225616
FBtr0078117	486	307.534	1307.04	149.581
FBtr0078118	623	443.326	151.865	12.0563
FBtr0301886	568	388.514	0	0
FBtr0301887	507	327.748	24.5068	2.63164
FBtr0330640	415	236.892	11.7494	1.74561
FBtr0340650	1381	1205.86	10.6948	0.312145
FBtr0078119	1261	1093.11	731.305	23.546
FBtr0091612	769	589.902	196	11.6938
FBtr0078122	17880	17701	0	0
FBtr0306341	17963	17784	0	0
FBtr0330652	20622	20710.1	50.6362	0.0860517
FBtr0332336	19571	19515.6	42.0643	0.0758598
FBtr0078121	19604	19510.7	775.538	1.39898
FBtr0332337	17143	17177.2	0	0
FBtr0078123	18859	18906.2	0.696243	0.0012961
FBtr0330653	18434	18487.9	1262.07	2.40256
FBtr0078124	903	748.815	664	31.2086
FBtr0308246	1290	1121.38	12	0.376626
FBtr0078146	1259	1076.66	0	0
FBtr0332338	3129	2996.56	14.2134	0.166938
FBtr0078125	2902	2785.73	985.845	12.4552
FBtr0332339	3121	2966.39	114.941	1.36373
FBtr0078145	8225	8188.11	2921.05	12.5555
FBtr0078144	17943	18275.1	25.9839	0.0500411
FBtr0299837	18528	18555.2	0	0
FBtr0308253	18006	18335.8	0	0
FBtr0308254	17733	18040.8	120.53	0.235135
FBtr0308255	17731	18009.7	21.3047	0.0416342
FBtr0336984	400	221	0	0
FBtr0336985	1190	1011	0	0
FBtr0336986	552	373	0	0
FBtr0309764	88	8.89679	0	0
FBtr0078126	1660	1459.59	2.13615	0.0515088
FBtr0304343	107	10.4162	0	0
FBtr0304344	22	5.60924	0	0
FBtr0336987	904	725	0	0
FBtr0336990	1105	976.91	7.33993	0.264434
FBtr0078143	981	843.815	209.66	8.74479
FBtr0336989	1799	1771.13	9.40883	0.186968
FBtr0078140	1726	1680.82	354.645	7.42599
FBtr0078141	1753	1707.83	72.9459	1.50327
FBtr0308252	7557	7329.67	3	0.0144051
FBtr0336988	754	575	0	0
FBtr0078142	4040	3861	0	0
FBtr0078127	2417	2279.07	2	0.0308854
FBtr0078139	1756	1660.21	373	7.90726
FBtr0343777	859	662.196	14.2813	0.759033
FBtr0078128	830	637.986	316.719	17.472
FBtr0300804	2110	2018.93	273.037	4.75971
FBtr0330648	2104	1981.32	0	0
FBtr0330649	2095	1998.03	49.5692	0.873154
FBtr0330650	3132	3033.32	8.10446	0.0940342
FBtr0078129	4008	3749.84	272.098	2.55384
FBtr0343780	1378	1177.58	176.96	5.28891
FBtr0343779	1077	930.76	525.407	19.8673
FBtr0078137	1151	1003.34	13.8246	0.484938
FBtr0078136	1341	1146.91	2978.02	91.3858
FBtr0113009	1455	1263.01	90.2578	2.51512
FBtr0343778	1401	1203.67	55.4247	1.6206
FBtr0078135	995	837.319	2486.3	104.506
FBtr0078134	1681	1552.6	60	1.3601
FBtr0330647	1893	1723.56	0	0
FBtr0078130	748	568.396	308.579	19.1072
FBtr0333408	1655	1550.15	19.0753	0.433088
FBtr0078133	1261	1190.87	553.346	16.3536
FBtr0078131	2023	1908.07	2893	53.3623
FBtr0331205	3319	3077.72	0	0
FBtr0331208	4618	4191.59	681.322	5.72076
FBtr0331206	3528	2996.89	205.138	2.4091
FBtr0331207	3447	2931.01	36.5407	0.438772
FBtr0078047	5486	5552.01	61.1653	0.387735
FBtr0330673	5300	5350.14	297.815	1.95912
FBtr0078049	7347	7177.46	33.6821	0.165161
FBtr0329830	658	479	0	0
FBtr0344144	812	633	0	0
FBtr0330674	5419	5480.47	723.923	4.64895
FBtr0078048	5723	5759.09	176.801	1.08047
FBtr0078050	7127	6982.54	200.527	1.01074
FBtr0078099	898	768.185	2064	94.5638
FBtr0078098	970	856.012	41879	1721.86
FBtr0078052	991	852.706	10162	419.431
FBtr0330695	1709	1594.81	4.08689	0.090191
FBtr0330696	2333	2154	0	0
FBtr0078096	2426	2247	0	0
FBtr0078094	1972	1765.97	1241.77	24.748
FBtr0078095	1923	1721.68	55.5286	1.13512
FBtr0330651	1905	1702.82	100.03	2.06748
FBtr0345774	1229	1005.94	7.13193	0.249526
FBtr0345775	846	652.947	26.5369	1.43038
FBtr0078053	1806	1811.74	2	0.0388522
FBtr0329831	452	273	0	0
FBtr0331204	4292	4291.69	147.862	1.21258
FBtr0078093	4436	4417.4	35.1377	0.279954
FBtr0078054	3564	3354.98	552	5.79069
FBtr0089488	4711	4462.35	1138.62	8.98043
FBtr0089489	3432	3302.15	565.377	6.0259
FBtr0078055	3327	3232.71	2011	21.8941
FBtr0078090	1219	1099.69	13	0.416058
FBtr0078056	601	473.194	43196.7	3212.86
FBtr0331932	768	642.5	235.283	12.8884
FBtr0078089	556	394.692	455	40.5727
FBtr0078057	665	486	0	0
FBtr0078058	2259	2232.22	2	0.0315336
FBtr0078059	6672	6542.41	744.196	4.00341
FBtr0329832	6454	6341.58	47.9821	0.266295
FBtr0329833	566	387	0	0
FBtr0078087	2775	2478.85	1824.84	25.9092
FBtr0331233	2714	2421.81	46.3706	0.673881
FBtr0304741	1938	1787.12	0	0
FBtr0331232	2041	1884.95	1868.62	34.89
FBtr0078088	2063	1901.25	7.64083e-08	1.41443e-09
FBtr0078060	1488	1404.05	2052.85	51.4581
FBtr0305350	501	304.256	97.1512	11.238
FBtr0078061	2629	2634.99	0	0
FBtr0331230	2554	2555.48	1	0.0137723
FBtr0331231	2642	2579.12	0	0
FBtr0310035	6224	6124.75	153.271	0.88075
FBtr0310034	6869	6721.54	202.729	1.06152
FBtr0078062	2592	2543.42	512	7.08489
FBtr0333012	4242	4382.52	11.3135	0.0908558
FBtr0333013	6084	6245.45	61.047	0.344018
FBtr0078083	2041	1926.48	2704.7	49.4123
FBtr0078084	3243	3095.96	241.521	2.74561
FBtr0310030	2361	2252.7	42.7826	0.668414
FBtr0310027	4654	4813.16	53.5301	0.391424
FBtr0078063	4752	4913.3	16.7164	0.119743
FBtr0329895	4482	4619.37	50.393	0.383945
FBtr0310028	1363	1271.06	9.08927	0.251677
FBtr0078082	1294	1199.87	16.4729	0.483188
FBtr0078081	1109	1021.76	1561.54	53.7876
FBtr0310029	1105	1017.94	44.9019	1.55247
FBtr0078080	1736	1670.21	3633	76.5552
FBtr0344014	4461	4691.95	32.7995	0.246033
FBtr0078064	1532	1529.89	39.4727	0.908063
FBtr0112854	1603	1537.14	0	0
FBtr0078079	2423	2470.78	188.548	2.68577
FBtr0345429	2892	3009.1	11.1796	0.130759
FBtr0078078	5024	5128.12	9.53406	0.0654335
FBtr0303763	5308	5511.25	29.1938	0.186432
FBtr0078066	853	743.474	11098.3	525.376
FBtr0078076	2716	2829.76	9.63e-05	1.19773e-06
FBtr0332341	2693	2803	28.9999	0.364128
FBtr0332342	2780	2902.5	0	0
FBtr0345577	3183	3231.27	0	0
FBtr0078067	2310	2284.61	613	9.4434
FBtr0078075	1584	1516.59	477	11.0696
FBtr0078068	4155	4274.83	791.745	6.5185
FBtr0332340	4346	4436.9	164.255	1.30292
FBtr0078074	1232	1151.95	589	17.9955
FBtr0310022	1032	799.398	141.713	6.23917
FBtr0078069	1093	868.787	175.287	7.10096
FBtr0333746	673	487.367	0	0
FBtr0346726	782	602.335	0	0
FBtr0346650	1019	858.178	41	1.68146
FBtr0078070	1880	1701	0	0
FBtr0343220	2362	2266.86	0.5	0.00776294
FBtr0343221	2362	2266.86	0.5	0.00776294
FBtr0078071	683	482.172	57.503	4.19729
FBtr0310023	1494	1285.05	2.49699	0.0683876
FBtr0343219	499	320	0	0
FBtr0310101	795	581.627	1	0.0605113
FBtr0308305	904	725	0	0
FBtr0343248	559	380	0	0
FBtr0343250	424	245	0	0
FBtr0077998	940	698.341	1	0.050398
FBtr0077999	2549	2370	0	0
FBtr0345777	324	145	0	0
FBtr0078045	12427	12527.7	166.98	0.469107
FBtr0343249	12134	12300.7	0.0201354	5.76116e-05
FBtr0344054	549	370	0	0
FBtr0078000	2203	2159.29	1	0.0162994
FBtr0301316	3398	3310.06	21.2038	0.225455
FBtr0078043	3057	2918.96	37.7962	0.455722
FBtr0301317	3169	3033.06	0	0
FBtr0343785	5991	6057.79	0	0
FBtr0308257	5730	5805.82	0	0
FBtr0343787	5987	6055.56	0	0
FBtr0301439	2359	2180	0	0
FBtr0078001	5466	5685.84	4	0.0247597
FBtr0343786	5633	5836.7	0	0
FBtr0346526	5800	5881.08	0	0
FBtr0342660	580	414.282	1	0.0849542
FBtr0078003	471	313.392	1	0.112303
FBtr0078004	406	229.832	1	0.153133
FBtr0078005	483	352.282	13	1.29877
FBtr0078006	2220	2041	0	0
FBtr0331651	1426	1247	0	0
FBtr0078007	1823	1644	0	0
FBtr0331652	4359	4509.34	1.77288	0.0138372
FBtr0078042	2583	2624.49	458.227	6.14492
FBtr0345453	468	289	0	0
FBtr0078008	783	595.124	76.2651	4.51023
FBtr0078009	1732	1670.22	362	7.62808
FBtr0078041	2416	2379.87	137.965	2.04032
FBtr0332974	2407	2370.09	24.0348	0.356908
FBtr0078010	1040	911.933	285.679	11.0255
FBtr0332972	2104	1967.27	9.32058	0.166748
FBtr0078040	896	698.47	0	0
FBtr0078039	1370	1186.6	333	9.87691
FBtr0078011	1246	1164.09	162	4.89788
FBtr0305507	1731	1650.38	398.488	8.49792
FBtr0078012	1651	1548.16	16332.6	371.297
FBtr0100469	2849	2741.6	318.902	4.09386
FBtr0301908	1570	1484.47	2303.98	54.6244
FBtr0078038	1533	1487.44	279	6.60155
FBtr0332973	2825	2836.98	61.703	0.765473
FBtr0078013	3735	3605.53	617.957	6.03212
FBtr0078014	3618	3493	0	0
FBtr0078015	3583	3453.73	302.34	3.08098
FBtr0302121	3143	3068.06	0.646438	0.00741557
FBtr0302120	3986	4013.28	61.7422	0.541456
FBtr0302612	3518	3516.88	1941.59	19.4303
FBtr0078037	2672	2568.09	116.309	1.59398
FBtr0334763	2625	2675.91	26.7143	0.35136
FBtr0334793	462	291.163	0	0
FBtr0334797	1310	1240.47	20.2334	0.574068
FBtr0078034	1245	1179.16	189.767	5.66406
FBtr0078016	1320	1263.91	14.2933	0.398012
FBtr0334794	1240	1175.48	2501.71	74.9033
FBtr0078017	780	601	0	0
FBtr0334795	646	496.01	0	0
FBtr0334796	1049	891.652	5	0.197358
FBtr0345741	393	220.667	25	3.98734
FBtr0304182	91	9.10824	0	0
FBtr0304183	22	5.60924	0	0
FBtr0078018	1073	1016.6	216	7.47798
FBtr0078033	2922	2932.5	0	0
FBtr0078032	2903	2921.96	0	0
FBtr0078031	3026	3151.94	556	6.20837
FBtr0114307	128	12.7491	0	0
FBtr0078030	1185	1102.93	460	14.6788
FBtr0091487	2639	2588.7	1922.25	26.1342
FBtr0091489	4818	4932.81	684.788	4.88587
FBtr0332000	4030	4100.69	0	0
FBtr0091486	2731	2659.15	1059.96	14.0291
FBtr0345634	7072	7192.63	0	0
FBtr0078023	871	758.339	1	0.0464106
FBtr0332181	6063	6287.41	1	0.00559769
FBtr0345739	598	419	0	0
FBtr0345738	2749	2662.84	0	0
FBtr0078025	2605	2585.07	1	0.0136147
FBtr0078028	164	19.6009	1.62079	2.91025
FBtr0345455	319	140	0	0
FBtr0334798	325	146	0	0
FBtr0336969	3004	2999.51	250	2.93339
FBtr0077949	4160	4300.37	9	0.0736575
FBtr0305064	3801	3835.75	0	0
FBtr0343253	2917	2738	0	0
FBtr0301417	9821	9659.1	3021.31	11.0088
FBtr0332270	6648	6682.06	0	0
FBtr0301416	6722	6917.15	1068.69	5.43758
FBtr0077997	793	614	0	0
FBtr0301087	1288	1247.74	1	0.0282071
FBtr0077951	1368	1297.76	0	0
FBtr0077993	5206	4965.07	585	4.14678
FBtr0077994	2267	2262.65	0	0
FBtr0077952	2745	2687.36	297	3.88966
FBtr0077953	2076	2034.11	1506.3	26.0625
FBtr0332569	4075	4125.54	12.387	0.105674
FBtr0332570	3115	3190.08	212.257	2.34176
FBtr0332571	2910	3007.91	60.0584	0.702731
FBtr0332273	4718	4789.67	193.998	1.42552
FBtr0077989	4489	4592.16	887.002	6.79811
FBtr0077954	3266	3327.92	2	0.0211513
FBtr0077955	1030	922.778	2	0.0762805
FBtr0077988	2079	1873.32	2787.63	52.3724
FBtr0332272	2130	1928.57	12.3055	0.224566
FBtr0077987	1980	1821.7	296.067	5.71998
FBtr0077956	2701	2749.56	1643	21.0308
FBtr0077986	1767	1611.46	35	0.764417
FBtr0077957	2536	2415.77	535.289	7.79855
FBtr0332271	2707	2541.13	70.7107	0.979352
FBtr0346497	348	182.154	14	2.70501
FBtr0077958	2029	2025.33	792	13.7629
FBtr0077959	1628	1581.13	225	5.00835
FBtr0077985	999	903.46	151	5.88232
FBtr0077960	999	833.366	650	27.451
FBtr0100023	3049	3288.37	33.1826	0.355148
FBtr0332274	2422	2527.94	115.379	1.60635
FBtr0100022	2040	2085.11	8846.44	149.321
FBtr0331290	780	662.448	84.0837	4.46725
FBtr0077961	1272	1248.84	1262.92	35.5917
FBtr0331287	1198	1161.15	0	0
FBtr0077981	2007	2124.55	2642.98	43.7831
FBtr0077982	2617	2747.97	151.02	1.93421
FBtr0331289	2350	2397.95	0	0
FBtr0077962	1925	1943.26	218	3.94827
FBtr0077964	646	484.4	108	7.84693
FBtr0304710	2592	2615.96	1419	19.0911
FBtr0077980	2729	2661.26	0	0
FBtr0344015	2746	2762.64	0	0
FBtr0077965	497	307.626	45	5.14837
FBtr0077979	1801	1690.49	721	15.0108
FBtr0077966	3331	3362.48	1372.45	14.3654
FBtr0331288	3424	3454.12	301.547	3.07254
FBtr0077968	3192	3245.36	286.57	3.10777
FBtr0308698	3781	3777.42	74.7406	0.696373
FBtr0335394	3118	3162.07	9.97574e-05	1.11033e-06
FBtr0335395	3956	3929	116.393	1.04261
FBtr0344790	3193	3240.89	22.2823	0.241978
FBtr0077978	1667	1612.18	1792.01	39.1209
FBtr0077971	1566	1531.86	472	10.8443
FBtr0307056	1893	1842.02	26.1191	0.499051
FBtr0335379	1755	1700.97	122.487	2.5344
FBtr0077972	1833	1786.62	520.264	10.2487
FBtr0307057	1825	1775.77	280.13	5.55204
FBtr0077977	802	615.699	1	0.0571627
FBtr0307096	298	119.005	3030.6	896.281
FBtr0335380	513	271.386	37.4004	4.85032
FBtr0307097	376	197	14401.2	2572.84
FBtr0335381	459	231.601	789.821	120.024
FBtr0335382	550	376.101	372.847	34.8904
FBtr0077973	443	265.141	7794.15	1034.6
FBtr0114498	802	688.314	56	2.8634
FBtr0345742	645	466	0	0
FBtr0306546	832	665.111	1	0.052916
FBtr0299796	2477	2289.93	691	10.6203
FBtr0077920	2090	2048.3	55	0.945039
FBtr0335383	2903	2813.89	0	0
FBtr0077921	5504	5607	2	0.0125539
FBtr0335384	7413	7267.63	0	0
FBtr0077922	776	597	0	0
FBtr0305552	746	567	0	0
FBtr0343837	1328	1149	0	0
FBtr0343846	537	358	0	0
FBtr0091926	537	305.012	1	0.115389
FBtr0305553	671	492	0	0
FBtr0077924	675	496	0	0
FBtr0077925	621	442	0	0
FBtr0344105	340	161	0	0
FBtr0344104	367	188	0	0
FBtr0077948	1085	906	0	0
FBtr0343845	1008	829	0	0
FBtr0077947	1091	954.344	3	0.110636
FBtr0077946	819	688.202	4	0.204562
FBtr0077944	942	754.496	25	1.16617
FBtr0077943	632	452.652	58.8611	4.57662
FBtr0301010	695	512.098	38.1389	2.62117
FBtr0343844	1149	956.32	161.636	5.9486
FBtr0077942	917	743.326	4556.18	215.726
FBtr0329947	917	743.326	4556.18	215.726
FBtr0343838	953	774	0	0
FBtr0077926	860	681	0	0
FBtr0343839	755	576	0	0
FBtr0343843	1244	863.469	29.4716	1.20126
FBtr0077941	6206	6330.74	130.031	0.722892
FBtr0329985	6206	6330.74	130.031	0.722892
FBtr0343840	1586	1549.51	3.46604	0.0787265
FBtr0308744	508	329	0	0
FBtr0343841	686	507	0	0
FBtr0077928	211	40.0835	0	0
FBtr0343842	1206	942.939	8.29501	0.309609
FBtr0308745	591	374.562	9.70499	0.911911
FBtr0077929	1351	1172	0	0
FBtr0334817	1565	1386	0	0
FBtr0077930	1387	1208	0	0
FBtr0334818	1612	1433	0	0
FBtr0077931	1343	1164	0	0
FBtr0077932	1341	1162	0	0
FBtr0077938	1511	1332	0	0
FBtr0077939	1628	1449	0	0
FBtr0077937	1565	1386	0	0
FBtr0077936	1454	1275	0	0
FBtr0334821	1627	1448	0	0
FBtr0334822	1744	1565	0	0
FBtr0334820	1573	1469.78	0	0
FBtr0334819	1166	987	0	0
FBtr0077933	1524	1452.41	540	13.0854
FBtr0077919	684	505	0	0
FBtr0114554	616	439.948	2	0.159996
FBtr0334844	354	175	1	0.201114
FBtr0077873	1421	1205.29	2	0.0584006
FBtr0077874	1298	1080.33	7	0.228045
FBtr0310017	5009	5264.19	35.8255	0.23952
FBtr0310018	5305	5600.47	1.86114e-05	1.16959e-07
FBtr0310019	5015	5272.28	4.73604	0.0316154
FBtr0310020	6069	6408.88	22.4026	0.123026
FBtr0344146	4915	5112.12	0.0357791	0.000246325
FBtr0077917	2227	2210.62	11	0.175129
FBtr0077916	3058	3039.15	599	6.93674
FBtr0077876	1030	884.108	44.8934	1.78714
FBtr0334842	1118	1019.21	30.2485	1.04453
FBtr0334843	1000	914.536	904.038	34.791
FBtr0077915	851	765.253	3661.82	168.412
FBtr0342645	7316	7101.86	2	0.00991148
FBtr0342646	3998	3718.57	0	0
FBtr0346473	232	55.6961	0	0
FBtr0077877	6019	5840	0	0
FBtr0303933	6320	6141	0	0
FBtr0303935	6089	5910	0	0
FBtr0307047	12385	11395.3	30	0.0926566
FBtr0077878	4159	3980	0	0
FBtr0303934	5037	4858	0	0
FBtr0077881	1591	1461.7	1935.22	46.5965
FBtr0331630	1713	1568.31	774.78	17.3871
FBtr0077912	2357	2261.43	2858.17	44.4822
FBtr0344040	723	550.016	17.8256	1.14064
FBtr0333542	690	560.254	65.175	4.09427
FBtr0077882	790	669.97	311.903	16.3849
FBtr0077911	3601	3744.75	623.922	5.86393
FBtr0333545	3586	3732.33	1.5876e-08	1.49707e-10
FBtr0333544	3303	3124	0	0
FBtr0305618	2396	2231.46	1379.09	21.7512
FBtr0306167	2352	2192.25	683.363	10.9709
FBtr0077910	1762	1701.53	594.548	12.2978
FBtr0077906	2664	2668.67	1092	14.4015
FBtr0077909	1754	1767.53	10596.4	210.996
FBtr0077907	2257	2291.24	21.1846	0.32541
FBtr0077908	2198	2230.79	8.37354	0.132109
FBtr0077905	2183	2213.69	6.78548	0.107881
FBtr0302115	2561	2505.82	34.923	0.490504
FBtr0077883	844	748.459	290.31	13.6513
FBtr0345430	1031	904.662	0	0
FBtr0077884	1184	1107.77	1121	35.6152
FBtr0333543	1198	983.226	7.01983	0.251278
FBtr0077904	873	703.098	174.98	8.75898
FBtr0077885	2999	2972.8	111.772	1.32327
FBtr0077886	3421	3378.7	406.228	4.23156
FBtr0077903	1436	1331.64	270	7.13603
FBtr0077887	541	362	0	0
FBtr0077902	1137	958	0	0
FBtr0077901	534	347.62	7	0.708719
FBtr0077888	1170	991	0	0
FBtr0310114	1163	984	0	0
FBtr0077899	1152	973	0	0
FBtr0100188	1161	982	0	0
FBtr0077897	1185	1006	0	0
FBtr0077896	2076	1897	0	0
FBtr0334829	2075	1896	0	0
FBtr0303377	1971	1792	0	0
FBtr0077894	882	703	0	0
FBtr0304391	115	11.2077	0	0
FBtr0304393	22	5.60924	0	0
FBtr0304392	22	5.60924	0	0
FBtr0089786	5663	5490.66	0	0
FBtr0304911	5420	5328.09	5	0.0330278
FBtr0334823	5657	5485.85	0	0
FBtr0334828	403	224	0	0
FBtr0334827	684	505	0	0
FBtr0077893	3678	3605.46	0	0
FBtr0304597	3570	3585.22	312.62	3.0689
FBtr0334826	3846	3875.9	180.38	1.63793
FBtr0077891	1154	974.823	1	0.036104
FBtr0334824	1230	1021	0	0
FBtr0334825	819	640	0	0
FBtr0347156	1178	1021.77	0	0
FBtr0347155	929	798.103	1	0.0440983
FBtr0113012	6049	6148.75	0	0
FBtr0333007	5953	6044.02	0	0
FBtr0077811	6406	6421.46	1112.56	6.09778
FBtr0309828	5930	5959.77	507.441	2.99665
FBtr0333006	8459	8619.46	2.6122	0.0106661
FBtr0113011	6721	6652.57	377.864	1.99906
FBtr0110882	6246	6165.6	548.026	3.12829
FBtr0110883	8783	8830.9	117.493	0.468262
FBtr0077872	71	7.85687	0	0
FBtr0333008	560	381	0	0
FBtr0077871	485	306	0	0
FBtr0307516	798	619	0	0
FBtr0077870	2881	2702	0	0
FBtr0330201	2881	2702	0	0
FBtr0330202	2881	2702	0	0
FBtr0330200	3051	2872	0	0
FBtr0077812	73	7.96681	0	0
FBtr0334758	1243	1095.37	0	0
FBtr0077813	1088	962.453	889	32.5089
FBtr0077869	4294	4385.46	379	3.04162
FBtr0077814	813	659.426	240	12.8093
FBtr0077815	2130	2032.14	901	15.6046
FBtr0077868	1560	1493.53	67.333	1.5867
FBtr0077867	1575	1519.29	9249.67	214.272
FBtr0077816	651	518.927	1362	92.3743
FBtr0304139	1374	1161.51	18	0.545417
FBtr0334760	727	548	0	0
FBtr0100503	403	224	0	0
FBtr0309285	2777	2702.9	7	0.0911482
FBtr0309284	2447	2289.22	2	0.0307485
FBtr0077863	350	171	131	26.9622
FBtr0346492	822	643	0	0
