target_id	length	eff_length	est_counts	tpm
FBtr0078159	4008	3644.51	3.50368	0.0335697
FBtr0100310	2505	2241.1	68.8443	1.07268
FBtr0078154	2778	2537.97	4353.11	59.8928
FBtr0100379	2864	2608.44	10714.4	143.432
FBtr0078153	2759	2513.28	23.4969	0.326462
FBtr0078155	2845	2583.75	72.7317	0.982957
FBtr0344032	1062	819.452	18.3025	0.779917
FBtr0300568	1699	1656.24	1993.71	42.034
FBtr0078114	2176	2029.25	2059.46	35.4387
FBtr0078115	2396	2250.18	231.834	3.59766
FBtr0336836	727	467.083	3	0.224279
FBtr0336837	502	297.39	1	0.117418
FBtr0346127	1014	823.969	2.07723	0.088031
FBtr0302194	2206	2049.76	0	0
FBtr0302196	2206	2049.76	0	0
FBtr0302195	1335	1186.46	151.923	4.47127
FBtr0330644	1380	1221.66	4456.41	127.378
FBtr0300987	1838	1651.84	148.262	3.13418
FBtr0330645	1908	1709.08	327.331	6.68783
FBtr0078116	905	785.827	577	25.6395
FBtr0301929	5305	5444.03	186.96	1.1992
FBtr0330643	5299	5439.08	32.0397	0.205695
FBtr0078147	1699	1485.45	190.071	4.46806
FBtr0330641	869	666.085	35.3006	1.85061
FBtr0330642	798	590.247	0	0
FBtr0078117	486	307.728	623.645	70.7671
FBtr0078118	623	441.002	1373.32	108.741
FBtr0301886	568	389.395	0	0
FBtr0301887	507	328.066	355.938	37.8856
FBtr0330640	415	236.011	27.5606	4.07773
FBtr0340650	1381	1202.98	65.1607	1.89142
FBtr0078119	1261	1092.21	847.839	27.1063
FBtr0091612	769	588.48	167	9.90938
FBtr0078122	17880	18088.3	2.66775	0.00515002
FBtr0306341	17963	17912.8	0	0
FBtr0330652	20622	20665	59.5166	0.100569
FBtr0332336	19571	19475.1	0	0
FBtr0078121	19604	19471.1	1093.45	1.96097
FBtr0332337	17143	17190.1	0	0
FBtr0078123	18859	18856.6	160.563	0.297333
FBtr0330653	18434	18435.7	1196.8	2.26685
FBtr0078124	903	753.442	609	28.2247
FBtr0308246	1290	1108.18	0	0
FBtr0078146	1259	1076.55	22	0.713595
FBtr0332338	3129	2998.53	27.8215	0.323992
FBtr0078125	2902	2782.97	803.126	10.0771
FBtr0332339	3121	2965.31	65.0521	0.766043
FBtr0078145	8225	8161.07	2900.16	12.409
FBtr0078144	17943	18234.9	122.652	0.234873
FBtr0299837	18528	18576.6	0	0
FBtr0308253	18006	18294.6	36.1791	0.069055
FBtr0308254	17733	18001.2	0.00951983	1.84667e-05
FBtr0308255	17731	17725.1	0	0
FBtr0336984	400	221	0	0
FBtr0336985	1190	1031.79	3	0.101529
FBtr0336986	552	373	0	0
FBtr0309764	88	8.89679	0	0
FBtr0078126	1660	1481	0	0
FBtr0304343	107	10.4162	0	0
FBtr0304344	22	5.60924	0	0
FBtr0336987	904	707.158	2	0.0987586
FBtr0336990	1105	975.127	7.33974	0.262833
FBtr0078143	981	842.271	137.66	5.70713
FBtr0336989	1799	1762.17	19.1069	0.37862
FBtr0078140	1726	1668.29	359.001	7.51426
FBtr0078141	1753	1694.57	21.8924	0.451123
FBtr0308252	7557	7314.01	13.4341	0.0641381
FBtr0336988	754	557.929	0	0
FBtr0078142	4040	4047.4	1.56587	0.0135095
FBtr0078127	2417	2264.91	5	0.0770868
FBtr0078139	1756	1659.59	293	6.16494
FBtr0343777	859	659.38	54.2875	2.87492
FBtr0078128	830	635.141	208.712	11.4747
FBtr0300804	2110	2022.56	306.055	5.28397
FBtr0330648	2104	2017.78	14.7931	0.256004
FBtr0330649	2095	2000.65	16.7675	0.292657
FBtr0330650	3132	3038.14	12.5944	0.144754
FBtr0078129	4008	3740.79	266.434	2.48707
FBtr0343780	1378	1171.94	167.881	5.00216
FBtr0343779	1077	924.824	641.378	24.2168
FBtr0078137	1151	995.699	28.0972	0.985363
FBtr0078136	1341	1136.66	3885.81	119.375
FBtr0113009	1455	1253.54	74.6625	2.07981
FBtr0343778	1401	1195.85	22.3433	0.652429
FBtr0078135	995	829.443	2723.19	114.644
FBtr0078134	1681	1546.67	93	2.09965
FBtr0330647	1893	1721.01	0	0
FBtr0078130	748	570.21	358.635	21.9623
FBtr0333408	1655	1562.78	19.2737	0.430655
FBtr0078133	1261	1208.82	601.092	17.3636
FBtr0078131	2023	1907.43	4097	75.0031
FBtr0331205	3319	3114.48	3.11175e-07	3.48884e-09
FBtr0331208	4618	4185.01	900.474	7.5134
FBtr0331206	3528	2985.01	617.564	7.22432
FBtr0331207	3447	2918.98	36.9624	0.442171
FBtr0078047	5486	5551.73	196.087	1.23334
FBtr0330673	5300	5346.88	484.419	3.1636
FBtr0078049	7347	7162.24	39.617	0.19315
FBtr0329830	658	479	0	0
FBtr0344144	812	633	0	0
FBtr0330674	5419	5485.2	880.962	5.60824
FBtr0078048	5723	5763.18	69.1064	0.418714
FBtr0078050	7127	6973.04	91.484	0.458125
FBtr0078099	898	765.987	431	19.6479
FBtr0078098	970	856.373	14303	583.211
FBtr0078052	991	856.15	7220	294.475
FBtr0330695	1709	1587.91	9.24951	0.203402
FBtr0330696	2333	2272.68	1.07511	0.0165188
FBtr0078096	2426	2275.41	4	0.0613848
FBtr0078094	1972	1760.03	970.624	19.2571
FBtr0078095	1923	1715.09	0	0
FBtr0330651	1905	1695.93	131.936	2.71655
FBtr0345774	1229	1001.83	42.1846	1.47035
FBtr0345775	846	648.596	21.2553	1.14434
FBtr0078053	1806	1823.03	3	0.057463
FBtr0329831	452	273	0	0
FBtr0331204	4292	4281.18	141	1.15005
FBtr0078093	4436	4410.63	0	0
FBtr0078054	3564	3345.48	378	3.94543
FBtr0089488	4711	4473.62	1299.47	10.1431
FBtr0089489	3432	3315.45	420.527	4.42908
FBtr0078055	3327	3236.37	1637	17.6625
FBtr0078090	1219	1101.32	7	0.221946
FBtr0078056	601	478.5	41557.5	3032.69
FBtr0331932	768	647.005	226.541	12.2265
FBtr0078089	556	397.161	284	24.9697
FBtr0078057	665	479.582	7	0.509679
FBtr0078058	2259	2228.53	3	0.0470073
FBtr0078059	6672	6537.27	424.787	2.269
FBtr0329832	6454	6337.21	298.01	1.64208
FBtr0329833	566	379.955	2	0.183806
FBtr0078087	2775	2475.28	2444.42	34.4837
FBtr0331233	2714	2417.6	25.3984	0.366846
FBtr0304741	1938	1779.4	1168.77	22.9359
FBtr0331232	2041	1876.47	2673.61	49.7529
FBtr0078088	2063	1893.29	1.74666e-07	3.22146e-09
FBtr0078060	1488	1403.54	2129.02	52.9682
FBtr0305350	501	301.945	94.984	10.9846
FBtr0078061	2629	2631.92	0	0
FBtr0331230	2554	2554.23	4	0.0546841
FBtr0331231	2642	2585.29	0	0
FBtr0310035	6224	6108.43	146.25	0.83604
FBtr0310034	6869	6701.59	293.75	1.5306
FBtr0078062	2592	2538.85	621	8.54113
FBtr0333012	4242	4375.8	82.4998	0.65835
FBtr0333013	6084	6233.11	95.8754	0.537111
FBtr0078083	2041	1921.17	2879.71	52.3412
FBtr0078084	3243	3088.64	346.945	3.92244
FBtr0310030	2361	2246.59	39.3495	0.611613
FBtr0310027	4654	4809.6	4.2185	0.0306274
FBtr0078063	4752	4798.12	0	0
FBtr0329895	4482	4610.13	57.4063	0.434818
FBtr0310028	1363	1248.14	0	0
FBtr0078082	1294	1201.33	24.0896	0.700209
FBtr0078081	1109	1024.29	1783.22	60.7914
FBtr0310029	1105	1020.53	94.6946	3.24012
FBtr0078080	1736	1671.07	4041	84.4416
FBtr0344014	4461	4690.37	33.2904	0.247841
FBtr0078064	1532	1528.77	30.2981	0.692046
FBtr0112854	1603	1581.93	3.47854	0.076784
FBtr0078079	2423	2478.1	2.71013	0.0381885
FBtr0345429	2892	3022.05	22.2228	0.256778
FBtr0078078	5024	5111.84	27.1317	0.185337
FBtr0303763	5308	5500.51	45.9957	0.291996
FBtr0078066	853	746.79	10275.9	480.487
FBtr0078076	2716	2821.45	34	0.420792
FBtr0332341	2693	2794.5	0	0
FBtr0332342	2780	2831.43	0	0
FBtr0345577	3183	3244.43	0	0
FBtr0078067	2310	2290.74	483	7.36263
FBtr0078075	1584	1512.8	304	7.01705
FBtr0078068	4155	4260.16	1146.08	9.39404
FBtr0332340	4346	4421.17	54.9154	0.433728
FBtr0078074	1232	1146.21	977	29.764
FBtr0310022	1032	796.515	4.26658	0.187046
FBtr0078069	1093	863.575	321.733	13.0094
FBtr0333746	673	500.179	7.6813	0.536254
FBtr0346726	782	607.135	0	0
FBtr0346650	1019	860.942	14.3187	0.580752
FBtr0078070	1880	1850.01	1	0.0188751
FBtr0343220	2362	2267.96	1	0.0153967
FBtr0343221	2362	2267.96	1	0.0153967
FBtr0078071	683	477.495	86.3375	6.31381
FBtr0310023	1494	1274.42	2.6625	0.0729522
FBtr0343219	499	320	0	0
FBtr0310101	795	616	0	0
FBtr0308305	904	725	0	0
FBtr0343248	559	380	0	0
FBtr0343250	424	245	0	0
FBtr0077998	940	761	0	0
FBtr0077999	2549	2370	0	0
FBtr0345777	324	145	0	0
FBtr0078045	12427	12485	186	0.520219
FBtr0343249	12134	12255.4	4.96505e-07	1.41468e-09
FBtr0344054	549	370	0	0
FBtr0078000	2203	2024	0	0
FBtr0301316	3398	3306.36	13.0373	0.137688
FBtr0078043	3057	2915.95	24.9627	0.298933
FBtr0301317	3169	3031.4	0	0
FBtr0343785	5991	6071.41	0	0
FBtr0308257	5730	5820.2	0	0
FBtr0343787	5987	6074.49	0	0
FBtr0301439	2359	2180	0	0
FBtr0078001	5466	5678.39	17	0.104541
FBtr0343786	5633	5828.68	0	0
FBtr0346526	5800	5897.4	0	0
FBtr0342660	580	401	0	0
FBtr0078003	471	307.943	4	0.453578
FBtr0078004	406	227.202	2	0.307382
FBtr0078005	483	344.994	2276	230.368
FBtr0078006	2220	2041	0	0
FBtr0331651	1426	1247	0	0
FBtr0078007	1823	1723.98	0	0
FBtr0331652	4359	4502.81	10.5535	0.0818416
FBtr0078042	2583	2624.63	781.447	10.3966
FBtr0345453	468	289	0	0
FBtr0078008	783	595.996	72	4.21843
FBtr0078009	1732	1672.03	266	5.55518
FBtr0078041	2416	2375.93	133.679	1.96467
FBtr0332974	2407	2366.86	59.3215	0.875187
FBtr0078010	1040	910.939	249.566	9.5666
FBtr0332972	2104	1963.16	63.4327	1.12829
FBtr0078040	896	713.414	0.0010931	5.35034e-05
FBtr0078039	1370	1185.01	421	12.4057
FBtr0078011	1246	1163.17	170	5.1035
FBtr0305507	1731	1645.33	112.756	2.39302
FBtr0078012	1651	1546.45	16806.3	379.489
FBtr0100469	2849	2734.88	325.757	4.15928
FBtr0301908	1570	1481.26	1680.16	39.6079
FBtr0078038	1533	1479.1	303	7.1533
FBtr0332973	2825	2839.18	108.59	1.33554
FBtr0078013	3735	3613.44	253.754	2.45218
FBtr0078014	3618	3501.65	0	0
FBtr0078015	3583	3462.57	266.657	2.68915
FBtr0302121	3143	3060.24	0.0394856	0.000450552
FBtr0302120	3986	4005.82	41.1058	0.358322
FBtr0302612	3518	3509.78	2738.4	27.2444
FBtr0078037	2672	2560.61	37.4851	0.511182
FBtr0334763	2625	2677.72	64.1978	0.837175
FBtr0334793	462	298.305	9.77151	1.14383
FBtr0334797	1310	1246.98	19.8882	0.556928
FBtr0078034	1245	1184.28	170.112	5.01583
FBtr0078016	1320	1270.32	41.8606	1.15067
FBtr0334794	1240	1179.28	2732.14	80.8995
FBtr0078017	780	601	0	0
FBtr0334795	646	467	0	0
FBtr0334796	1049	882.598	2	0.0791276
FBtr0345741	393	225.351	24	3.71889
FBtr0304182	91	9.10824	0	0
FBtr0304183	22	5.60924	0	0
FBtr0078018	1073	1013.95	320	11.0203
FBtr0078033	2922	2947.72	0	0
FBtr0078032	2903	2936.8	0	0
FBtr0078031	3026	3160.58	734	8.10943
FBtr0114307	128	12.7491	0	0
FBtr0078030	1185	1100.61	431	13.6743
FBtr0091487	2639	2590.55	2029.29	27.3535
FBtr0091489	4818	4929.3	967.444	6.85333
FBtr0332000	4030	4199.1	33.9094	0.281984
FBtr0091486	2731	2662.85	807.36	10.5872
FBtr0345634	7072	7216.48	0	0
FBtr0078023	871	761.514	1	0.0458547
FBtr0332181	6063	6283.16	6	0.0333453
FBtr0345739	598	419	0	0
FBtr0345738	2749	2648.7	0	0
FBtr0078025	2605	2560.41	58	0.791005
FBtr0078028	164	19.6009	71.5222	127.417
FBtr0345455	319	140	0	0
FBtr0334798	325	146	0	0
FBtr0336969	3004	2991.9	291	3.39631
FBtr0077949	4160	4216.95	0	0
FBtr0305064	3801	3955.9	7	0.0617894
FBtr0343253	2917	2738	0	0
FBtr0301417	9821	9682.12	1606.06	5.79232
FBtr0332270	6648	6729.15	0	0
FBtr0301416	6722	6949.15	366.94	1.84385
FBtr0077997	793	614	0	0
FBtr0301087	1288	1248.17	1	0.0279761
FBtr0077951	1368	1300.38	0	0
FBtr0077993	5206	4969.6	469	3.29544
FBtr0077994	2267	2346.78	0	0
FBtr0077952	2745	2680.82	345	4.4938
FBtr0077953	2076	2024.55	1248.14	21.5276
FBtr0332569	4075	4107.97	106.851	0.908263
FBtr0332570	3115	3185.96	128.757	1.41121
FBtr0332571	2910	3004.8	260.253	3.02442
FBtr0332273	4718	4788.25	246.797	1.7998
FBtr0077989	4489	4594.24	800.203	6.08203
FBtr0077954	3266	3318.42	1	0.0105228
FBtr0077955	1030	918.034	4	0.152147
FBtr0077988	2079	1876.13	3754.1	69.8721
FBtr0332272	2130	1930.1	12.6216	0.228348
FBtr0077987	1980	1823.17	343.278	6.57475
FBtr0077956	2701	2754.62	1700	21.5501
FBtr0077986	1767	1607.64	32	0.695062
FBtr0077957	2536	2420.74	359.014	5.17876
FBtr0332271	2707	2547.42	69.9858	0.959338
FBtr0346497	348	185.688	8	1.50442
FBtr0077958	2029	2022.13	1017	17.5619
FBtr0077959	1628	1571.6	247	5.48803
FBtr0077985	999	895.572	181	7.05732
FBtr0077960	999	832.514	659.237	27.651
FBtr0100023	3049	3304.36	63.0706	0.666501
FBtr0332274	2422	2537.16	82.2048	1.13139
FBtr0100022	2040	2099.95	5259.49	87.4572
FBtr0331290	780	665.719	17.5191	0.91893
FBtr0077961	1272	1255	1386.48	38.5771
FBtr0331287	1198	1167.29	6.02796e-06	1.80324e-07
FBtr0077981	2007	2126.36	2969.01	48.7569
FBtr0077982	2617	2748.28	160.841	2.0436
FBtr0331289	2350	2477.06	14.1465	0.199423
FBtr0077962	1925	1953.9	303	5.41505
FBtr0077964	646	483.508	123	8.88306
FBtr0304710	2592	2620.49	1242	16.5501
FBtr0077980	2729	2674.52	0	0
FBtr0344015	2746	2769.13	0	0
FBtr0077965	497	308.002	54	6.12213
FBtr0077979	1801	1683.1	788	16.3485
FBtr0077966	3331	3351.16	918.817	9.57405
FBtr0331288	3424	3441.21	573.183	5.81625
FBtr0077968	3192	3239.35	377.979	4.07447
FBtr0308698	3781	3767.44	0.00018452	1.71025e-06
FBtr0335394	3118	3158.82	70.5633	0.780039
FBtr0335395	3956	3920.53	279.757	2.49171
FBtr0344790	3193	3233.85	0	0
FBtr0077978	1667	1609.4	753.701	16.353
FBtr0077971	1566	1534.44	282	6.41743
FBtr0307056	1893	1848.81	13.1293	0.247977
FBtr0335379	1755	1708	254.048	5.19385
FBtr0077972	1833	1795.05	262.511	5.10661
FBtr0307057	1825	1784.65	439.313	8.59571
FBtr0077977	802	623	0	0
FBtr0307096	298	119.005	2434.21	714.257
FBtr0335380	513	273.405	24.7906	3.16622
FBtr0307097	376	197	5897.46	1045.35
FBtr0335381	459	233.2	328.539	49.1948
FBtr0335382	550	377.944	71.044	6.56388
FBtr0077973	443	266.227	3155.96	413.942
FBtr0114498	802	623	0	0
FBtr0345742	645	466	0	0
FBtr0306546	832	666.281	2	0.104818
FBtr0299796	2477	2281.63	1359	20.7987
FBtr0077920	2090	2058.68	141.508	2.40024
FBtr0335383	2903	2884.96	3.49152	0.0422607
FBtr0077921	5504	5501.64	0	0
FBtr0335384	7413	7391.06	3	0.0141735
FBtr0077922	776	597	0	0
FBtr0305552	746	567	0	0
FBtr0343837	1328	1149	0	0
FBtr0343846	537	358	0	0
FBtr0091926	537	358	0	0
FBtr0305553	671	492	0	0
FBtr0077924	675	496	0	0
FBtr0077925	621	442	0	0
FBtr0344105	340	161	0	0
FBtr0344104	367	188	0	0
FBtr0077948	1085	906	0	0
FBtr0343845	1008	829	0	0
FBtr0077947	1091	912	0	0
FBtr0077946	819	640	0	0
FBtr0077944	942	753.888	1	0.0463185
FBtr0077943	632	451.603	2.18088	0.16863
FBtr0301010	695	508.699	17.8191	1.22317
FBtr0343844	1149	958.081	538.716	19.6345
FBtr0077942	917	742.888	14568.1	684.766
FBtr0329947	917	742.888	14568.1	684.766
FBtr0343838	953	774	0	0
FBtr0077926	860	681	0	0
FBtr0343839	755	576	0	0
FBtr0343843	1244	855.322	7.73384	0.315738
FBtr0077941	6206	6335.38	100.324	0.552961
FBtr0329985	6206	6335.38	100.324	0.552961
FBtr0343840	1586	1553.46	13.6175	0.306097
FBtr0308744	508	329	0	0
FBtr0343841	686	507	0	0
FBtr0077928	211	40.0835	0	0
FBtr0343842	1206	937.282	3.30503	0.123131
FBtr0308745	591	370.096	24.695	2.33
FBtr0077929	1351	1172	0	0
FBtr0334817	1565	1359.3	1	0.0256889
FBtr0077930	1387	1208	0	0
FBtr0334818	1612	1433	0	0
FBtr0077931	1343	1164	0	0
FBtr0077932	1341	1162	0	0
FBtr0077938	1511	1356.83	0	0
FBtr0077939	1628	1484.11	0	0
FBtr0077937	1565	1427.77	0	0
FBtr0077936	1454	1333.37	3	0.0785654
FBtr0334821	1627	1470.78	0	0
FBtr0334822	1744	1598.06	0	0
FBtr0334820	1573	1502.69	8.29207	0.192688
FBtr0334819	1166	982.025	4.33704	0.154217
FBtr0077933	1524	1452.57	465.371	11.1873
FBtr0077919	684	505	0	0
FBtr0114554	616	435.682	4	0.320591
FBtr0334844	354	175	0	0
FBtr0077873	1421	1242	0	0
FBtr0077874	1298	1078.95	1	0.0323639
FBtr0310017	5009	5288.89	17.4861	0.115449
FBtr0310018	5305	5619.55	48.3443	0.300404
FBtr0310019	5015	5296.31	2.67195	0.0176164
FBtr0310020	6069	6428.65	23.835	0.129466
FBtr0344146	4915	5123.25	14.6627	0.0999376
FBtr0077917	2227	2204.79	3	0.0475134
FBtr0077916	3058	3027.35	620	7.15139
FBtr0077876	1030	881.769	67.5842	2.6764
FBtr0334842	1118	1027.87	73.65	2.50205
FBtr0334843	1000	924.374	1825.59	68.9631
FBtr0077915	851	777.79	3985.18	178.915
FBtr0342645	7316	7054.26	5.00013	0.0247509
FBtr0342646	3998	3706.95	0	0
FBtr0346473	232	55.6961	0	0
FBtr0077877	6019	5840	0	0
FBtr0303933	6320	6141	0	0
FBtr0303935	6089	5910	0	0
FBtr0307047	12385	11404.8	35.1589	0.107649
FBtr0077878	4159	4286.94	0	0
FBtr0303934	5037	5083.21	1.84107	0.0126472
FBtr0077881	1591	1466.71	1603.08	38.1655
FBtr0331630	1713	1575.11	567.924	12.5905
FBtr0077912	2357	2270.01	3114.47	47.909
FBtr0344040	723	557.057	9.53405	0.59764
FBtr0333542	690	561.069	350.756	21.8298
FBtr0077882	790	671.807	15.8578	0.824254
FBtr0077911	3601	3734.15	403.386	3.77216
FBtr0333545	3586	3721.85	0	0
FBtr0333544	3303	3386.57	0	0
FBtr0305618	2396	2237.19	1780.37	27.7887
FBtr0306167	2352	2198.27	639.407	10.1568
FBtr0077910	1762	1706.25	861.226	17.6253
FBtr0077906	2664	2670.49	1199.09	15.6792
FBtr0077909	1754	1772.37	14833.7	292.252
FBtr0077907	2257	2293.32	36.9585	0.562744
FBtr0077908	2198	2178.33	0	0
FBtr0077905	2183	2217.37	18.5601	0.292284
FBtr0302115	2561	2507.54	101.033	1.40695
FBtr0077883	844	750.026	167.612	7.80353
FBtr0345430	1031	905.882	0	0
FBtr0077884	1184	1111.48	2010	63.1472
FBtr0333543	1198	973.439	10.5217	0.377431
FBtr0077904	873	695.887	232.478	11.6656
FBtr0077885	2999	2984.98	3206.32	37.5083
FBtr0077886	3421	3389.38	2896.68	29.8429
FBtr0077903	1436	1337.42	286	7.46721
FBtr0077887	541	362	0	0
FBtr0077902	1137	958	0	0
FBtr0077901	534	342.14	4	0.408242
FBtr0077888	1170	972.686	2	0.071799
FBtr0310114	1163	984	0	0
FBtr0077899	1152	884.787	1	0.0394659
FBtr0100188	1161	982	0	0
FBtr0077897	1185	1006	0	0
FBtr0077896	2076	1897	0	0
FBtr0334829	2075	1834.09	0	0
FBtr0303377	1971	1776.93	6	0.117907
FBtr0077894	882	703	0	0
FBtr0304391	115	11.2077	0	0
FBtr0304393	22	5.60924	0	0
FBtr0304392	22	5.60924	0	0
FBtr0089786	5663	5574.24	9	0.0563791
FBtr0304911	5420	5268.09	0	0
FBtr0334823	5657	5504.92	0	0
FBtr0334828	403	224	0	0
FBtr0334827	684	505	0	0
FBtr0077893	3678	3620.23	0	0
FBtr0304597	3570	3589.04	405.132	3.94166
FBtr0334826	3846	3877.87	177.868	1.60165
FBtr0077891	1154	969.064	4	0.144135
FBtr0334824	1230	1017.75	0	0
FBtr0334825	819	648.722	1	0.0538273
FBtr0347156	1178	1042.11	8.66077	0.290204
FBtr0347155	929	801.461	18.3392	0.799025
FBtr0113012	6049	6162	1.77701e-06	1.007e-08
FBtr0333007	5953	6057.86	22.6149	0.130358
FBtr0077811	6406	6434.29	966.168	5.24341
FBtr0309828	5930	5975.58	439.117	2.56603
FBtr0333006	8459	8631.55	45.8397	0.185445
FBtr0113011	6721	6664.96	425.098	2.22717
FBtr0110882	6246	6176.04	819.098	4.63113
FBtr0110883	8783	8837.96	198.063	0.782553
FBtr0077872	71	7.85687	0	0
FBtr0333008	560	381	0	0
FBtr0077871	485	306	0	0
FBtr0307516	798	619	0	0
FBtr0077870	2881	2702	0	0
FBtr0330201	2881	2702	0	0
FBtr0330202	2881	2702	0	0
FBtr0330200	3051	2872	0	0
FBtr0077812	73	7.96681	0	0
FBtr0334758	1243	1105.5	0	0
FBtr0077813	1088	968.088	981	35.3847
FBtr0077869	4294	4393.62	552.739	4.39298
FBtr0077814	813	663.615	316	16.6277
FBtr0077815	2130	2025.92	1104	19.0287
FBtr0077868	1560	1495.25	137.724	3.21631
FBtr0077867	1575	1521.49	8233.28	188.958
FBtr0077816	651	517.306	784	52.9212
