target_id	length	eff_length	est_counts	tpm
FBtr0078127	2417	2256.29	1	0.0190486
FBtr0078139	1756	1645.43	622	16.2469
FBtr0343777	859	660.215	51.2918	3.33903
FBtr0078128	830	636.242	260.708	17.6113
FBtr0300804	2110	2008.88	401.836	8.59712
FBtr0330648	2104	2004.44	14.5877	0.312788
FBtr0330649	2095	1987.62	47.1728	1.02004
FBtr0330650	3132	3022.86	6.62579	0.0942058
FBtr0078129	4008	3714.42	174.787	2.02245
FBtr0343780	1378	1163.5	228.636	8.44573
FBtr0343779	1077	917.155	433.471	20.3131
FBtr0078137	1151	988.342	13.8838	0.603752
FBtr0078136	1341	1131.34	721.362	27.4043
FBtr0113009	1455	1247.57	47.3455	1.63106
FBtr0343778	1401	1190.88	35.2298	1.27145
FBtr0078135	995	824.436	1494.06	77.8879
FBtr0078134	1681	1531.18	151.167	4.24316
FBtr0330647	1893	1732.36	25.8328	0.640901
FBtr0078130	748	560.777	164.588	12.6144
FBtr0333408	1655	1547.98	14.8724	0.412929
FBtr0078133	1261	1192.84	929.54	33.4922
FBtr0078131	2023	1876.52	4966	113.74
FBtr0331205	3319	3083.4	832.665	11.6064
FBtr0331208	4618	4167.13	8.41476e-08	8.67887e-10
FBtr0331206	3528	2987.59	2028.13	29.1765
FBtr0331207	3447	2919.86	1801.21	26.5131
FBtr0078047	5486	5501.26	19.805	0.154729
FBtr0330673	5300	5301.87	654.265	5.30375
FBtr0078049	7347	7062.66	0	0
FBtr0329830	658	479	0	0
FBtr0344144	812	633	0	0
FBtr0330674	5419	5430.16	452.046	3.5779
FBtr0078048	5723	5705.45	197.111	1.48484
FBtr0078050	7127	6922.44	172.472	1.07082
FBtr0078099	898	759.463	956	54.1016
FBtr0078098	970	836.807	13638	700.461
FBtr0078052	991	837.531	6480	332.531
FBtr0330695	1709	1573.87	23.3009	0.636298
FBtr0330696	2333	2154	0	0
FBtr0078096	2426	2271.11	3	0.0567729
FBtr0078094	1972	1743.72	840.958	20.7279
FBtr0078095	1923	1699.6	49.6913	1.25659
FBtr0330651	1905	1680.59	1.84978e-08	4.73058e-10
FBtr0345774	1229	993.599	8.03255	0.347456
FBtr0345775	846	645.452	18.3184	1.21978
FBtr0078053	1806	1795.46	2	0.0478754
FBtr0329831	452	273	0	0
FBtr0331204	4292	4234.91	95.7023	0.971263
FBtr0078093	4436	4364.62	67.2977	0.662692
FBtr0078054	3564	3337.53	716	9.22034
FBtr0089488	4711	4445.96	1156.77	11.1825
FBtr0089489	3432	3281.4	549.234	7.19377
FBtr0078055	3327	3204.16	2224	29.8317
FBtr0078090	1219	1087.65	52	2.05481
FBtr0078056	601	469.166	26769.4	2452.28
FBtr0331932	768	638.509	203.607	13.7052
FBtr0078089	556	390.308	263	28.9605
FBtr0078057	665	471.054	3	0.273722
FBtr0078058	2259	2080	0	0
FBtr0078059	6672	6468.01	1421.49	9.44562
FBtr0329832	6454	6265.88	2381.85	16.3377
FBtr0329833	566	378.698	1	0.113492
FBtr0078087	2775	2477.96	1750.13	30.3552
FBtr0331233	2714	2420.34	0	0
FBtr0304741	1938	1777.2	884.698	21.3952
FBtr0331232	2041	1875.28	1327.83	30.4324
FBtr0078088	2063	1890.1	0.00174387	3.9654e-05
FBtr0078060	1488	1386.06	1049.4	32.54
FBtr0305350	501	300.352	57.6002	8.24236
FBtr0078061	2629	2450	0	0
FBtr0331230	2554	2375	0	0
FBtr0331231	2642	2463	0	0
FBtr0310035	6224	6061.5	129.708	0.919698
FBtr0310034	6869	6656.66	78.292	0.505498
FBtr0078062	2592	2504.12	986	16.9231
FBtr0333012	4242	4328.04	232.247	2.3063
FBtr0333013	6084	6173.14	180.668	1.25787
FBtr0078083	2041	1905.33	4716.64	106.395
FBtr0078084	3243	3074.04	298.086	4.16764
FBtr0310030	2361	2226.46	113.274	2.18663
FBtr0310027	4654	4754.61	0.000109625	9.90951e-07
FBtr0078063	4752	4858.2	32.6507	0.288852
FBtr0329895	4482	4560.75	3.43438	0.0323646
FBtr0310028	1363	1258.84	21.5116	0.734448
FBtr0078082	1294	1184.01	8.00636	0.290628
FBtr0078081	1109	1006.73	1460.79	62.3643
FBtr0310029	1105	1002.99	8.68882	0.372324
FBtr0078080	1736	1654.2	1833	47.6248
FBtr0344014	4461	4629.24	5988.6	55.6
FBtr0078064	1532	1502.11	121.668	3.48123
FBtr0112854	1603	1555.34	58.5488	1.6179
FBtr0078079	2423	2438.22	1190.15	20.9791
FBtr0345429	2892	2971.72	479.033	6.92812
FBtr0078078	5024	5044.6	218.257	1.85951
FBtr0303763	5308	5425.86	432.319	3.42448
FBtr0078066	853	741.976	11893.4	688.931
FBtr0078076	2716	2784.15	0.000354737	5.4761e-06
FBtr0332341	2693	2757.45	34.9996	0.545524
FBtr0332342	2780	2855.56	0	0
FBtr0345577	3183	3213.68	0	0
FBtr0078067	2310	2265.31	607	11.5165
FBtr0078075	1584	1495.97	930	26.7188
FBtr0078068	4155	4205.04	2018.94	20.6354
FBtr0332340	4346	4370.26	238.056	2.34115
FBtr0078074	1232	1134.72	4817	182.452
FBtr0310022	1032	789.413	165.783	9.02598
FBtr0078069	1093	855.183	248.217	12.4747
FBtr0333746	673	490.862	1	0.0875586
FBtr0346726	782	597.693	0	0
FBtr0346650	1019	840	0	0
FBtr0078070	1880	1819.3	4	0.0944961
FBtr0343220	2362	2237.35	0.5	0.00960493
FBtr0343221	2362	2237.35	0.5	0.00960493
FBtr0078071	683	478.134	70	6.29226
FBtr0310023	1494	1315	0	0
FBtr0343219	499	320	0	0
FBtr0310101	795	616	0	0
FBtr0308305	904	725	0	0
FBtr0343248	559	380	0	0
FBtr0343250	424	245	0	0
FBtr0077998	940	761	0	0
FBtr0077999	2549	2570.43	2	0.0334412
FBtr0345777	324	145	1	0.296408
FBtr0078045	12427	12403.1	58	0.200981
FBtr0343249	12134	12171.2	1.35002e-07	4.76721e-10
FBtr0344054	549	370	0	0
FBtr0078000	2203	2024	0	0
FBtr0301316	3398	3224.05	0	0
FBtr0078043	3057	2875.55	28	0.4185
FBtr0301317	3169	2956.95	0	0
FBtr0343785	5991	6018.79	0	0
FBtr0308257	5730	5767.37	0	0
FBtr0343787	5987	6019.66	0	0
FBtr0301439	2359	2180	0	0
FBtr0078001	5466	5597.87	8	0.0614222
FBtr0343786	5633	5749.39	0	0
FBtr0346526	5800	5843.64	0	0
FBtr0342660	580	401	0	0
FBtr0078003	471	292	0	0
FBtr0078004	406	227	0	0
FBtr0078005	483	342.668	59	7.4001
FBtr0078006	2220	2041	0	0
FBtr0331651	1426	1336.4	1	0.0321605
FBtr0078007	1823	1644	0	0
FBtr0331652	4359	4180	0	0
FBtr0078042	2583	2581.19	535	8.90824
FBtr0345453	468	289	0	0
FBtr0078008	783	589.248	45	3.28226
FBtr0078009	1732	1646.9	431	11.2478
FBtr0078041	2416	2350.13	330	6.03504
FBtr0332974	2407	2340.64	0	0
FBtr0078010	1040	899.53	274.1	13.0964
FBtr0332972	2104	1938.5	70.9001	1.57195
FBtr0078040	896	694.812	0	0
FBtr0078039	1370	1175.97	410	14.9846
FBtr0078011	1246	1146.26	375	14.0607
FBtr0305507	1731	1620.35	156.018	4.13831
FBtr0078012	1651	1518.76	5654.39	160.013
FBtr0100469	2849	2696.76	98.0139	1.56208
FBtr0301908	1570	1455.36	439.577	12.9814
FBtr0078038	1533	1467.63	598	17.5123
FBtr0332973	2825	2803.29	0.746023	0.0114378
FBtr0078013	3735	3565.72	1857.09	22.3844
FBtr0078014	3618	3453.82	0	0
FBtr0078015	3583	3417.16	318.16	4.00165
FBtr0302121	3143	3035.69	1.95496	0.0276784
FBtr0302120	3986	3970.26	210.157	2.27501
FBtr0302612	3518	3478.57	2640.99	32.6305
FBtr0078037	2672	2540.68	158.301	2.67788
FBtr0334763	2625	2646.14	76.5974	1.24411
FBtr0334793	462	297.191	0	0
FBtr0334797	1310	1230.2	40.6096	1.41876
FBtr0078034	1245	1169.62	217.39	7.98831
FBtr0078016	1320	1249.86	56.1108	1.92949
FBtr0334794	1240	1160.76	5589.89	206.975
FBtr0078017	780	601	0	0
FBtr0334795	646	467	0	0
FBtr0334796	1049	879.566	2	0.0977282
FBtr0345741	393	221.931	10	1.9366
FBtr0304182	91	9.10824	0	0
FBtr0304183	22	5.60924	0	0
FBtr0078018	1073	1008.36	70	2.98362
FBtr0078033	2922	2971.81	32.1091	0.464371
FBtr0078032	2903	2903.44	0	0
FBtr0078031	3026	3109.51	789.891	10.9178
FBtr0114307	128	12.7491	0	0
FBtr0078030	1185	1082.92	649	25.7578
FBtr0091487	2639	2553.76	432.014	7.2707
FBtr0091489	4818	4868.48	2179.82	19.2436
FBtr0332000	4030	4142.73	5724.4	59.3884
FBtr0091486	2731	2624.67	2116.76	34.6622
FBtr0345634	7072	7279.86	18.9625	0.111952
FBtr0078023	871	753.412	5.03752	0.287371
FBtr0332181	6063	6087.97	0	0
FBtr0345739	598	419	0	0
FBtr0345738	2749	2638.32	0	0
FBtr0078025	2605	2534.71	17	0.288257
FBtr0078028	164	19.6009	0.975348	2.13866
FBtr0345455	319	140	0	0
FBtr0334798	325	146	0	0
FBtr0336969	3004	2956.07	317	4.60896
FBtr0077949	4160	4167.94	0	0
FBtr0305064	3801	3882.84	3	0.033207
FBtr0343253	2917	2810.98	1	0.0152897
FBtr0301417	9821	9616.63	2374.89	10.614
FBtr0332270	6648	6680.81	0	0
FBtr0301416	6722	6869.16	655.112	4.09893
FBtr0077997	793	614	0	0
FBtr0301087	1288	1109	0	0
FBtr0077951	1368	1189	0	0
FBtr0077993	5206	4938.44	682	5.93544
FBtr0077994	2267	2305.61	0	0
FBtr0077952	2745	2656.88	803	12.9898
FBtr0077953	2076	2002.58	1069.81	22.9602
FBtr0332569	4075	4059.05	1074.9	11.3816
FBtr0332570	3115	3129.62	149.052	2.04693
FBtr0332571	2910	2952.59	59.2355	0.862258
FBtr0332273	4718	4737.41	24.2304	0.219826
FBtr0077989	4489	4541.89	1369.77	12.9619
FBtr0077954	3266	3285.14	65	0.850388
FBtr0077955	1030	903.66	36	1.71221
FBtr0077988	2079	1863.88	3281.55	75.6693
FBtr0332272	2130	1917.74	14.0195	0.314196
FBtr0077987	1980	1808.13	494.434	11.7527
FBtr0077956	2701	2703.39	3152	50.1113
FBtr0077986	1767	1593.49	35	0.944014
FBtr0077957	2536	2394.96	873.06	15.6676
FBtr0332271	2707	2522.08	57.9401	0.987366
FBtr0346497	348	185.859	4	0.924984
FBtr0077958	2029	1992.25	536	11.5632
FBtr0077959	1628	1550.85	418	11.5842
FBtr0077985	999	876.381	310	15.2029
FBtr0077960	999	827.324	905	47.0145
FBtr0100023	3049	3251.02	183.253	2.42264
FBtr0332274	2422	2504.55	795.282	13.6474
FBtr0100022	2040	2071.96	12956.5	268.759
FBtr0331290	780	653.772	39.5613	2.60078
FBtr0077961	1272	1227.01	1027.44	35.9888
FBtr0331287	1198	1140.58	0	0
FBtr0077981	2007	2094.24	2008.84	41.2266
FBtr0077982	2617	2719.09	75.1571	1.18797
FBtr0331289	2350	2390.41	0	0
FBtr0077962	1925	1924.45	371	8.28561
FBtr0077964	646	481.405	146	13.0347
FBtr0304710	2592	2582.23	1601.88	26.662
FBtr0077980	2729	2706.42	33.0264	0.524474
FBtr0344015	2746	2732.01	31.3307	0.492885
FBtr0077965	497	306.175	71.7668	10.0743
FBtr0077979	1801	1671.9	3645	93.701
FBtr0077966	3331	3323.97	1161.52	15.0186
FBtr0331288	3424	3414.96	1088.48	13.6991
FBtr0077968	3192	3206.41	190.219	2.54972
FBtr0308698	3781	3687.36	0	0
FBtr0335394	3118	3124.26	183.864	2.52934
FBtr0335395	3956	3886.6	221.668	2.45127
FBtr0344790	3193	3201.91	23.3389	0.313278
FBtr0077978	1667	1582.37	469.91	12.7634
FBtr0077971	1566	1509.76	821	23.3719
FBtr0307056	1893	1827.18	172.056	4.04713
FBtr0335379	1755	1689.12	256.066	6.51553
FBtr0077972	1833	1771.94	642.574	15.5859
FBtr0307057	1825	1761.17	737.304	17.993
FBtr0077977	802	604.393	6	0.426668
FBtr0307096	298	119.005	1721.23	621.632
FBtr0335380	513	275.18	112.768	17.6127
FBtr0307097	376	197	4673.77	1019.67
FBtr0335381	459	230.465	351.226	65.4998
FBtr0335382	550	368.562	212.9	24.8269
FBtr0077973	443	257.768	15129.1	2522.56
FBtr0114498	802	684.306	11	0.690877
FBtr0345742	645	460.381	5	0.466779
FBtr0306546	832	665.24	24	1.55057
FBtr0299796	2477	2264.99	2436	46.2242
FBtr0077920	2090	2025.82	123	2.60953
FBtr0335383	2903	2808.84	0	0
FBtr0077921	5504	5547.66	3	0.0232418
FBtr0335384	7413	7259.93	0	0
FBtr0077922	776	597	0	0
FBtr0305552	746	567	0	0
FBtr0343837	1328	1149	0	0
FBtr0343846	537	358	0	0
FBtr0091926	537	358	0	0
FBtr0305553	671	492	0	0
FBtr0077924	675	496	0	0
FBtr0077925	621	442	0	0
FBtr0344105	340	161	0	0
FBtr0344104	367	188	0	0
FBtr0077948	1085	906	0	0
FBtr0343845	1008	829	0	0
FBtr0077947	1091	912	0	0
FBtr0077946	819	640	0	0
FBtr0077944	942	743.178	5	0.289158
FBtr0077943	632	444.498	16.167	1.56322
FBtr0301010	695	501.821	11.833	1.01345
FBtr0343844	1149	958.101	129.746	5.82025
FBtr0077942	917	743.953	1505.13	86.9533
FBtr0329947	917	743.953	1505.13	86.9533
FBtr0343838	953	781.397	0	0
FBtr0077926	860	699.99	0	0
FBtr0343839	755	610.713	2	0.140751
FBtr0343843	1244	863.079	41.561	2.06964
FBtr0077941	6206	6271.13	125.117	0.857488
FBtr0329985	6206	6271.13	125.117	0.857488
FBtr0343840	1586	1523.58	42.2055	1.19059
FBtr0308744	508	329	0	0
FBtr0343841	686	507	0	0
FBtr0077928	211	40.0835	0	0
FBtr0343842	1206	942.738	9.93912	0.453122
FBtr0308745	591	373.631	29.0609	3.34291
FBtr0077929	1351	1172	0	0
FBtr0334817	1565	1386	0	0
FBtr0077930	1387	1208	0	0
FBtr0334818	1612	1433	0	0
FBtr0077931	1343	1164	0	0
FBtr0077932	1341	1162	0	0
FBtr0077938	1511	1334.04	0	0
FBtr0077939	1628	1463.65	0	0
FBtr0077937	1565	1406.35	0	0
FBtr0077936	1454	1303.28	3	0.0989328
FBtr0334821	1627	1447.97	0	0
FBtr0334822	1744	1577.59	0	0
FBtr0334820	1573	1485.84	9.18713	0.265746
FBtr0334819	1166	987	0	0
FBtr0077933	1524	1436.78	318.813	9.53686
FBtr0077919	684	505	0	0
FBtr0114554	616	437	0	0
FBtr0334844	354	175	1	0.245595
FBtr0077873	1421	1202.34	2	0.0714924
FBtr0077874	1298	1119	0	0
FBtr0310017	5009	5090.09	0	0
FBtr0310018	5305	5516.17	45.5061	0.35456
FBtr0310019	5015	5097.91	0	0
FBtr0310020	6069	6225.02	0	0
FBtr0344146	4915	5031.3	16.4939	0.140897
FBtr0077917	2227	2165.08	2	0.0397021
FBtr0077916	3058	2999.72	848	12.1499
FBtr0077876	1030	878.845	122.763	6.00361
FBtr0334842	1118	1020.68	100.076	4.21404
FBtr0334843	1000	916.271	878.611	41.2127
FBtr0077915	851	765.837	1855.55	104.134
FBtr0342645	7316	7137	0	0
FBtr0342646	3998	3704.55	2	0.0232035
FBtr0346473	232	55.6961	0	0
FBtr0077877	6019	5840	0	0
FBtr0303933	6320	6141	0	0
FBtr0303935	6089	5910	0	0
FBtr0307047	12385	11423.1	304	1.14379
FBtr0077878	4159	3980	0	0
FBtr0303934	5037	4858	0	0
FBtr0077881	1591	1450.59	3242.25	96.0641
FBtr0331630	1713	1557.2	994.747	27.4553
FBtr0077912	2357	2242.84	3413.33	65.409
FBtr0344040	723	548.173	37.6704	2.95353
FBtr0333542	690	551.76	390	30.3789
FBtr0077882	790	647.016	0	0
FBtr0077911	3601	3686.22	757.983	8.83764
FBtr0333545	3586	3605.87	0	0
FBtr0333544	3303	3430.22	0.0165351	0.000207178
FBtr0305618	2396	2216.95	1413.81	27.409
FBtr0306167	2352	2178.4	429.928	8.48237
FBtr0077910	1762	1680.39	637.265	16.2992
FBtr0077906	2664	2648.73	927.871	15.056
FBtr0077909	1754	1746.74	8100.41	199.313
FBtr0077907	2257	2263.74	21.1229	0.401039
FBtr0077908	2198	2163.94	0	0
FBtr0077905	2183	2190.94	6.10861	0.119831
FBtr0302115	2561	2484.98	32.5243	0.562527
FBtr0077883	844	747.563	265.693	15.2754
FBtr0345430	1031	922.625	5.27029	0.245509
FBtr0077884	1184	1095.75	913	35.811
FBtr0333543	1198	976.642	10.6278	0.467701
FBtr0077904	873	700.958	255.372	15.6581
FBtr0077885	2999	2938.79	145.107	2.12216
FBtr0077886	3421	3342.73	330.893	4.25447
FBtr0077903	1436	1313.25	413	13.5164
FBtr0077887	541	362	0	0
FBtr0077902	1137	958	0	0
FBtr0077901	534	344.772	2	0.24932
FBtr0077888	1170	991	0	0
FBtr0310114	1163	984	0	0
FBtr0077899	1152	973	0	0
FBtr0100188	1161	982	0	0
FBtr0077897	1185	1006	0	0
FBtr0077896	2076	1897	0	0
FBtr0334829	2075	1831.24	0	0
FBtr0303377	1971	1769.93	5	0.121415
FBtr0077894	882	703	0	0
FBtr0304391	115	11.2077	0	0
FBtr0304393	22	5.60924	0	0
FBtr0304392	22	5.60924	0	0
FBtr0089786	5663	5493.06	0	0
FBtr0304911	5420	5297.58	4	0.032452
FBtr0334823	5657	5487.95	0	0
FBtr0334828	403	224	0	0
FBtr0334827	684	505	0	0
FBtr0077893	3678	3594.78	0	0
FBtr0304597	3570	3546.73	206.901	2.50723
FBtr0334826	3846	3835.66	24.0986	0.270029
FBtr0077891	1154	975	0	0
FBtr0334824	1230	1051	0	0
FBtr0334825	819	640	0	0
FBtr0347156	1178	1020.67	0	0
FBtr0347155	929	792.811	3	0.162634
FBtr0113012	6049	6098.66	0	0
FBtr0333007	5953	5996.34	39.5754	0.283659
FBtr0077811	6406	6371.22	2059.31	13.8918
FBtr0309828	5930	5909.84	407.621	2.96441
FBtr0333006	8459	8529.99	0.00126188	6.35813e-06
FBtr0113011	6721	6607.6	370.549	2.41024
FBtr0110882	6246	6116.4	794.282	5.58132
FBtr0110883	8783	8742.2	138.664	0.681713
FBtr0077872	71	7.85687	0	0
FBtr0333008	560	381	0	0
FBtr0077871	485	306	0	0
FBtr0307516	798	619	0	0
FBtr0077870	2881	2702	0	0
FBtr0330201	2881	2702	0	0
FBtr0330202	2881	2702	0	0
FBtr0330200	3051	2872	0	0
FBtr0077812	73	7.96681	0	0
FBtr0334758	1243	1097.53	0	0
FBtr0077813	1088	955.757	727	32.6923
FBtr0077869	4294	4319.47	523	5.20391
FBtr0077814	813	660.073	171	11.1343
FBtr0077815	2130	2008.26	1012	21.658
FBtr0077868	1560	1479.71	187.435	5.44418
FBtr0077867	1575	1503.47	8124.57	232.255
FBtr0077816	651	513.907	3664	306.429
FBtr0304139	1374	1153.38	273	10.173
FBtr0334760	727	548	0	0
FBtr0100503	403	224	0	0
FBtr0309285	2777	2678.34	5	0.0802348
FBtr0309284	2447	2272.47	2	0.0378259
FBtr0077863	350	171	561.633	141.161
FBtr0346492	822	683.917	3.36665	0.211569
FBtr0334759	528	352.464	41.4846	5.0586
