target_id	length	eff_length	est_counts	tpm
FBtr0306540	1430	1145.42	533.507	15.7451
FBtr0078101	1841	1546.86	501.707	10.964
FBtr0302164	1458	1176.94	369.59	10.6154
FBtr0331680	1536	1258.94	402.292	10.802
FBtr0301733	1694	1362.69	421.75	10.4623
FBtr0306541	1378	1146.24	16	0.471859
FBtr0290323	2225	1878.57	112.937	2.03226
FBtr0330637	1662	1462.73	35.0626	0.810308
FBtr0078103	6476	5855.17	970	5.60017
FBtr0078104	1583	1404.8	1292.01	31.0901
FBtr0330636	1221	1060.28	237.027	7.55695
FBtr0301452	2551	2299.23	2238.96	32.918
FBtr0089437	2387	2065.64	0	0
FBtr0308091	961	760.129	131.59	5.852
FBtr0089428	2184	1940.2	404.444	7.04661
FBtr0089429	2293	1981.67	0	0
FBtr0330656	2298	1982.85	12.9076	0.220052
FBtr0089432	2283	2032.05	509.804	8.48081
FBtr0089430	2380	2082.66	277.325	4.50133
FBtr0089431	2380	2082.01	202.005	3.27981
FBtr0089433	2353	2046.41	3.60336e-05	5.9523e-07
FBtr0089434	2429	2125.63	655.067	10.4176
FBtr0089435	2309	2007.61	2579.6	43.4352
FBtr0089436	1971	1698.22	16.255	0.323566
FBtr0306542	657	478	0	0
FBtr0330638	678	499	0	0
FBtr0330639	586	407	0	0
FBtr0336838	818	588.368	0	0
FBtr0078160	1124	859.528	3	0.117986
FBtr0100307	2749	2389.33	16.397	0.231984
FBtr0078157	2742	2423.41	35.2839	0.492175
FBtr0100308	2885	2533.73	43.061	0.574504
FBtr0100309	2597	2289.37	0	0
FBtr0330646	2457	2158.78	3.99658e-08	6.2582e-10
FBtr0078158	2656	2367.15	49.9288	0.71301
FBtr0078156	2456	2161.67	134.673	2.10601
FBtr0078159	4008	3621.8	3.4734	0.0324191
FBtr0100310	2505	2224.16	121.182	1.8418
FBtr0078154	2778	2525.68	4808.04	64.3515
FBtr0100379	2864	2596.17	11103.2	144.572
FBtr0078153	2759	2499.19	22.9996	0.311094
FBtr0078155	2845	2569.68	67.3471	0.88595
FBtr0344032	1062	813.669	31.4353	1.30599
FBtr0300568	1699	1636.3	1731.84	35.7779
FBtr0078114	2176	2006.34	1689.96	28.4735
FBtr0078115	2396	2226.32	128.205	1.94665
FBtr0336836	727	464.624	1	0.0727559
FBtr0336837	502	323	0	0
FBtr0346127	1014	818.589	2.06601	0.0853173
FBtr0302194	2206	2030	0	0
FBtr0302196	2206	2030	0	0
FBtr0302195	1335	1172.17	265.934	7.66922
FBtr0330644	1380	1213.45	7417	206.621
FBtr0300987	1838	1642.42	9.83961e-05	2.02517e-06
FBtr0330645	1908	1699.52	351.003	6.98158
FBtr0078116	905	777.179	571	24.8362
FBtr0301929	5305	5398.99	126	0.78891
FBtr0330643	5299	5394.47	0	0
FBtr0078147	1699	1479.83	209	4.77422
FBtr0330641	869	662.913	0	0
FBtr0330642	798	592.594	15.4265	0.879991
FBtr0078117	486	307.323	535.054	58.8534
FBtr0078118	623	438.938	1179.84	90.8634
FBtr0301886	568	386.517	0	0
FBtr0301887	507	326.659	473.781	49.0289
FBtr0330640	415	236.112	24.9002	3.56497
FBtr0340650	1381	1195.53	32.3158	0.913742
FBtr0078119	1261	1084.54	915.684	28.5409
FBtr0091612	769	583.565	154	8.92075
FBtr0078122	17880	17678.8	0	0
FBtr0306341	17963	17753.1	0	0
FBtr0330652	20622	20473.1	62.5751	0.10332
FBtr0332336	19571	19296.2	0.229438	0.000401942
FBtr0078121	19604	19293.5	1132.94	1.98502
FBtr0332337	17143	17038.9	0	0
FBtr0078123	18859	18685	149.902	0.271196
FBtr0330653	18434	18268.1	1629.35	3.01504
FBtr0078124	903	745.769	825	37.3955
FBtr0308246	1290	1106.69	30	0.916354
FBtr0078146	1259	1065.19	0	0
FBtr0332338	3129	2968.74	27.9656	0.318435
FBtr0078125	2902	2756.43	1047.6	12.8476
FBtr0332339	3121	2937.6	32.4295	0.373179
FBtr0078145	8225	8085.93	3176.88	13.2813
FBtr0078144	17943	18068.6	80.7191	0.151015
FBtr0299837	18528	18419.5	0	0
FBtr0308253	18006	18128.3	0	0
FBtr0308254	17733	17834.7	0	0
FBtr0308255	17731	17807.3	0	0
FBtr0336984	400	221	0	0
FBtr0336985	1190	1028.9	2	0.0657091
FBtr0336986	552	357.331	0.403673	0.0381882
FBtr0309764	88	8.89679	0	0
FBtr0078126	1660	1481	0	0
FBtr0304343	107	10.4162	0	0
FBtr0304344	22	5.60924	0	0
FBtr0336987	904	725	0	0
FBtr0336990	1105	956.376	0	0
FBtr0078143	981	837.986	226	9.11678
FBtr0336989	1799	1747.3	9.69078	0.187483
FBtr0078140	1726	1657.47	476.309	9.71434
FBtr0078141	1753	1650.54	0	0
FBtr0308252	7557	7255.04	7.57939	0.0353154
FBtr0336988	754	554.595	0.42061	0.0256373
FBtr0078142	4040	3948.72	0	0
FBtr0078127	2417	2248.03	3	0.0451116
FBtr0078139	1756	1644.3	492	10.1147
FBtr0343777	859	656.448	72.51	3.73394
FBtr0078128	830	633.529	283.49	15.1266
FBtr0300804	2110	2001.4	311.016	5.25312
FBtr0330648	2104	1971.9	0	0
FBtr0330649	2095	1979.86	46.4386	0.792891
FBtr0330650	3132	3007.4	11.3387	0.127451
FBtr0078129	4008	3709.19	303.491	2.76589
FBtr0343780	1378	1161.97	254.773	7.41191
FBtr0343779	1077	919.508	409.024	15.037
FBtr0078137	1151	990.681	13.9192	0.474953
FBtr0078136	1341	1127.29	4296.68	128.844
FBtr0113009	1455	1244.04	67.4216	1.83204
FBtr0343778	1401	1185.92	54.9303	1.56576
FBtr0078135	995	824.58	3351.97	137.416
FBtr0078134	1681	1525.85	160	3.54468
FBtr0330647	1893	1701.51	0	0
FBtr0078130	748	567.153	271.714	16.195
FBtr0333408	1655	1541.3	14.3585	0.314913
FBtr0078133	1261	1188.55	689.928	19.6225
FBtr0078131	2023	1887.08	3992	71.5103
FBtr0331205	3319	3085.84	0	0
FBtr0331208	4618	4150.58	815.787	6.64413
FBtr0331206	3528	2964.15	493.186	5.62445
FBtr0331207	3447	2899.07	59.0271	0.688276
FBtr0078047	5486	5506.9	231.052	1.41831
FBtr0330673	5300	5305.16	463.445	2.95304
FBtr0078049	7347	7110.47	25.5438	0.121438
FBtr0329830	658	479	0	0
FBtr0344144	812	633	0	0
FBtr0330674	5419	5438.21	852.905	5.30169
FBtr0078048	5723	5714.92	149.827	0.886237
FBtr0078050	7127	6921.51	171.919	0.839641
FBtr0078099	898	759.589	4646	206.762
FBtr0078098	970	845.395	65126	2604.14
FBtr0078052	991	842.971	15325	614.55
FBtr0330695	1709	1579.31	7.30811	0.156425
FBtr0330696	2333	2263.3	1	0.0149358
FBtr0078096	2426	2262.55	3	0.0448221
FBtr0078094	1972	1746.9	888.283	17.1891
FBtr0078095	1923	1702.64	41.8756	0.831394
FBtr0330651	1905	1683.76	132.914	2.66845
FBtr0345774	1229	996.542	32.0981	1.08881
FBtr0345775	846	644.282	13.8297	0.725614
FBtr0078053	1806	1798.41	5	0.0939834
FBtr0329831	452	273	0	0
FBtr0331204	4292	4238.27	63.3993	0.505667
FBtr0078093	4436	4364.66	103.601	0.802384
FBtr0078054	3564	3321.76	712	7.2457
FBtr0089488	4711	4427.93	1349.41	10.3018
FBtr0089489	3432	3278.97	538.594	5.55256
FBtr0078055	3327	3198.7	1847	19.5192
FBtr0078090	1219	1090.52	10	0.309982
FBtr0078056	601	472.825	44624.4	3190.37
FBtr0331932	768	641.333	380.595	20.0608
FBtr0078089	556	391.617	255	22.0114
FBtr0078057	665	486	0	0
FBtr0078058	2259	2080	0	0
FBtr0078059	6672	6466.24	743.995	3.88945
FBtr0329832	6454	6266.44	161.823	0.872948
FBtr0329833	566	387	0	0
FBtr0078087	2775	2455.73	1827.8	25.1604
FBtr0331233	2714	2400.82	13.174	0.185492
FBtr0304741	1938	1766.43	640.439	12.2561
FBtr0331232	2041	1863.02	1779.77	32.2935
FBtr0078088	2063	1879.42	4.61646e-06	8.30337e-08
FBtr0078060	1488	1391.07	2378.64	57.8027
FBtr0305350	501	300.973	46.3572	5.20666
FBtr0078061	2629	2608.81	0	0
FBtr0331230	2554	2531.03	7	0.093491
FBtr0331231	2642	2622.47	0	0
FBtr0310035	6224	6052.3	212.024	1.18423
FBtr0310034	6869	6644.15	246.976	1.25656
FBtr0078062	2592	2518.82	642	8.61604
FBtr0333012	4242	4336.19	63.2037	0.492724
FBtr0333013	6084	6186.56	98.1115	0.536093
FBtr0078083	2041	1907.13	3612.93	64.0397
FBtr0078084	3243	3067.48	425.235	4.68615
FBtr0310030	2361	2232.25	46.8349	0.709244
FBtr0310027	4654	4763.81	60.2527	0.427555
FBtr0078063	4752	4766.18	0	0
FBtr0329895	4482	4570.87	27.4321	0.202875
FBtr0310028	1363	1253.23	3.14815	0.0849171
FBtr0078082	1294	1184.85	27.6222	0.78807
FBtr0078081	1109	1008.41	1859.97	62.3502
FBtr0310029	1105	1004.62	57.264	1.92685
FBtr0078080	1736	1655.77	3523	71.9252
FBtr0344014	4461	4535	0	0
FBtr0078064	1532	1506.82	37	0.830063
FBtr0112854	1603	1527.85	0	0
FBtr0078079	2423	2442.97	48.453	0.670457
FBtr0345429	2892	2980.24	5.54702	0.0629184
FBtr0078078	5024	5061.21	14.1371	0.0944225
FBtr0303763	5308	5447.95	44.8287	0.278159
FBtr0078066	853	742.326	10073	458.707
FBtr0078076	2716	2801.22	0.000271799	3.27998e-06
FBtr0332341	2693	2774.78	21.9997	0.268015
FBtr0332342	2780	2872.67	0	0
FBtr0345577	3183	3218.36	0	0
FBtr0078067	2310	2266.86	601	8.96231
FBtr0078075	1584	1503.44	554	12.4564
FBtr0078068	4155	4227.48	1204.08	9.62814
FBtr0332340	4346	4387.12	109.923	0.84699
FBtr0078074	1232	1138.53	592	17.5771
FBtr0310022	1032	788.122	49.6143	2.12805
FBtr0078069	1093	855.314	257.386	10.1725
FBtr0333746	673	490.103	14.3764	0.991592
FBtr0346726	782	605.018	10.4686	0.584913
FBtr0346650	1019	848.309	33.155	1.32119
FBtr0078070	1880	1701	0	0
FBtr0343220	2362	2244.36	15	0.225927
FBtr0343221	2362	2244.36	15	0.225927
FBtr0078071	683	475.578	106.894	7.598
FBtr0310023	1494	1269.64	4.1065	0.109335
FBtr0343219	499	320	0	0
FBtr0310101	795	616	0	0
FBtr0308305	904	725	0	0
FBtr0343248	559	380	0	0
FBtr0343250	424	245	0	0
FBtr0077998	940	761	0	0
FBtr0077999	2549	2370	0	0
FBtr0345777	324	145	0	0
FBtr0078045	12427	12369.3	125	0.341613
FBtr0343249	12134	12143.3	0	0
FBtr0344054	549	370	0	0
FBtr0078000	2203	2024	0	0
FBtr0301316	3398	3275.68	12.1601	0.125489
FBtr0078043	3057	2884.36	13.8399	0.1622
FBtr0301317	3169	2995.79	0	0
FBtr0343785	5991	6015.98	0	0
FBtr0308257	5730	5764.98	0	0
FBtr0343787	5987	6017	0	0
FBtr0301439	2359	2461.06	1.32074	0.0181412
FBtr0078001	5466	5616.77	10.6793	0.0642723
FBtr0343786	5633	5766.43	0	0
FBtr0346526	5800	5838.6	0	0
FBtr0342660	580	401	0	0
FBtr0078003	471	292	0	0
FBtr0078004	406	227	0	0
FBtr0078005	483	346.248	81	7.908
FBtr0078006	2220	2041	0	0
FBtr0331651	1426	1247	0	0
FBtr0078007	1823	1644	0	0
FBtr0331652	4359	4458.47	5.59695	0.042436
FBtr0078042	2583	2594.54	868.403	11.3144
FBtr0345453	468	289	0	0
FBtr0078008	783	591.354	174	9.94653
FBtr0078009	1732	1654.83	325	6.63894
FBtr0078041	2416	2359.5	211.158	3.02522
FBtr0332974	2407	2349.86	25.8424	0.371757
FBtr0078010	1040	904.323	343.958	12.8573
FBtr0332972	2104	1944.82	17.2954	0.300622
FBtr0078040	896	703.155	0.7468	0.0359024
FBtr0078039	1370	1173.56	336	9.67841
FBtr0078011	1246	1151.09	189	5.55038
FBtr0305507	1731	1627.98	188.564	3.91544
FBtr0078012	1651	1527.77	14057.6	311.045
FBtr0100469	2849	2703.97	210.035	2.62578
FBtr0301908	1570	1463.45	2372.75	54.808
FBtr0078038	1533	1473.11	280	6.42527
FBtr0332973	2825	2805.7	55.3091	0.666384
FBtr0078013	3735	3563.76	447.456	4.24435
FBtr0078014	3618	3451.34	0	0
FBtr0078015	3583	3413.1	89.2352	0.883806
FBtr0302121	3143	3031.94	0.25521	0.00284541
FBtr0302120	3986	3972.88	51.5405	0.438543
FBtr0302612	3518	3483.66	2724.62	26.4387
FBtr0078037	2672	2539.1	169.621	2.25824
FBtr0334763	2625	2652.91	69.3166	0.883253
FBtr0334793	462	295.605	12.6438	1.44589
FBtr0334797	1310	1232.38	39.9067	1.09464
FBtr0078034	1245	1170.61	210.093	6.06692
FBtr0078016	1320	1250.9	42.1941	1.14024
FBtr0334794	1240	1161.96	3138.81	91.315
FBtr0078017	780	601	0	0
FBtr0334795	646	486.375	0	0
FBtr0334796	1049	875.412	5	0.193075
FBtr0345741	393	220.888	19	2.90771
FBtr0304182	91	9.10824	0	0
FBtr0304183	22	5.60924	0	0
FBtr0078018	1073	1011.28	280	9.35961
FBtr0078033	2922	2988.3	27.74	0.313799
FBtr0078032	2903	2981.32	14.3012	0.162157
FBtr0078031	3026	3125.52	646.959	6.99719
FBtr0114307	128	12.7491	0	0
FBtr0078030	1185	1088.66	654	20.3074
FBtr0091487	2639	2561.91	2231.56	29.4452
FBtr0091489	4818	4875.61	991.99	6.87777
FBtr0332000	4030	4152.56	472.84	3.84917
FBtr0091486	2731	2631.64	790.606	10.1555
FBtr0345634	7072	7143.8	0	0
FBtr0078023	871	749.442	3	0.135317
FBtr0332181	6063	6216.65	2	0.0108753
FBtr0345739	598	419	0	0
FBtr0345738	2749	2635.09	0	0
FBtr0078025	2605	2543.89	2	0.0265767
FBtr0078028	164	19.6009	2.6181	4.51522
FBtr0345455	319	140	0	0
FBtr0334798	325	146	0	0
FBtr0336969	3004	2958.64	267	3.05062
FBtr0077949	4160	4171.46	0	0
FBtr0305064	3801	3905.66	10	0.0865516
FBtr0343253	2917	2738	0	0
FBtr0301417	9821	9594.26	4235.66	14.9238
FBtr0332270	6648	6667.93	0	0
FBtr0301416	6722	6873.37	1947.34	9.57728
FBtr0077997	793	614	0	0
FBtr0301087	1288	1240.05	2	0.0545205
FBtr0077951	1368	1293.72	0	0
FBtr0077993	5206	4926.97	559	3.83532
FBtr0077994	2267	2258.41	0	0
FBtr0077952	2745	2658.13	417	5.3031
FBtr0077953	2076	2012.55	1325.19	22.2588
FBtr0332569	4075	4079.3	146.612	1.21494
FBtr0332570	3115	3159.39	256.705	2.74663
FBtr0332571	2910	2979.75	66.4907	0.754312
FBtr0332273	4718	4752.74	0	0
FBtr0077989	4489	4559.29	1211	8.97875
FBtr0077954	3266	3284.36	3	0.0308773
FBtr0077955	1030	909.888	1	0.037152
FBtr0077988	2079	1855.79	5033.55	91.6886
FBtr0332272	2130	1910.62	37.4881	0.663268
FBtr0077987	1980	1802.67	425.962	7.98775
FBtr0077956	2701	2726.12	1813.91	22.4927
FBtr0077986	1767	1590.53	100.086	2.12717
FBtr0077957	2536	2404.96	688.423	9.67649
FBtr0332271	2707	2529.59	28.5767	0.381883
FBtr0346497	348	182.519	6	1.11125
FBtr0077958	2029	2006.09	671	11.3068
FBtr0077959	1628	1561.53	240	5.19555
FBtr0077985	999	892.077	162	6.13878
FBtr0077960	999	824.686	579	23.7334
FBtr0100023	3049	3263.8	25.1561	0.260548
FBtr0332274	2422	2510.18	97.4387	1.31219
FBtr0100022	2040	2073.12	5540.41	90.3415
FBtr0331290	780	659.197	7.92167	0.406229
FBtr0077961	1272	1240.63	1347.01	36.7028
FBtr0331287	1198	1152.81	73.0649	2.14249
FBtr0077981	2007	2104.74	2532.91	40.6808
FBtr0077982	2617	2721.3	111.515	1.38525
FBtr0331289	2350	2451.8	12.576	0.173392
FBtr0077962	1925	1929.62	270	4.73
FBtr0077964	646	477.911	170	12.0246
FBtr0304710	2592	2592.38	1515.44	19.7611
FBtr0077980	2729	2650.91	0	0
FBtr0344015	2746	2738.83	22.7751	0.281102
FBtr0077965	497	303.27	43.7821	4.8802
FBtr0077979	1801	1677.28	818	16.4861
FBtr0077966	3331	3326.58	1061.64	10.7882
FBtr0331288	3424	3417.24	565.357	5.59263
FBtr0077968	3192	3213.44	171.977	1.80913
FBtr0308698	3781	3737.53	186.076	1.68296
FBtr0335394	3118	3132.93	120.141	1.29631
FBtr0335395	3956	3886.05	332.777	2.89477
FBtr0344790	3193	3208.66	123.422	1.30029
FBtr0077978	1667	1596.88	1563.61	33.0998
FBtr0077971	1566	1514.75	405	9.03821
FBtr0307056	1893	1823.43	13.0516	0.241961
FBtr0335379	1755	1683.72	163.607	3.28475
FBtr0077972	1833	1770.07	467.25	8.92337
FBtr0307057	1825	1759.3	413.091	7.93734
FBtr0077977	802	623	0	0
FBtr0307096	298	119.005	752.45	213.738
FBtr0335380	513	270.013	37.5495	4.70099
FBtr0307097	376	197	6513.89	1117.75
FBtr0335381	459	229.814	217.112	31.9357
FBtr0335382	550	373.742	122.338	11.0652
FBtr0077973	443	263.762	6028.66	772.643
FBtr0114498	802	681.629	2	0.0991863
FBtr0345742	645	466	0	0
FBtr0306546	832	653	0	0
FBtr0299796	2477	2257.83	933	13.9688
FBtr0077920	2090	2030.93	86	1.43144
FBtr0335383	2903	2800.21	0	0
FBtr0077921	5504	5325	0	0
FBtr0335384	7413	7234	0	0
FBtr0077922	776	597	0	0
FBtr0305552	746	567	0	0
FBtr0343837	1328	1149	0	0
FBtr0343846	537	358	0	0
FBtr0091926	537	358	0	0
FBtr0305553	671	492	0	0
FBtr0077924	675	496	0	0
FBtr0077925	621	442	0	0
FBtr0344105	340	161	0	0
FBtr0344104	367	188	0	0
FBtr0077948	1085	906	0	0
FBtr0343845	1008	829	0	0
FBtr0077947	1091	912	0	0
FBtr0077946	819	640	0	0
FBtr0077944	942	763	0	0
FBtr0077943	632	450.567	4	0.300103
FBtr0301010	695	516	0	0
FBtr0343844	1149	952.713	53.8261	1.90985
FBtr0077942	917	740.315	2100.09	95.8937
FBtr0329947	917	740.315	2100.09	95.8937
FBtr0343838	953	774	0	0
FBtr0077926	860	681	0	0
FBtr0343839	755	576	0	0
FBtr0343843	1244	853.179	28.2871	1.12077
FBtr0077941	6206	6274.25	214.955	1.15813
FBtr0329985	6206	6274.25	214.955	1.15813
FBtr0343840	1586	1531.74	52.8021	1.1653
FBtr0308744	508	329	0	0
FBtr0343841	686	507	0	0
FBtr0077928	211	40.0835	0	0
FBtr0343842	1206	930.969	19.8718	0.721558
FBtr0308745	591	368.783	0.128215	0.0117527
FBtr0077929	1351	1172	0	0
FBtr0334817	1565	1386	0	0
FBtr0077930	1387	1208	0	0
FBtr0334818	1612	1433	0	0
FBtr0077931	1343	1164	0	0
FBtr0077932	1341	1162	0	0
FBtr0077938	1511	1347.01	0	0
FBtr0077939	1628	1472.66	0	0
FBtr0077937	1565	1416.45	0	0
FBtr0077936	1454	1321.81	5	0.127871
FBtr0334821	1627	1460.83	0	0
FBtr0334822	1744	1586.48	0	0
FBtr0334820	1573	1492.34	8.26161	0.18714
FBtr0334819	1166	972.206	1.49523	0.05199
FBtr0077933	1524	1442.13	630.243	14.7731
FBtr0077919	684	505	0	0
FBtr0114554	616	434.837	2	0.155479
FBtr0334844	354	175	1	0.193166
FBtr0077873	1421	1242	0	0
FBtr0077874	1298	1067.56	9	0.284982
FBtr0310017	5009	5215.2	0	0
FBtr0310018	5305	5547.65	33.2857	0.202824
FBtr0310019	5015	5223.28	0	0
FBtr0310020	6069	6352.94	14.1317	0.075195
FBtr0344146	4915	5061.29	23.5826	0.157507
FBtr0077917	2227	2175.7	4	0.0621486
FBtr0077916	3058	2995.25	587	6.62482
FBtr0077876	1030	879.949	70.2009	2.69684
FBtr0334842	1118	1016.43	96.2413	3.20075
FBtr0334843	1000	912.942	942.086	34.8832
FBtr0077915	851	765.597	3620.47	159.858
FBtr0342645	7316	7137	0	0
FBtr0342646	3998	3819	0	0
FBtr0346473	232	55.6961	0	0
FBtr0077877	6019	5840	0	0
FBtr0303933	6320	6141	0	0
FBtr0303935	6089	5910	0	0
FBtr0307047	12385	11316.7	55.2271	0.164969
FBtr0077878	4159	4239.16	2.77292	0.0221119
FBtr0303934	5037	4858	0	0
FBtr0077881	1591	1450.25	1401.99	32.6793
FBtr0331630	1713	1555.86	435.008	9.45137
FBtr0077912	2357	2246.63	3009.73	45.2861
FBtr0344040	723	551.652	32.272	1.97756
FBtr0333542	690	553.625	345.382	21.0889
FBtr0077882	790	661.693	13.8856	0.709378
FBtr0077911	3601	3706.09	228.948	2.08829
FBtr0333545	3586	3693.89	0	0
FBtr0333544	3303	3451.42	194.784	1.90776
FBtr0305618	2396	2215.95	1323.14	20.1845
FBtr0306167	2352	2176.48	427.097	6.63347
FBtr0077910	1762	1690.36	646.758	12.934
FBtr0077906	2664	2648.39	1173.32	14.9763
FBtr0077909	1754	1754.07	13037.3	251.253
FBtr0077907	2257	2272.47	38.4399	0.571814
FBtr0077908	2198	2213.17	7.4372	0.113596
FBtr0077905	2183	2197.4	19.9082	0.306262
FBtr0302115	2561	2482.32	50.1119	0.682421
FBtr0077883	844	741.659	293.459	13.3756
FBtr0345430	1031	898.592	0	0
FBtr0077884	1184	1097.22	1480	45.5973
FBtr0333543	1198	968.123	24.7112	0.862844
FBtr0077904	873	693.881	258.289	12.5832
FBtr0077885	2999	2949.08	228.775	2.62235
FBtr0077886	3421	3351.63	295.225	2.9776
FBtr0077903	1436	1323.94	269	6.86835
FBtr0077887	541	362	0	0
FBtr0077902	1137	958	0	0
FBtr0077901	534	343.13	4	0.394067
FBtr0077888	1170	991	0	0
FBtr0310114	1163	984	0	0
FBtr0077899	1152	973	0	0
FBtr0100188	1161	982	0	0
FBtr0077897	1185	1006	0	0
FBtr0077896	2076	1897	0	0
FBtr0334829	2075	1820.24	0	0
FBtr0303377	1971	1761.84	10	0.191868
FBtr0077894	882	703	0	0
FBtr0304391	115	11.2077	0	0
FBtr0304393	22	5.60924	0	0
FBtr0304392	22	5.60924	0	0
FBtr0089786	5663	5472.24	0	0
FBtr0304911	5420	5289.12	5	0.0319563
FBtr0334823	5657	5467.32	0	0
FBtr0334828	403	224	0	0
FBtr0334827	684	505	0	0
FBtr0077893	3678	3583.38	0	0
FBtr0304597	3570	3546.34	220.882	2.10547
FBtr0334826	3846	3831.49	101.118	0.892139
FBtr0077891	1154	963.036	2	0.0702032
FBtr0334824	1230	1011.72	0	0
FBtr0334825	819	639.228	2	0.105765
FBtr0347156	1178	1031.2	4.27542	0.140154
FBtr0347155	929	790.008	12.7246	0.544479
FBtr0113012	6049	6089.98	1.86691e-08	1.03628e-10
FBtr0333007	5953	5987.08	42.6602	0.240867
FBtr0077811	6406	6359.33	866.651	4.60683
FBtr0309828	5930	5905.16	509.864	2.91872
FBtr0333006	8459	8533.69	4.5654	0.0180847
FBtr0113011	6721	6596.11	531.635	2.72455
FBtr0110882	6246	6108.14	758.61	4.19836
FBtr0110883	8783	8742.16	199.014	0.769544
FBtr0077872	71	7.85687	0	0
FBtr0333008	560	381	0	0
FBtr0077871	485	306	0	0
FBtr0307516	798	619	0	0
FBtr0077870	2881	2702	0	0
FBtr0330201	2881	2702	0	0
FBtr0330202	2881	2702	0	0
FBtr0330200	3051	2872	0	0
FBtr0077812	73	7.96681	0	0
FBtr0334758	1243	1092.26	0	0
FBtr0077813	1088	955.431	1040	36.7962
FBtr0077869	4294	4340.46	585.429	4.5594
FBtr0077814	813	660.04	570	29.1927
FBtr0077815	2130	2003.06	1266	21.3653
FBtr0077868	1560	1476.41	35.7777	0.819172
FBtr0077867	1575	1502.25	7707.22	173.43
FBtr0077816	651	514.563	2596	170.544
FBtr0304139	1374	1147.91	127	3.73995
FBtr0334760	727	500.454	1	0.0675469
FBtr0100503	403	224	0	0
FBtr0309285	2777	2682.14	6.29468	0.0793343
FBtr0309284	2447	2261.77	12.7053	0.189892
FBtr0077863	350	171	324.883	64.2244
FBtr0346492	822	695.473	10.117	0.491745
