target_id	length	eff_length	est_counts	tpm
FBtr0113009	1455	1264.42	57.1889	1.45237
FBtr0343778	1401	1204.28	29.9275	0.797992
FBtr0078135	995	835.739	2762.31	106.135
FBtr0078134	1681	1551.6	115.409	2.38844
FBtr0330647	1893	1756	8.59115	0.157102
FBtr0078130	748	570.14	241.831	13.6203
FBtr0333408	1655	1554.16	9.39397	0.194093
FBtr0078133	1261	1195.38	611.775	16.4339
FBtr0078131	2023	1911.9	3470	58.28
FBtr0331205	3319	3071.57	0	0
FBtr0331208	4618	4191.21	641.757	4.91685
FBtr0331206	3528	3004.38	267.485	2.85891
FBtr0331207	3447	2937.95	84.758	0.926386
FBtr0078047	5486	5573.5	266.374	1.53469
FBtr0330673	5300	5370.98	241.217	1.44215
FBtr0078049	7347	7205.61	76.9176	0.342777
FBtr0329830	658	479	0	0
FBtr0344144	812	633	0	0
FBtr0330674	5419	5504.02	614.262	3.58368
FBtr0078048	5723	5784.8	41.2276	0.228852
FBtr0078050	7127	7012.77	63.6295	0.291357
FBtr0078099	898	768.245	3733	156.032
FBtr0078098	970	856.912	54487	2041.8
FBtr0078052	991	850.65	13382	505.157
FBtr0330695	1709	1594.36	7.37259	0.148488
FBtr0330696	2333	2154	0	0
FBtr0078096	2426	2247	0	0
FBtr0078094	1972	1769.56	934.591	16.9595
FBtr0078095	1923	1725.22	47.0915	0.876503
FBtr0330651	1905	1705.94	89.9413	1.69298
FBtr0345774	1229	1006.97	29.2737	0.933507
FBtr0345775	846	655.444	18.1028	0.886883
FBtr0078053	1806	1813.14	3	0.0531308
FBtr0329831	452	273	0	0
FBtr0331204	4292	4297.82	125.641	0.938727
FBtr0078093	4436	4422.91	35.359	0.256713
FBtr0078054	3564	3353.27	603	5.77437
FBtr0089488	4711	4468.68	963.909	6.92648
FBtr0089489	3432	3312.26	559.091	5.42019
FBtr0078055	3327	3225.56	1673	16.6551
FBtr0078090	1219	1104.05	24	0.698039
FBtr0078056	601	476.194	54610.8	3682.57
FBtr0331932	768	645.318	347.225	17.278
FBtr0078089	556	395.617	274	22.2399
FBtr0078057	665	477.161	1	0.0672963
FBtr0078058	2259	2225.92	1	0.0144261
FBtr0078059	6672	6552.56	613.944	3.00866
FBtr0329832	6454	6349.84	171.335	0.866442
FBtr0329833	566	387	0	0
FBtr0078087	2775	2483.06	1701.6	22.0052
FBtr0331233	2714	2425.54	32.5357	0.430734
FBtr0304741	1938	1786.59	433.814	7.79712
FBtr0331232	2041	1884.46	1762.77	30.0376
FBtr0078088	2063	1900.78	6.86315e-07	1.15944e-08
FBtr0078060	1488	1403.66	2371.33	54.2482
FBtr0305350	501	304.448	89.6702	9.45784
FBtr0078061	2629	2638.55	0	0
FBtr0331230	2554	2559.18	3	0.0376423
FBtr0331231	2642	2581.83	0	0
FBtr0310035	6224	6130.11	254.252	1.33184
FBtr0310034	6869	6730	89.7485	0.428221
FBtr0078062	2592	2540.92	527	6.66003
FBtr0333012	4242	4379.11	34.4973	0.252962
FBtr0333013	6084	6240.49	11.1237	0.0572382
FBtr0078083	2041	1932.9	2948.7	48.9865
FBtr0078084	3243	3101.34	226.303	2.34313
FBtr0310030	2361	2257.6	0	0
FBtr0310027	4654	4807.92	36.9496	0.246779
FBtr0078063	4752	4785.51	0	0
FBtr0329895	4482	4616.19	8.42943	0.0586369
FBtr0310028	1363	1269.36	11.9302	0.301799
FBtr0078082	1294	1197.95	15.9881	0.428563
FBtr0078081	1109	1021.06	1782.97	56.0723
FBtr0310029	1105	1017.54	69.1167	2.18117
FBtr0078080	1736	1673.49	3326	63.8199
FBtr0344014	4461	4673.85	30.0864	0.206705
FBtr0078064	1532	1524.64	13.7536	0.289671
FBtr0112854	1603	1569.46	5.29914	0.108421
FBtr0078079	2423	2460.7	114.293	1.49148
FBtr0345429	2892	2999.36	5.56817	0.0596128
FBtr0078078	5024	5008.01	0	0
FBtr0303763	5308	5513.26	50.2522	0.292687
FBtr0078066	853	745.682	9992.75	430.316
FBtr0078076	2716	2829.02	19	0.215662
FBtr0332341	2693	2732.8	0	0
FBtr0332342	2780	2827.42	0	0
FBtr0345577	3183	3225.98	0	0
FBtr0078067	2310	2282.24	579.86	8.15863
FBtr0078075	1584	1520.21	512.14	10.8178
FBtr0078068	4155	4278.75	684.399	5.13628
FBtr0332340	4346	4440.42	329.601	2.38353
FBtr0078074	1232	1153.97	645	17.9482
FBtr0310022	1032	795.976	43.6923	1.76263
FBtr0078069	1093	865.944	255.308	9.46739
FBtr0333746	673	498.867	2	0.128736
FBtr0346726	782	603	0	0
FBtr0346650	1019	840	0	0
FBtr0078070	1880	1701	0	0
FBtr0343220	2362	2183	0	0
FBtr0343221	2362	2183	0	0
FBtr0078071	683	484.383	78.4434	5.20024
FBtr0310023	1494	1288.98	2.55656	0.0636894
FBtr0343219	499	320	0	0
FBtr0310101	795	616	0	0
FBtr0308305	904	725	0	0
FBtr0343248	559	402.469	1	0.0797854
FBtr0343250	424	241.241	1	0.133108
FBtr0077998	940	701.211	4	0.183176
FBtr0077999	2549	2547.79	8	0.100828
FBtr0345777	324	145	1	0.221456
FBtr0078045	12427	12522.2	88	0.225661
FBtr0343249	12134	12293.8	4.14813e-07	1.08348e-09
FBtr0344054	549	370	0	0
FBtr0078000	2203	2162.91	1	0.0148463
FBtr0301316	3398	3258.35	0	0
FBtr0078043	3057	2925.08	48	0.526939
FBtr0301317	3169	3040.61	0	0
FBtr0343785	5991	6048.38	0	0
FBtr0308257	5730	5937.69	12	0.0648963
FBtr0343787	5987	6046.51	0	0
FBtr0301439	2359	2180	0	0
FBtr0078001	5466	5537.38	0	0
FBtr0343786	5633	5687.3	0	0
FBtr0346526	5800	5870.7	0	0
FBtr0342660	580	401	0	0
FBtr0078003	471	292	0	0
FBtr0078004	406	227	0	0
FBtr0078005	483	352.428	425	38.7236
FBtr0078006	2220	2041	0	0
FBtr0331651	1426	1367.31	1	0.0234849
FBtr0078007	1823	1644	0	0
FBtr0331652	4359	4513.27	5.4089	0.0384834
FBtr0078042	2583	2624.89	580.591	7.10257
FBtr0345453	468	289	0	0
FBtr0078008	783	600.55	139	7.43228
FBtr0078009	1732	1672	306	5.87679
FBtr0078041	2416	2380.35	174	2.34728
FBtr0332974	2407	2314.64	0	0
FBtr0078010	1040	915.065	324.644	11.3923
FBtr0332972	2104	1966.67	11.5109	0.187947
FBtr0078040	896	709.895	4.84499	0.219157
FBtr0078039	1370	1189.54	385	10.393
FBtr0078011	1246	1159.35	187	5.17942
FBtr0305507	1731	1653.84	151.68	2.94504
FBtr0078012	1651	1549.96	14470.3	299.787
FBtr0100469	2849	2740.73	190.048	2.22666
FBtr0301908	1570	1485.49	327.958	7.08932
FBtr0078038	1533	1495.61	300	6.4411
FBtr0332973	2825	2757.93	0	0
FBtr0078013	3735	3601.52	562.77	5.01766
FBtr0078014	3618	3488	0	0
FBtr0078015	3583	3448.67	176.23	1.6409
FBtr0302121	3143	3065.03	0.0457365	0.000479163
FBtr0302120	3986	4006.74	36.1034	0.289343
FBtr0302612	3518	3508.61	2449.59	22.419
FBtr0078037	2672	2563.02	40.5792	0.508401
FBtr0334763	2625	2664.45	6.42893	0.0774796
FBtr0334793	462	295.513	5.24979	0.570455
FBtr0334797	1310	1205.69	0	0
FBtr0078034	1245	1175.68	222	6.06347
FBtr0078016	1320	1262.45	14.1286	0.35937
FBtr0334794	1240	1173.1	2395.87	65.5821
FBtr0078017	780	638.566	1.4386	0.0723421
FBtr0334795	646	467	0	0
FBtr0334796	1049	888.261	2.5614	0.0925962
FBtr0345741	393	222.695	13.5544	1.95446
FBtr0304182	91	9.10824	0.445624	1.57105
FBtr0304183	22	5.60924	0	0
FBtr0078018	1073	1022.55	227	7.12851
FBtr0078033	2922	2921.5	0	0
FBtr0078032	2903	2912.21	0	0
FBtr0078031	3026	3142.9	591	6.03828
FBtr0114307	128	12.7491	0	0
FBtr0078030	1185	1104.99	628	18.2498
FBtr0091487	2639	2589.05	1722.34	21.3616
FBtr0091489	4818	4932.18	961.601	6.26055
FBtr0332000	4030	4201.34	0	0
FBtr0091486	2731	2660.38	889.059	10.7311
FBtr0345634	7072	7386.71	2	0.00869431
FBtr0078023	871	692	0	0
FBtr0332181	6063	5884	0	0
FBtr0345739	598	419	0	0
FBtr0345738	2749	2656.84	0	0
FBtr0078025	2605	2580.72	1	0.0124427
FBtr0078028	164	19.6009	3.24735	5.31997
FBtr0345455	319	140	0	0
FBtr0334798	325	146	1	0.219939
FBtr0336969	3004	2990.15	111	1.19203
FBtr0077949	4160	4290.45	4	0.0299374
FBtr0305064	3801	3622	0	0
FBtr0343253	2917	2738	0	0
FBtr0301417	9821	9688.66	3230.75	10.7077
FBtr0332270	6648	6694.41	0	0
FBtr0301416	6722	6934.82	524.253	2.42752
FBtr0077997	793	614	0	0
FBtr0301087	1288	1109	0	0
FBtr0077951	1368	1189	0	0
FBtr0077993	5206	4971.69	432.304	2.79217
FBtr0077994	2267	2327.76	4.69594	0.0647798
FBtr0077952	2745	2691	455	5.42943
FBtr0077953	2076	2029.39	1161.77	18.3827
FBtr0332569	4075	4130.12	192.026	1.49298
FBtr0332570	3115	3195.72	183.453	1.84337
FBtr0332571	2910	3012.76	94.7515	1.0099
FBtr0332273	4718	4790.27	97.0785	0.650757
FBtr0077989	4489	4592.89	986.922	6.90005
FBtr0077954	3266	3327.03	7	0.0675613
FBtr0077955	1030	920.227	5	0.174474
FBtr0077988	2079	1876.99	4559.53	78.0034
FBtr0332272	2130	1934.05	28.082	0.466248
FBtr0077987	1980	1823.95	313.392	5.51735
FBtr0077956	2701	2752.51	1679	19.5875
FBtr0077986	1767	1613.14	120	2.38873
FBtr0077957	2536	2417.92	548.164	7.27991
FBtr0332271	2707	2543.37	142.836	1.80336
FBtr0346497	348	183.203	12	2.10331
FBtr0077958	2029	2030.76	810	12.808
FBtr0077959	1628	1588.68	223	4.5074
FBtr0077985	999	902.259	144	5.12492
FBtr0077960	999	830.334	651.185	25.183
FBtr0100023	3049	3288.88	41.2982	0.403217
FBtr0332274	2422	2530.49	150.591	1.91096
FBtr0100022	2040	2090.16	7080.93	108.784
FBtr0331290	780	662.283	30.6915	1.4881
FBtr0077961	1272	1249.09	1321.97	33.9848
FBtr0331287	1198	1161.95	26.3374	0.72785
FBtr0077981	2007	2122.49	2428.07	36.7344
FBtr0077982	2617	2743.6	155.069	1.81494
FBtr0331289	2350	2473.22	23.8569	0.309747
FBtr0077962	1925	1944.56	254	4.19438
FBtr0077964	646	481.734	186	12.3983
FBtr0304710	2592	2610.72	1143	14.0586
FBtr0077980	2729	2655.04	0	0
FBtr0344015	2746	2758.04	0	0
FBtr0077965	497	311.202	51	5.2624
FBtr0077979	1801	1696.08	845	15.998
FBtr0077966	3331	3362.74	943.731	9.01178
FBtr0331288	3424	3455.86	408.269	3.79356
FBtr0077968	3192	3251.25	54.5061	0.538334
FBtr0308698	3781	3783.03	94.4404	0.80163
FBtr0335394	3118	3168.82	154.467	1.56529
FBtr0335395	3956	3933.16	174.569	1.42522
FBtr0344790	3193	3247	38.4469	0.38022
FBtr0077978	1667	1620.92	1056.57	20.9311
FBtr0077971	1566	1532.41	325	6.81029
FBtr0307056	1893	1848.67	77.9802	1.35451
FBtr0335379	1755	1706.43	42.8148	0.80568
FBtr0077972	1833	1793.47	560.819	10.0412
FBtr0307057	1825	1782.39	347.386	6.25844
FBtr0077977	802	623	0	0
FBtr0307096	298	119.005	2140.06	577.453
FBtr0335380	513	271.23	24.9448	2.95323
FBtr0307097	376	197	12176.6	1984.79
FBtr0335381	459	227.561	908.416	128.186
FBtr0335382	550	376.545	297.716	25.3887
FBtr0077973	443	266.509	9528.28	1148.04
FBtr0114498	802	688.939	3	0.139829
FBtr0345742	645	466	0	0
FBtr0306546	832	653	0	0
FBtr0299796	2477	2288.27	186	2.61013
FBtr0077920	2090	2052.23	32.5201	0.50884
FBtr0335383	2903	2879.79	3.47987	0.0388024
FBtr0077921	5504	5608.81	3	0.0171754
FBtr0335384	7413	7270.83	0	0
FBtr0077922	776	597	0	0
FBtr0305552	746	567	0	0
FBtr0343837	1328	1149	0	0
FBtr0343846	537	358	0	0
FBtr0091926	537	358	0	0
FBtr0305553	671	492	0	0
FBtr0077924	675	496	0	0
FBtr0077925	621	442	0	0
FBtr0344105	340	161	0	0
FBtr0344104	367	188	0	0
FBtr0077948	1085	906	0	0
FBtr0343845	1008	829	0	0
FBtr0077947	1091	912	0	0
FBtr0077946	819	640	0	0
FBtr0077944	942	763	0	0
FBtr0077943	632	458.83	12	0.839819
FBtr0301010	695	509.954	0	0
FBtr0343844	1149	958.814	333.665	11.1746
FBtr0077942	917	746.169	11089.2	477.219
FBtr0329947	917	746.169	11089.2	477.219
FBtr0343838	953	774	0	0
FBtr0077926	860	681	0	0
FBtr0343839	755	576	0	0
FBtr0343843	1244	863.29	64.5233	2.40003
FBtr0077941	6206	6329.63	119.139	0.604413
FBtr0329985	6206	6329.63	119.139	0.604413
FBtr0343840	1586	1544.09	33.1978	0.690386
FBtr0308744	508	329	0	0
FBtr0343841	686	507	0	0
FBtr0077928	211	40.0835	0	0
FBtr0343842	1206	944.681	8.29719	0.282034
FBtr0308745	591	375.403	47.7028	4.0804
FBtr0077929	1351	1172	0	0
FBtr0334817	1565	1386	0	0
FBtr0077930	1387	1276.81	1	0.0251495
FBtr0334818	1612	1433	0	0
FBtr0077931	1343	1164	0	0
FBtr0077932	1341	1162	0	0
FBtr0077938	1511	1355.96	0	0
FBtr0077939	1628	1482.44	0	0
FBtr0077937	1565	1424.29	0	0
FBtr0077936	1454	1335.91	10	0.240369
FBtr0334821	1627	1468.85	0	0
FBtr0334822	1744	1595.34	0	0
FBtr0334820	1573	1504.89	7.8139	0.166732
FBtr0334819	1166	986.313	1.46385	0.0476582
FBtr0077933	1524	1453.94	492.722	10.8821
FBtr0077919	684	505	0	0
FBtr0114554	616	441.133	1	0.0727926
FBtr0334844	354	175	4	0.73397
FBtr0077873	1421	1212.28	5	0.132441
FBtr0077874	1298	1081.92	3	0.0890396
FBtr0310017	5009	5261.39	35.1279	0.214392
FBtr0310018	5305	5454.59	0	0
FBtr0310019	5015	5269.82	5.65852	0.0344797
FBtr0310020	6069	6259.06	0	0
FBtr0344146	4915	5116.71	21.2135	0.133131
FBtr0077917	2227	2048	0	0
FBtr0077916	3058	3041.31	511	5.39531
FBtr0077876	1030	887.167	41.5231	1.50294
FBtr0334842	1118	1018.72	43.4699	1.37021
FBtr0334843	1000	913.808	1090.48	38.3193
FBtr0077915	851	764.132	3529.53	148.322
FBtr0342645	7316	7116.68	2	0.0090242
FBtr0342646	3998	3819	0	0
FBtr0346473	232	55.6961	0	0
FBtr0077877	6019	5840	0	0
FBtr0303933	6320	6141	0	0
FBtr0303935	6089	5910	0	0
FBtr0307047	12385	11440.4	30	0.0842046
FBtr0077878	4159	3980	0	0
FBtr0303934	5037	4858	0	0
FBtr0077881	1591	1459.71	1420.9	31.2575
FBtr0331630	1713	1565.53	829.099	17.006
FBtr0077912	2357	2266.48	2665.36	37.7625
FBtr0344040	723	553.724	9.6381	0.558926
FBtr0333542	690	558.793	308.259	17.7142
FBtr0077882	790	667.339	4.46733	0.21496
FBtr0077911	3601	3748.87	320.273	2.74332
FBtr0333545	3586	3736.82	0	0
FBtr0333544	3303	3389.46	0	0
FBtr0305618	2396	2224.62	1350.31	19.491
FBtr0306167	2352	2185	464.144	6.82114
FBtr0077910	1762	1694.8	524.548	9.93854
FBtr0077906	2664	2682.35	1104.24	13.2192
FBtr0077909	1754	1778.51	10223.5	184.587
FBtr0077907	2257	2302.79	5.50618	0.0767807
FBtr0077908	2198	2242.19	12.4555	0.17838
FBtr0077905	2183	2225.84	32.3826	0.467169
FBtr0302115	2561	2514.7	67.31	0.859507
FBtr0077883	844	747.772	278.579	11.9629
FBtr0345430	1031	902.578	0	0
FBtr0077884	1184	1104.21	1311	38.1247
FBtr0333543	1198	981.103	28.0957	0.919564
FBtr0077904	873	701.743	204.904	9.37625
FBtr0077885	2999	2971.15	316.247	3.4179
FBtr0077886	3421	3376.37	350.753	3.33586
FBtr0077903	1436	1337.45	302	7.25079
FBtr0077887	541	362	0	0
FBtr0077902	1137	958	0	0
FBtr0077901	534	349.806	6	0.550782
FBtr0077888	1170	991	0	0
FBtr0310114	1163	984	0	0
FBtr0077899	1152	973	0	0
FBtr0100188	1161	982	0	0
FBtr0077897	1185	1006	0	0
FBtr0077896	2076	1897	0	0
FBtr0334829	2075	1832.03	0	0
FBtr0303377	1971	1781.96	5	0.0901009
FBtr0077894	882	703	0	0
FBtr0304391	115	11.2077	0	0
FBtr0304393	22	5.60924	0	0
FBtr0304392	22	5.60924	0	0
FBtr0089786	5663	5493.29	0	0
FBtr0304911	5420	5331.73	2	0.0120453
FBtr0334823	5657	5488.04	0	0
FBtr0334828	403	224	0	0
FBtr0334827	684	505	0	0
FBtr0077893	3678	3593.98	0	0
FBtr0304597	3570	3575.31	192.692	1.73063
FBtr0334826	3846	3866.42	90.3084	0.750025
FBtr0077891	1154	975	0	0
FBtr0334824	1230	1051	0	0
FBtr0334825	819	640	0	0
FBtr0347156	1178	1045.89	4	0.122809
FBtr0347155	929	799.276	0	0
FBtr0113012	6049	6158.9	0	0
FBtr0333007	5953	6053.79	14.9515	0.0793071
FBtr0077811	6406	6431.61	787.306	3.93079
FBtr0309828	5930	5967.53	401.501	2.16047
FBtr0333006	8459	8629.34	65.0182	0.241943
FBtr0113011	6721	6665.57	330.839	1.59381
FBtr0110882	6246	6178.1	624.143	3.24403
FBtr0110883	8783	8845.66	45.2416	0.164235
FBtr0077872	71	7.85687	0	0
FBtr0333008	560	381	0	0
FBtr0077871	485	306	0	0
FBtr0307516	798	619	0	0
FBtr0077870	2881	2702	0	0
FBtr0330201	2881	2702	0	0
FBtr0330202	2881	2702	0	0
FBtr0330200	3051	2872	0	0
FBtr0077812	73	7.96681	0	0
FBtr0334758	1243	1095.86	0	0
FBtr0077813	1088	962.835	1028	34.2845
FBtr0077869	4294	4377.97	431.232	3.16297
FBtr0077814	813	664.771	219	10.5786
FBtr0077815	2130	2026.8	827	13.1024
FBtr0077868	1560	1497.33	154.574	3.31492
FBtr0077867	1575	1524.32	7316.43	154.127
FBtr0077816	651	517.372	1834	113.829
FBtr0304139	1374	1156.81	30	0.832753
FBtr0334760	727	548	0	0
FBtr0100503	403	224	0	0
FBtr0309285	2777	2714.76	6	0.0709703
FBtr0309284	2447	2268	0	0
FBtr0077863	350	171	136.725	25.6748
FBtr0346492	822	700.554	2.27508	0.104282
FBtr0334759	528	355.56	7.2705	0.65661
FBtr0077817	380	208.847	10.7295	1.64971
