target_id	length	eff_length	est_counts	tpm
FBtr0330645	1908	1712.6	704.91	18.3202
FBtr0078116	905	775.366	591	33.926
FBtr0301929	5305	5415.7	99	0.813641
FBtr0330643	5299	5410.91	0	0
FBtr0078147	1699	1483.66	168	5.03996
FBtr0330641	869	665.694	2.19101e-06	1.46494e-07
FBtr0330642	798	596.267	7.68197	0.573435
FBtr0078117	486	307.611	409.53	59.2566
FBtr0078118	623	441.029	1069.53	107.939
FBtr0301886	568	388.157	0	0
FBtr0301887	507	327.516	282.853	38.4397
FBtr0330640	415	236.119	3.40343	0.641563
FBtr0340650	1381	1206.64	151.083	5.57301
FBtr0078119	1261	1094.83	964.917	39.2278
FBtr0091612	769	585.527	199	15.1272
FBtr0078122	17880	17701	0	0
FBtr0306341	17963	17784	0	0
FBtr0330652	20622	20583.7	60.2409	0.130263
FBtr0332336	19571	19404.7	2.2266e-05	5.10726e-08
FBtr0078121	19604	19407	1031.59	2.36593
FBtr0332337	17143	16964	0	0
FBtr0078123	18859	18785.9	67.7475	0.160514
FBtr0330653	18434	18363.7	1010.42	2.44903
FBtr0078124	903	754.57	684	40.3468
FBtr0308246	1290	1114.06	21	0.839004
FBtr0078146	1259	1081.06	0	0
FBtr0332338	3129	2978.75	27.7248	0.414273
FBtr0078125	2902	2763.87	487.299	7.84747
FBtr0332339	3121	2948.18	95.9767	1.44899
FBtr0078145	8225	8130.47	2061.5	11.2855
FBtr0078144	17943	18139.3	18.9676	0.0465419
FBtr0299837	18528	18509.5	0	0
FBtr0308253	18006	18199	21.8472	0.0534319
FBtr0308254	17733	17908.9	43.5465	0.108227
FBtr0308255	17731	17882.6	14.4243	0.0359018
FBtr0336984	400	221	0	0
FBtr0336985	1190	1030.99	2	0.0863431
FBtr0336986	552	359.469	0.717887	0.0888889
FBtr0309764	88	8.89679	0	0
FBtr0078126	1660	1455	1	0.0305907
FBtr0304343	107	10.4162	0	0
FBtr0304344	22	5.60924	0	0
FBtr0336987	904	710.346	2	0.125318
FBtr0336990	1105	966.228	0	0
FBtr0078143	981	843.773	248	13.0821
FBtr0336989	1799	1749.46	10.6372	0.270629
FBtr0078140	1726	1659.37	521.967	14.0008
FBtr0078141	1753	1686.22	43.3953	1.14546
FBtr0308252	7557	7378	0	0
FBtr0336988	754	561.793	1	0.0792275
FBtr0078142	4040	4020.2	2	0.0221429
FBtr0078127	2417	2273.82	2	0.0391495
FBtr0078139	1756	1657.11	388	10.4215
FBtr0343777	859	660.523	62.1873	4.1905
FBtr0078128	830	636.836	194.813	13.6158
FBtr0300804	2110	2015.5	338.397	7.47301
FBtr0330648	2104	2011.08	0	0
FBtr0330649	2095	1994.34	0	0
FBtr0330650	3132	3027.1	3.90872	0.0574725
FBtr0078129	4008	3740.94	137.145	1.63174
FBtr0343780	1378	1173.22	174.07	6.60388
FBtr0343779	1077	924.608	424.533	20.4365
FBtr0078137	1151	996.027	13.9462	0.623215
FBtr0078136	1341	1136.92	1484.47	58.1154
FBtr0113009	1455	1255.83	31.4065	1.11312
FBtr0343778	1401	1198.76	38.1237	1.41552
FBtr0078135	995	828.24	1599	85.9301
FBtr0078134	1681	1537.79	62.7574	1.81644
FBtr0330647	1893	1739.56	17.2426	0.441179
FBtr0078130	748	565.057	168.973	13.31
FBtr0333408	1655	1555.75	47.9159	1.37085
FBtr0078133	1261	1197.72	742.111	27.5782
FBtr0078131	2023	1895.45	3257	76.4815
FBtr0331205	3319	3077.08	0	0
FBtr0331208	4618	4192.07	835.851	8.87469
FBtr0331206	3528	3003.5	781.334	11.5787
FBtr0331207	3447	2936.38	817.814	12.3964
FBtr0078047	5486	5536.1	232.249	1.86725
FBtr0330673	5300	5335.95	367.667	3.06687
FBtr0078049	7347	7162.57	0	0
FBtr0329830	658	479	0	0
FBtr0344144	812	633	0	0
FBtr0330674	5419	5465.79	340.337	2.77146
FBtr0078048	5723	5741.92	0.633781	0.00491286
FBtr0078050	7127	6969.05	106.745	0.681753
FBtr0078099	898	764.745	175	10.1853
FBtr0078098	970	845.833	18411	968.824
FBtr0078052	991	845.057	4086	215.211
FBtr0330695	1709	1581.3	11.3673	0.319959
FBtr0330696	2333	2263.07	2	0.0393354
FBtr0078096	2426	2277.95	3	0.0586179
FBtr0078094	1972	1757.02	559.719	14.179
FBtr0078095	1923	1713.26	2.87305e-07	7.464e-09
FBtr0330651	1905	1693.95	70.8985	1.8629
FBtr0345774	1229	1000.3	12.1498	0.540618
FBtr0345775	846	650.289	2.23282	0.152827
FBtr0078053	1806	1803.97	5	0.123365
FBtr0329831	452	273	0	0
FBtr0331204	4292	4261.36	97	1.01315
FBtr0078093	4436	4389.78	0	0
FBtr0078054	3564	3347.02	393	5.2262
FBtr0089488	4711	4458.27	953.049	9.51482
FBtr0089489	3432	3293.48	317.951	4.29692
FBtr0078055	3327	3224.58	1962	27.0819
FBtr0078090	1219	1093.7	17	0.691836
FBtr0078056	601	473.687	21217.9	1993.71
FBtr0331932	768	643.182	201.119	13.9178
FBtr0078089	556	392.579	264	29.9315
FBtr0078057	665	476.348	7	0.654072
FBtr0078058	2259	2214.93	4	0.0803808
FBtr0078059	6672	6507.65	702.701	4.80616
FBtr0329832	6454	6303.91	570.775	4.03002
FBtr0329833	566	387	0	0
FBtr0078087	2775	2488.02	1673.52	29.9383
FBtr0331233	2714	2431.45	15.9175	0.291381
FBtr0304741	1938	1784.68	668.524	16.6728
FBtr0331232	2041	1884.59	1355.57	32.0152
FBtr0078088	2063	1900.4	0.000156999	3.67708e-06
FBtr0078060	1488	1395.56	1007.42	32.1304
FBtr0305350	501	301.193	53.5758	7.91729
FBtr0078061	2629	2615.14	0	0
FBtr0331230	2554	2537.11	5	0.0877167
FBtr0331231	2642	2628.97	0	0
FBtr0310035	6224	6081.85	151.536	1.109
FBtr0310034	6869	6676.23	22.4644	0.149767
FBtr0078062	2592	2520.14	919	16.2309
FBtr0333012	4242	4345.47	129.773	1.32922
FBtr0333013	6084	6205.53	60.0517	0.430723
FBtr0078083	2041	1919.7	9495.98	220.17
FBtr0078084	3243	3093.43	744.972	10.7189
FBtr0310030	2361	2246.37	45.0506	0.892627
FBtr0310027	4654	4682.57	0	0
FBtr0078063	4752	4783.1	0	0
FBtr0329895	4482	4581.53	6.17575	0.0599972
FBtr0310028	1363	1266.8	12.9941	0.456549
FBtr0078082	1294	1192.04	7.33726	0.273965
FBtr0078081	1109	1014.94	1222.34	53.6049
FBtr0310029	1105	1011.17	57.3273	2.52342
FBtr0078080	1736	1663.93	1919	51.3325
FBtr0344014	4461	4653.8	6041.92	57.7855
FBtr0078064	1532	1511.02	42.223	1.24375
FBtr0112854	1603	1564.31	134.163	3.81733
FBtr0078079	2423	2454.12	1999.57	36.2656
FBtr0345429	2892	2990.98	557.119	8.2906
FBtr0078078	5024	5082.65	131.085	1.14793
FBtr0303763	5308	5464.29	143.112	1.16572
FBtr0078066	853	743.795	8776.8	525.213
FBtr0078076	2716	2807.26	14.1576	0.224471
FBtr0332341	2693	2729.61	0	0
FBtr0332342	2780	2824.45	0	0
FBtr0345577	3183	3287.98	4.84237	0.0655512
FBtr0078067	2310	2275.35	514	10.0547
FBtr0078075	1584	1511.42	605	17.8166
FBtr0078068	4155	4234.91	1875.35	19.7102
FBtr0332340	4346	4398.15	161.651	1.63592
FBtr0078074	1232	1142.85	7637	297.431
FBtr0310022	1032	793.291	117.916	6.61597
FBtr0078069	1093	859.377	216.084	11.1915
FBtr0333746	673	487.514	0	0
FBtr0346726	782	610.298	2.40395	0.175321
FBtr0346650	1019	852.002	8.59605	0.449066
FBtr0078070	1880	1829.16	2	0.0486664
FBtr0343220	2362	2183	0	0
FBtr0343221	2362	2183	0	0
FBtr0078071	683	481.494	93.4763	8.64097
FBtr0310023	1494	1277.49	10.5237	0.366661
FBtr0343219	499	320	0	0
FBtr0310101	795	616	0	0
FBtr0308305	904	692.541	2	0.12854
FBtr0343248	559	380	0	0
FBtr0343250	424	243.369	1	0.182889
FBtr0077998	940	761	0	0
FBtr0077999	2549	2552.8	2	0.0348711
FBtr0345777	324	145	0	0
FBtr0078045	12427	12456.3	53.0759	0.189653
FBtr0343249	12134	12222	17.9241	0.0652747
FBtr0344054	549	370	0	0
FBtr0078000	2203	2024	0	0
FBtr0301316	3398	3241.98	0	0
FBtr0078043	3057	2899.76	11	0.168843
FBtr0301317	3169	2977.77	0	0
FBtr0343785	5991	6045.07	0	0
FBtr0308257	5730	5791.73	0	0
FBtr0343787	5987	6044.4	0	0
FBtr0301439	2359	2403.03	0	0
FBtr0078001	5466	5530.65	0	0
FBtr0343786	5633	5784.75	13	0.100026
FBtr0346526	5800	5869.22	0	0
FBtr0342660	580	401	0	0
FBtr0078003	471	292	0	0
FBtr0078004	406	226.082	1	0.196873
FBtr0078005	483	346.722	873	112.069
FBtr0078006	2220	2041	0	0
FBtr0331651	1426	1247	0	0
FBtr0078007	1823	1755.83	0.802193	0.0203352
FBtr0331652	4359	4478.01	5.6052	0.0557133
FBtr0078042	2583	2605.2	561.593	9.59473
FBtr0345453	468	289	0	0
FBtr0078008	783	591.61	78	5.86828
FBtr0078009	1732	1655.78	376	10.1074
FBtr0078041	2416	2361.3	331.923	6.2566
FBtr0332974	2407	2351.95	21.0773	0.398877
FBtr0078010	1040	908.354	260.854	12.7819
FBtr0332972	2104	1952.56	84.1455	1.91814
FBtr0078040	896	706.207	0	0
FBtr0078039	1370	1182.5	341	12.8353
FBtr0078011	1246	1150.24	353	13.6597
FBtr0305507	1731	1635.45	67.695	1.84234
FBtr0078012	1651	1535.86	4800.82	139.128
FBtr0100469	2849	2719.11	61.2161	1.00205
FBtr0301908	1570	1471.41	563.269	17.0385
FBtr0078038	1533	1476.87	513	15.4606
FBtr0332973	2825	2761.9	0	0
FBtr0078013	3735	3587.66	2100.15	26.055
FBtr0078014	3618	3477.23	0	0
FBtr0078015	3583	3438.99	120.853	1.56415
FBtr0302121	3143	3046.13	1.18767	0.017354
FBtr0302120	3986	3988.24	74.1204	0.827196
FBtr0302612	3518	3494.37	1916.73	24.4143
FBtr0078037	2672	2548.99	295.611	5.16184
FBtr0334763	2625	2659.12	31.5034	0.527317
FBtr0334793	462	300.305	5.85131	0.867246
FBtr0334797	1310	1240.39	80.3806	2.88433
FBtr0078034	1245	1178.66	209.619	7.91578
FBtr0078016	1320	1257.29	14.1206	0.499884
FBtr0334794	1240	1168.25	7589.88	289.169
FBtr0078017	780	622.873	0	0
FBtr0334795	646	498.927	1.70028	0.151683
FBtr0334796	1049	882.801	2.29972	0.115948
FBtr0345741	393	222.748	10	1.99819
FBtr0304182	91	9.10824	0	0
FBtr0304183	22	5.60924	0	0
FBtr0078018	1073	1015.22	110	4.82262
FBtr0078033	2922	2999.05	98.3731	1.45997
FBtr0078032	2903	2990.87	0	0
FBtr0078031	3026	3134.27	560.627	7.96139
FBtr0114307	128	12.7491	1	3.49119
FBtr0078030	1185	1091.7	452	18.4284
FBtr0091487	2639	2574.06	231.44	4.00196
FBtr0091489	4818	4907.19	1725.04	15.6465
FBtr0332000	4030	4175.15	2410.69	25.6993
FBtr0091486	2731	2645.87	1073.83	18.0643
FBtr0345634	7072	7322.32	10.0353	0.0610008
FBtr0078023	871	755.439	5.96466	0.35143
FBtr0332181	6063	6113.39	0	0
FBtr0345739	598	419	0	0
FBtr0345738	2749	2643.04	0	0
FBtr0078025	2605	2543.6	41	0.717444
FBtr0078028	164	19.6009	4.20933	9.55849
FBtr0345455	319	140	0	0
FBtr0334798	325	146	1	0.304859
FBtr0336969	3004	2972.96	239	3.57817
FBtr0077949	4160	4189.82	0	0
FBtr0305064	3801	3913.45	2	0.0227469
FBtr0343253	2917	2738	0	0
FBtr0301417	9821	9664.47	1020.63	4.7005
FBtr0332270	6648	6708.95	0	0
FBtr0301416	6722	6909.53	116.367	0.749607
FBtr0077997	793	614	0	0
FBtr0301087	1288	1239.88	2	0.0717964
FBtr0077951	1368	1297.32	0	0
FBtr0077993	5206	4962.02	517	4.63751
FBtr0077994	2267	2268.39	0	0
FBtr0077952	2745	2669.71	511	8.5194
FBtr0077953	2076	2021.52	1391.13	30.6297
FBtr0332569	4075	4091.29	536.737	5.8392
FBtr0332570	3115	3154.52	109.355	1.54296
FBtr0332571	2910	2974.66	102.778	1.53786
FBtr0332273	4718	4772.73	193.946	1.8087
FBtr0077989	4489	4575.86	838.054	8.15176
FBtr0077954	3266	3303.35	73	0.983604
FBtr0077955	1030	911.729	35	1.70865
FBtr0077988	2079	1871.01	5182.79	123.293
FBtr0332272	2130	1925.9	42.0036	0.970747
FBtr0077987	1980	1813.89	460.206	11.2926
FBtr0077956	2701	2719.51	2907	47.578
FBtr0077986	1767	1600.86	22	0.611675
FBtr0077957	2536	2408.21	208.07	3.84564
FBtr0332271	2707	2535.64	46.9296	0.823782
FBtr0346497	348	184.593	4	0.964491
FBtr0077958	2029	2004.32	584	12.9687
FBtr0077959	1628	1560.51	289	8.24298
FBtr0077985	999	888.324	328	16.4344
FBtr0077960	999	830.936	883.139	47.3057
FBtr0100023	3049	3261.69	227.107	3.09913
FBtr0332274	2422	2510.38	543.286	9.63256
FBtr0100022	2040	2075.14	13033.5	279.554
FBtr0331290	780	659.134	17.6835	1.19412
FBtr0077961	1272	1237.53	1264.28	45.4715
FBtr0331287	1198	1149.54	0.0332369	0.00128691
FBtr0077981	2007	2107.07	1940.75	40.9962
FBtr0077982	2617	2739.78	78.2463	1.27116
FBtr0331289	2350	2402.79	0	0
FBtr0077962	1925	1934.36	333	7.66228
FBtr0077964	646	480.491	148	13.7097
FBtr0304710	2592	2595.73	1477.68	25.3381
FBtr0077980	2729	2717.51	22.3157	0.365504
FBtr0344015	2746	2743.19	0	0
FBtr0077965	497	304.687	76	11.1023
FBtr0077979	1801	1687.83	3405	89.7926
FBtr0077966	3331	3337.86	745.278	9.93808
FBtr0331288	3424	3429.65	1307.72	16.9714
FBtr0077968	3192	3223.77	263.889	3.64341
FBtr0308698	3781	3699.14	0	0
FBtr0335394	3118	3141.71	164.266	2.3272
FBtr0335395	3956	3907.66	259.482	2.95557
FBtr0344790	3193	3219.01	26.3497	0.36434
FBtr0077978	1667	1588.83	399.014	11.1779
FBtr0077971	1566	1518.95	474	13.8895
FBtr0307056	1893	1836.95	91.7056	2.22204
FBtr0335379	1755	1696.73	354.441	9.29785
FBtr0077972	1833	1781.48	754.678	18.8552
FBtr0307057	1825	1770.59	851.176	21.397
FBtr0077977	802	606.373	22	1.61486
FBtr0307096	298	119.005	8903.18	3329.91
FBtr0335380	513	275.362	89.8167	14.518
FBtr0307097	376	197	7423.11	1677.15
FBtr0335381	459	231.567	803.892	154.516
FBtr0335382	550	373.195	172.585	20.5835
FBtr0077973	443	262.914	8449.41	1430.43
FBtr0114498	802	685.871	19	1.233
FBtr0345742	645	465.693	1	0.0955769
FBtr0306546	832	669.41	2	0.132981
FBtr0299796	2477	2274.38	740	14.4817
FBtr0077920	2090	2041.06	139.53	3.04273
FBtr0335383	2903	2867.46	3.46985	0.0538601
FBtr0077921	5504	5325	0	0
FBtr0335384	7413	7234	0	0
FBtr0077922	776	597	0	0
FBtr0305552	746	567	0	0
FBtr0343837	1328	1149	0	0
FBtr0343846	537	358	0	0
FBtr0091926	537	303.098	1	0.146848
FBtr0305553	671	492	0	0
FBtr0077924	675	496	0	0
FBtr0077925	621	442	0	0
FBtr0344105	340	161	0	0
FBtr0344104	367	188	0	0
FBtr0077948	1085	906	0	0
FBtr0343845	1008	829	0	0
FBtr0077947	1091	951.034	1	0.0468011
FBtr0077946	819	680.927	5	0.32683
FBtr0077944	942	751.378	8	0.473897
FBtr0077943	632	447.669	107.172	10.6555
FBtr0301010	695	505.242	34.8285	3.06823
FBtr0343844	1149	959.98	743.051	34.4515
FBtr0077942	917	745.517	12404.5	740.581
FBtr0329947	917	745.517	12404.5	740.581
FBtr0343838	953	774	0	0
FBtr0077926	860	681	0	0
FBtr0343839	755	576	0	0
FBtr0343843	1244	867.034	35.2065	1.80734
FBtr0077941	6206	6294.85	34.6128	0.244739
FBtr0329985	6206	6294.85	34.6128	0.244739
FBtr0343840	1586	1532.09	27.5679	0.800886
FBtr0308744	508	329	0	0
FBtr0343841	686	507	0	0
FBtr0077928	211	40.0835	0	0
FBtr0343842	1206	1027	0	0
FBtr0308745	591	372.331	14	1.6736
FBtr0077929	1351	1172	0	0
FBtr0334817	1565	1386	0	0
FBtr0077930	1387	1208	0	0
FBtr0334818	1612	1433	0	0
FBtr0077931	1343	1164	0	0
FBtr0077932	1341	1162	0	0
FBtr0077938	1511	1332	0	0
FBtr0077939	1628	1449	0	0
FBtr0077937	1565	1386	0	0
FBtr0077936	1454	1275	0	0
FBtr0334821	1627	1448	0	0
FBtr0334822	1744	1565	0	0
FBtr0334820	1573	1467.69	0	0
FBtr0334819	1166	980.338	1.47472	0.0669554
FBtr0077933	1524	1443.18	322.525	9.94707
FBtr0077919	684	505	0	0
FBtr0114554	616	436.69	6	0.611547
FBtr0334844	354	175	0	0
FBtr0077873	1421	1242	0	0
FBtr0077874	1298	1075.87	2	0.0827413
FBtr0310017	5009	5228.78	47.1694	0.401525
FBtr0310018	5305	5451.18	0	0
FBtr0310019	5015	5236.63	7.55093	0.0641802
FBtr0310020	6069	6258.64	0	0
FBtr0344146	4915	5070.8	0	0
FBtr0077917	2227	2186.95	10	0.203523
FBtr0077916	3058	3012.47	572	8.45133
FBtr0077876	1030	882.516	101.361	5.11212
FBtr0334842	1118	1019.12	54.9376	2.39936
FBtr0334843	1000	914.52	1313.92	63.9482
FBtr0077915	851	766.262	2212.78	128.533
FBtr0342645	7316	7137	0	0
FBtr0342646	3998	3722.63	2	0.0239129
FBtr0346473	232	55.6961	0	0
FBtr0077877	6019	5840	0	0
FBtr0303933	6320	6141	0	0
FBtr0303935	6089	5910	0	0
FBtr0307047	12385	11453.2	357	1.38737
FBtr0077878	4159	3980	0	0
FBtr0303934	5037	4985.12	0	0
FBtr0077881	1591	1459.77	3265.43	99.5654
FBtr0331630	1713	1567.48	1522.57	43.2341
FBtr0077912	2357	2250.29	3783.39	74.8332
FBtr0344040	723	548.668	88.6148	7.18867
FBtr0333542	690	557.113	399.444	31.9128
FBtr0077882	790	666.972	17.4261	1.16291
FBtr0077911	3601	3706.9	682.13	8.19045
FBtr0333545	3586	3694.44	0	0
FBtr0333544	3303	3372.24	0	0
FBtr0305618	2396	2229.36	1262.25	25.201
FBtr0306167	2352	2189.95	375.298	7.62771
FBtr0077910	1762	1690.21	426.455	11.2301
FBtr0077906	2664	2658.97	917.755	15.3626
FBtr0077909	1754	1758.43	8706.13	220.37
FBtr0077907	2257	2277.81	34.3056	0.670347
FBtr0077908	2198	2218.12	7.90418	0.158608
FBtr0077905	2183	2202.34	6.91391	0.139731
FBtr0302115	2561	2498.38	34.6748	0.617742
FBtr0077883	844	745.361	177.321	10.5888
FBtr0345430	1031	905.22	0	0
FBtr0077884	1184	1101.67	969	39.1494
FBtr0333543	1198	977.601	24.7254	1.12573
FBtr0077904	873	700.833	230.275	14.6246
FBtr0077885	2999	2957.89	708.302	10.6583
FBtr0077886	3421	3362.42	641.698	8.49435
FBtr0077903	1436	1325.35	368	12.3586
FBtr0077887	541	362	0	0
FBtr0077902	1137	958	0	0
FBtr0077901	534	343.886	2	0.258861
FBtr0077888	1170	991	0	0
FBtr0310114	1163	984	0	0
FBtr0077899	1152	973	0	0
FBtr0100188	1161	982	0	0
FBtr0077897	1185	1006	0	0
FBtr0077896	2076	1897	0	0
FBtr0334829	2075	1836.68	0	0
FBtr0303377	1971	1776.42	3	0.0751669
FBtr0077894	882	703	0	0
FBtr0304391	115	11.2077	0	0
FBtr0304393	22	5.60924	0	0
FBtr0304392	22	5.60924	0	0
FBtr0089786	5663	5515.97	0	0
FBtr0304911	5420	5327.35	2	0.0167098
FBtr0334823	5657	5511.17	0	0
FBtr0334828	403	224	0	0
FBtr0334827	684	505	0	0
FBtr0077893	3678	3600.65	0	0
FBtr0304597	3570	3560.18	245.511	3.06938
FBtr0334826	3846	3849.9	83.4892	0.965234
FBtr0077891	1154	975	0	0
FBtr0334824	1230	1051	0	0
FBtr0334825	819	640	0	0
FBtr0347156	1178	1024.83	0	0
FBtr0347155	929	796.548	7	0.391145
FBtr0113012	6049	6026.72	0	0
FBtr0333007	5953	6019.8	12.4079	0.0917424
FBtr0077811	6406	6397.52	1287.01	8.95408
FBtr0309828	5930	5938.41	464.282	3.47988
FBtr0333006	8459	8580.41	0.015055	7.80952e-05
FBtr0113011	6721	6639.26	202.23	1.35575
FBtr0110882	6246	6145.96	753.606	5.45767
FBtr0110883	8783	8793.66	137.453	0.695724
FBtr0077872	71	7.85687	0.153846	0.871544
FBtr0333008	560	359.167	2	0.247848
FBtr0077871	485	306	0	0
FBtr0307516	798	619	0	0
FBtr0077870	2881	2702	0	0
FBtr0330201	2881	2702	0	0
FBtr0330202	2881	2702	0	0
FBtr0330200	3051	3114.33	1	0.0142918
FBtr0077812	73	7.96681	0	0
FBtr0334758	1243	1097.21	0	0
FBtr0077813	1088	957.817	753	34.9917
FBtr0077869	4294	4354.09	448.825	4.58809
FBtr0077814	813	662.858	225	15.1082
FBtr0077815	2130	2017.23	851	18.777
FBtr0077868	1560	1483.17	162.579	4.87893
FBtr0077867	1575	1509.31	8059.42	237.672
FBtr0077816	651	517.986	901	77.421
FBtr0304139	1374	1158.01	60	2.30616
FBtr0334760	727	548	0	0
FBtr0100503	403	224	0	0
FBtr0309285	2777	2691.12	2	0.0330788
FBtr0309284	2447	2268	0	0
FBtr0077863	350	171	250.596	65.2275
