target_id	length	eff_length	est_counts	tpm
FBtr0113008	2629	2443.96	10.3101	0.201474
FBtr0309810	2230	2057.03	12.6899	0.294623
FBtr0078163	4350	4140.42	32.1525	0.370869
FBtr0078164	7227	7032.83	19.0563	0.129407
FBtr0113416	4347	4137.92	32.2399	0.372101
FBtr0309225	6150	5938.3	0	0
FBtr0309227	3917	3693.99	0	0
FBtr0309228	7266	6967.42	0	0
FBtr0309229	7005	6869.63	7.55123	0.0524969
FBtr0309226	6583	6365.69	0	0
FBtr0345732	244	66.2053	0	0
FBtr0345733	207	37.5845	0	0
FBtr0306539	4153	3868.04	21.0877	0.260368
FBtr0306536	3731	3522.09	0	0
FBtr0306538	3454	3252.75	0	0
FBtr0078100	4040	3753.6	208.198	2.64898
FBtr0306537	3789	3501.19	386.845	5.2768
FBtr0344052	2798	2319.61	125.435	2.58259
FBtr0344053	2686	2226.81	0	0
FBtr0306540	1430	1171.19	450.353	18.3644
FBtr0078101	1841	1578.03	388.331	11.7527
FBtr0302164	1458	1202.65	230.995	9.17302
FBtr0331680	1536	1285.01	217.256	8.0745
FBtr0301733	1694	1393.73	204.498	7.00743
FBtr0306541	1378	1174.9	15	0.609732
FBtr0290323	2225	1916.73	665.178	16.5739
FBtr0330637	1662	1484.22	0.822228	0.0264571
FBtr0078103	6476	5966.15	1467	11.7432
FBtr0078104	1583	1430.7	668.115	22.3024
FBtr0330636	1221	1078.64	80.3948	3.5596
FBtr0301452	2551	2340.23	1264.49	25.8052
FBtr0089437	2387	2117.29	25.0136	0.564217
FBtr0308091	961	773.683	39.2593	2.42342
FBtr0089428	2184	1976.89	340.674	8.23009
FBtr0089429	2293	2032.18	179.463	4.21758
FBtr0330656	2298	2024.27	43.5774	1.02812
FBtr0089432	2283	2067.77	0.000139824	3.22945e-06
FBtr0089430	2380	2123.5	298.785	6.7198
FBtr0089431	2380	2122.6	2.26481e-06	5.0958e-08
FBtr0089433	2353	2086.38	162.143	3.71154
FBtr0089434	2429	2165.3	257.133	5.67137
FBtr0089435	2309	2046.23	1683.71	39.2971
FBtr0089436	1971	1730.45	50.2451	1.3867
FBtr0306542	657	478	0	0
FBtr0330638	678	499	0	0
FBtr0330639	586	407	0	0
FBtr0336838	818	599.199	3	0.239111
FBtr0078160	1124	869.712	0	0
FBtr0100307	2749	2433.03	0	0
FBtr0078157	2742	2477.63	16.2786	0.313783
FBtr0100308	2885	2579.79	0	0
FBtr0100309	2597	2339.49	0	0
FBtr0330646	2457	2206.9	70.8277	1.53275
FBtr0078158	2656	2416.46	0	0
FBtr0078156	2456	2207.1	32.7532	0.708732
FBtr0078159	4008	3693.11	3.03839	0.0392917
FBtr0100310	2505	2275.67	18.1021	0.379901
FBtr0078154	2778	2558.01	2184.78	40.7901
FBtr0100379	2864	2632.03	5583.72	101.317
FBtr0078153	2759	2533.07	18.8803	0.355967
FBtr0078155	2845	2607.1	60.4108	1.10664
FBtr0344032	1062	831.358	70.2085	4.03321
FBtr0300568	1699	1648.2	263.516	7.63569
FBtr0078114	2176	2030.2	811.71	19.0946
FBtr0078115	2396	2253.58	48.7735	1.03362
FBtr0336836	727	474.08	1	0.100739
FBtr0336837	502	323	0	0
FBtr0346127	1014	837.198	12.2286	0.697585
FBtr0302194	2206	2067.48	0	0
FBtr0302196	2206	2067.48	0	0
FBtr0302195	1335	1190.51	134.771	5.40648
FBtr0330644	1380	1227.41	3158.65	122.903
FBtr0300987	1838	1661.47	0	0
FBtr0330645	1908	1720.21	329.346	9.14365
FBtr0078116	905	785.997	265	16.1018
FBtr0301929	5305	5460.56	65	0.568494
FBtr0330643	5299	5456.22	3.42998e-06	3.00227e-08
FBtr0078147	1699	1511.33	117	3.69723
FBtr0330641	869	666.454	0	0
FBtr0330642	798	603.181	3.79425	0.300419
FBtr0078117	486	306.997	1025.31	159.503
FBtr0078118	623	444.208	68.8125	7.39827
FBtr0301886	568	386.56	0	0
FBtr0301887	507	326.915	34.0852	4.97943
FBtr0330640	415	236	0	0
FBtr0340650	1381	1211.39	73.2152	2.88646
FBtr0078119	1261	1095.57	464.785	20.261
FBtr0091612	769	593.755	119	9.57171
FBtr0078122	17880	17701	0	0
FBtr0306341	17963	17784	0	0
FBtr0330652	20622	20769.3	23.2192	0.0533918
FBtr0332336	19571	19583.5	140.454	0.342527
FBtr0078121	19604	19583.3	760.31	1.85419
FBtr0332337	17143	16964	0	0
FBtr0078123	18859	18965	47.439	0.119463
FBtr0330653	18434	18534.1	866.577	2.23299
FBtr0078124	903	752.869	388	24.6128
FBtr0308246	1290	1127.24	0	0
FBtr0078146	1259	1093.34	21	0.917306
FBtr0332338	3129	2963.66	0	0
FBtr0078125	2902	2792.02	423.945	7.25173
FBtr0332339	3121	2976.3	113.055	1.81411
FBtr0078145	8225	8219.1	1681.43	9.77022
FBtr0078144	17943	18008.7	0	0
FBtr0299837	18528	18924	29.6597	0.074852
FBtr0308253	18006	18068.2	0	0
FBtr0308254	17733	18079	16.9097	0.0446694
FBtr0308255	17731	17766.2	0	0
FBtr0336984	400	221	0	0
FBtr0336985	1190	1011	0	0
FBtr0336986	552	373	0	0
FBtr0309764	88	8.89679	0	0
FBtr0078126	1660	1481	0	0
FBtr0304343	107	10.4162	0	0
FBtr0304344	22	5.60924	0	0
FBtr0336987	904	715.024	2	0.133585
FBtr0336990	1105	980.055	7.2393	0.352773
FBtr0078143	981	844.675	116.761	6.60171
FBtr0336989	1799	1766.67	12.4705	0.337116
FBtr0078140	1726	1678.28	283.529	8.06834
FBtr0078141	1753	1662.84	0	0
FBtr0308252	7557	7366.69	10	0.0648302
FBtr0336988	754	575	0	0
FBtr0078142	4040	3861	0	0
FBtr0078127	2417	2283.81	3	0.0627352
FBtr0078139	1756	1667.62	303	8.6775
FBtr0343777	859	666.716	25.1861	1.80414
FBtr0078128	830	642.644	155.814	11.5794
FBtr0300804	2110	2027.35	220.476	5.19375
FBtr0330648	2104	1989.85	0	0
FBtr0330649	2095	1973.7	0	0
FBtr0330650	3132	3048.42	12.8173	0.200803
FBtr0078129	4008	3776.44	146.63	1.85434
FBtr0343780	1378	1181.6	175.967	7.11229
FBtr0343779	1077	931.27	357.522	18.3349
FBtr0078137	1151	1004.06	27.5873	1.3122
FBtr0078136	1341	1149.68	2272.81	94.4141
FBtr0113009	1455	1268.66	69.5569	2.61845
FBtr0343778	1401	1195.62	0	0
FBtr0078135	995	837.655	2537.64	144.682
FBtr0078134	1681	1548.27	20	0.616926
FBtr0330647	1893	1719.67	0	0
FBtr0078130	748	569.821	194.829	16.3292
FBtr0333408	1655	1559.24	9.25444	0.283456
FBtr0078133	1261	1193.52	380.916	15.2422
FBtr0078131	2023	1917.61	3089	76.932
FBtr0331205	3319	3092.64	0	0
FBtr0331208	4618	4237.81	285.163	3.21367
FBtr0331206	3528	3052.12	134.795	2.10922
FBtr0331207	3447	2984.19	180.042	2.88135
FBtr0078047	5486	5584.86	4.40367	0.0376575
FBtr0330673	5300	5383.44	269.084	2.38714
FBtr0078049	7347	7239.97	15.5957	0.102877
FBtr0329830	658	479	0	0
FBtr0344144	812	633	0	0
FBtr0330674	5419	5511.78	385.122	3.337
FBtr0078048	5723	5796.23	9.32941	0.0768701
FBtr0078050	7127	7043.58	94.3296	0.639593
FBtr0078099	898	769.491	2017	125.185
FBtr0078098	970	851.776	42377	2376.04
FBtr0078052	991	850.319	7656	430.001
FBtr0330695	1709	1600.5	6.13533	0.183076
FBtr0330696	2333	2154	0	0
FBtr0078096	2426	2299.79	2	0.0415329
FBtr0078094	1972	1765.54	584.866	15.8208
FBtr0078095	1923	1721.76	0	0
FBtr0330651	1905	1702.98	33.0678	0.927356
FBtr0345774	1229	1011.52	8.41733	0.397419
FBtr0345775	846	657.601	64.6486	4.69511
FBtr0078053	1806	1808.5	14	0.369709
FBtr0329831	452	273	0	0
FBtr0331204	4292	4287.81	86	0.957883
FBtr0078093	4436	4415.92	0	0
FBtr0078054	3564	3369.83	371	5.25794
FBtr0089488	4711	4496.54	646.43	6.86583
FBtr0089489	3432	3320.98	218.57	3.14321
FBtr0078055	3327	3239.91	1013	14.9323
FBtr0078090	1219	1105.48	13	0.56162
FBtr0078056	601	473.111	34131.2	3445.39
FBtr0331932	768	644.086	278.768	20.6704
FBtr0078089	556	399.955	168	20.0608
FBtr0078057	665	481.459	3	0.297585
FBtr0078058	2259	2080	0	0
FBtr0078059	6672	6568.45	128.127	0.931594
FBtr0329832	6454	6363.39	376.014	2.82205
FBtr0329833	566	387	0	0
FBtr0078087	2775	2508.84	1044.76	19.888
FBtr0331233	2714	2451.47	39.8937	0.777191
FBtr0304741	1938	1796.76	550.644	14.6363
FBtr0331232	2041	1897.35	767.563	19.3204
FBtr0078088	2063	1914.16	1.60043e-05	3.99309e-07
FBtr0078060	1488	1405.95	950.559	32.2893
FBtr0305350	501	304.038	96.4406	15.1489
FBtr0078061	2629	2630.7	0	0
FBtr0331230	2554	2552.41	13	0.243245
FBtr0331231	2642	2576.11	0	0
FBtr0310035	6224	6152.42	134.181	1.04158
FBtr0310034	6869	6757.74	55.8192	0.394486
FBtr0078062	2592	2535.92	370	6.96811
FBtr0333012	4242	4362.46	113.092	1.23808
FBtr0333013	6084	6245.67	35.5733	0.272016
FBtr0078083	2041	1938.24	1811.26	44.6296
FBtr0078084	3243	3123.06	166.741	2.54983
FBtr0310030	2361	2230.14	0	0
FBtr0310027	4654	4795.29	9.33723	0.0929935
FBtr0078063	4752	4774.24	0	0
FBtr0329895	4482	4601.33	9.99746	0.103766
FBtr0310028	1363	1273.52	5.59459	0.209802
FBtr0078082	1294	1202.71	8.29935	0.329559
FBtr0078081	1109	1022.52	1075.37	50.2265
FBtr0310029	1105	1018.86	38.7406	1.81595
FBtr0078080	1736	1668.62	1763	50.4597
FBtr0344014	4461	4672.2	82.6697	0.845035
FBtr0078064	1532	1518.92	18.8326	0.592139
FBtr0112854	1603	1567.89	20.8399	0.634789
FBtr0078079	2423	2458.59	55.0877	1.07008
FBtr0345429	2892	2996.57	5.57007	0.0887739
FBtr0078078	5024	5118.57	5.18678	0.0483948
FBtr0303763	5308	5496.15	18.3748	0.159666
FBtr0078066	853	742.191	8247.44	530.705
FBtr0078076	2716	2823.3	0.000492761	8.33544e-06
FBtr0332341	2693	2796.61	19.9995	0.341537
FBtr0332342	2780	2895.01	0	0
FBtr0345577	3183	3226.52	0	0
FBtr0078067	2310	2280.63	502	10.5123
FBtr0078075	1584	1511.71	324	10.2359
FBtr0078068	4155	4268.44	461.818	5.16715
FBtr0332340	4346	4432.44	189.182	2.03838
FBtr0078074	1232	1153.93	576	23.8392
FBtr0310022	1032	800.377	87.2778	5.20785
FBtr0078069	1093	869.117	151.722	8.3372
FBtr0333746	673	487.539	0	0
FBtr0346726	782	615.97	6.85852	0.531765
FBtr0346650	1019	860.689	10.1415	0.562736
FBtr0078070	1880	1701	0	0
FBtr0343220	2362	2254.72	7	0.148271
FBtr0343221	2362	2254.72	7	0.148271
FBtr0078071	683	487.248	52.7818	5.17349
FBtr0310023	1494	1296.28	5.21821	0.192252
FBtr0343219	499	320	0	0
FBtr0310101	795	616	0	0
FBtr0308305	904	725	0	0
FBtr0343248	559	380	0	0
FBtr0343250	424	245	0	0
FBtr0077998	940	761	0	0
FBtr0077999	2549	2370	0	0
FBtr0345777	324	145	0	0
FBtr0078045	12427	12556.9	62	0.235807
FBtr0343249	12134	12092.4	0	0
FBtr0344054	549	370	0	0
FBtr0078000	2203	2024	0	0
FBtr0301316	3398	3331.57	6.39867	0.0917256
FBtr0078043	3057	2935.27	23.6013	0.384006
FBtr0301317	3169	2997.46	0	0
FBtr0343785	5991	6044.06	0	0
FBtr0308257	5730	5790.13	0	0
FBtr0343787	5987	6041.68	0	0
FBtr0301439	2359	2180	0	0
FBtr0078001	5466	5665.36	11	0.0927288
FBtr0343786	5633	5815.66	0	0
FBtr0346526	5800	5862.9	0	0
FBtr0342660	580	401	0	0
FBtr0078003	471	292	0	0
FBtr0078004	406	227	0	0
FBtr0078005	483	348.386	6	0.822507
FBtr0078006	2220	2041	0	0
FBtr0331651	1426	1247	0	0
FBtr0078007	1823	1644	0	0
FBtr0331652	4359	4506.41	5.56887	0.0590183
FBtr0078042	2583	2615.34	409.431	7.47658
FBtr0345453	468	289	0	0
FBtr0078008	783	598.933	60	4.78434
FBtr0078009	1732	1664.21	174	4.99334
FBtr0078041	2416	2379.38	79.4226	1.59415
FBtr0332974	2407	2369.62	29.5774	0.596116
FBtr0078010	1040	910.219	152.941	8.02467
FBtr0332972	2104	1966.93	26.0592	0.632733
FBtr0078040	896	717	0	0
FBtr0078039	1370	1189.63	236	9.47436
FBtr0078011	1246	1156.81	110	4.54131
FBtr0305507	1731	1653.63	104.184	3.00892
FBtr0078012	1651	1550.36	10817.4	333.225
FBtr0100469	2849	2745.53	138.555	2.41015
FBtr0301908	1570	1483.81	827.875	26.6462
FBtr0078038	1533	1493.1	149	4.76593
FBtr0332973	2825	2761.95	0	0
FBtr0078013	3735	3617.93	335.387	4.42727
FBtr0078014	3618	3504.77	3.082e-05	4.19974e-07
FBtr0078015	3583	3466.4	217.613	2.99816
FBtr0302121	3143	3050.12	2.30553	0.0360998
FBtr0302120	3986	3994.28	25.2941	0.302433
FBtr0302612	3518	3498.08	1094.46	14.9424
FBtr0078037	2672	2550.04	411.867	7.71363
FBtr0334763	2625	2655.57	29.0724	0.522843
FBtr0334793	462	293.041	0	0
FBtr0334797	1310	1205.17	0	0
FBtr0078034	1245	1173.5	122	4.96507
FBtr0078016	1320	1220.34	0	0
FBtr0334794	1240	1168.35	2989	122.181
FBtr0078017	780	623.318	0	0
FBtr0334795	646	491.961	0	0
FBtr0334796	1049	886.477	2	0.107749
FBtr0345741	393	222.555	11.4694	2.46123
FBtr0304182	91	9.10824	0.530606	2.7822
FBtr0304183	22	5.60924	0	0
FBtr0078018	1073	1015.49	160	7.52476
FBtr0078033	2922	2994.54	16.63	0.265223
FBtr0078032	2903	2903.92	0	0
FBtr0078031	3026	3131.07	415.37	6.33566
FBtr0114307	128	12.7491	2	7.49206
FBtr0078030	1185	1101.25	311	13.4873
FBtr0091487	2639	2586.04	801.747	14.8065
FBtr0091489	4818	4932.55	501.311	4.85384
FBtr0332000	4030	4190.52	564.502	6.4335
FBtr0091486	2731	2658.73	408.44	7.33675
FBtr0345634	7072	7375.69	5.57003	0.0360665
FBtr0078023	871	754.816	7.42997	0.470106
FBtr0332181	6063	6124.83	0	0
FBtr0345739	598	419	0	0
FBtr0345738	2749	2570	0	0
FBtr0078025	2605	2426	0	0
FBtr0078028	164	19.6009	4.23374	10.3157
FBtr0345455	319	140	1	0.341131
FBtr0334798	325	146	1	0.327112
FBtr0336969	3004	2991.16	290	4.63029
FBtr0077949	4160	4292.2	11.839	0.13173
FBtr0305064	3801	3929.66	15.161	0.184256
FBtr0343253	2917	2738	0	0
FBtr0301417	9821	9707.47	2370.48	11.6622
FBtr0332270	6648	6686.15	0	0
FBtr0301416	6722	6920.76	119.523	0.824797
FBtr0077997	793	614	0	0
FBtr0301087	1288	1109	0	0
FBtr0077951	1368	1189	0	0
FBtr0077993	5206	4992.27	398	3.80745
FBtr0077994	2267	2245.15	0	0
FBtr0077952	2745	2689.96	229	4.06574
FBtr0077953	2076	2029.08	791.062	18.6192
FBtr0332569	4075	4127.79	138.475	1.60215
FBtr0332570	3115	3197.09	141.43	2.11269
FBtr0332571	2910	3010.35	2.03309	0.0322544
FBtr0332273	4718	4798.65	0	0
FBtr0077989	4489	4596.43	680	7.06542
FBtr0077954	3266	3322.48	12	0.172492
FBtr0077955	1030	918.436	6	0.311998
FBtr0077988	2079	1885.83	2357.42	59.7013
FBtr0332272	2130	1915.68	0	0
FBtr0077987	1980	1828.34	213.584	5.57908
FBtr0077956	2701	2733.97	1008	17.6083
FBtr0077986	1767	1617.37	41	1.21066
FBtr0077957	2536	2415.14	665.044	13.151
FBtr0332271	2707	2544.51	72.9558	1.36932
FBtr0346497	348	182.897	3	0.783363
FBtr0077958	2029	2025	419	9.88186
FBtr0077959	1628	1574.2	137	4.15632
FBtr0077985	999	898.861	102	5.41947
FBtr0077960	999	833.961	383.19	21.9441
FBtr0100023	3049	3274.74	89.3048	1.30241
FBtr0332274	2422	2521.68	19.8551	0.376038
FBtr0100022	2040	2081.53	4006.65	91.9282
FBtr0331290	780	642.961	0	0
FBtr0077961	1272	1246.12	843	32.3085
FBtr0331287	1198	1123.15	0	0
FBtr0077981	2007	2110.58	1596.55	36.1268
FBtr0077982	2617	2737.52	20.4523	0.356807
FBtr0331289	2350	2387.46	0	0
FBtr0077962	1925	1938.02	141	3.47465
FBtr0077964	646	484.649	75	7.39066
FBtr0304710	2592	2602.47	730.523	13.4059
FBtr0077980	2729	2652	0	0
FBtr0344015	2746	2751.68	21.6515	0.375785
FBtr0077965	497	311.64	39.826	6.10327
FBtr0077979	1801	1692.55	359	10.1299
FBtr0077966	3331	3354.74	350.859	4.99485
FBtr0331288	3424	3447.9	407.141	5.6395
FBtr0077968	3192	3247.81	45.3582	0.666982
FBtr0308698	3781	3789	0	0
FBtr0335394	3118	3163.95	116.656	1.76087
FBtr0335395	3956	3942.02	122.085	1.47908
FBtr0344790	3193	3243.56	42.3761	0.623947
FBtr0077978	1667	1613.17	713.525	21.1241
FBtr0077971	1566	1524.78	268	8.39415
FBtr0307056	1893	1846.7	51.4973	1.3318
FBtr0335379	1755	1703.26	225.181	6.31395
FBtr0077972	1833	1790.56	84.9387	2.26551
FBtr0307057	1825	1779.62	321.383	8.62475
FBtr0077977	802	619.306	5	0.38558
FBtr0307096	298	119.005	684.786	274.814
FBtr0335380	513	273.989	21.2142	3.6978
FBtr0307097	376	197	3460.05	838.815
FBtr0335381	459	231.178	1061.95	219.384
FBtr0335382	550	377.752	254.505	32.1765
FBtr0077973	443	266.432	4221.5	756.71
FBtr0114498	802	688.406	8	0.555002
FBtr0345742	645	466	0	0
FBtr0306546	832	653	0	0
FBtr0299796	2477	2287.3	533	11.1289
FBtr0077920	2090	2048.52	76	1.77184
FBtr0335383	2903	2818.42	0	0
FBtr0077921	5504	5615.1	23	0.195623
FBtr0335384	7413	7298.16	0	0
FBtr0077922	776	597	0	0
FBtr0305552	746	567	0	0
FBtr0343837	1328	1149	0	0
FBtr0343846	537	358	0	0
FBtr0091926	537	358	0	0
FBtr0305553	671	492	0	0
FBtr0077924	675	496	0	0
FBtr0077925	621	442	0	0
FBtr0344105	340	161	0	0
FBtr0344104	367	188	0	0
FBtr0077948	1085	906	0	0
FBtr0343845	1008	829	0	0
FBtr0077947	1091	960.054	1	0.0497455
FBtr0077946	819	688.458	4	0.27748
FBtr0077944	942	758.014	12	0.756055
FBtr0077943	632	458.029	17.8327	1.85941
FBtr0301010	695	517.859	18.1673	1.67543
FBtr0343844	1149	963.935	242.862	12.0327
FBtr0077942	917	749.605	6777.07	431.776
FBtr0329947	917	749.605	6777.07	431.776
FBtr0343838	953	787.839	0	0
FBtr0077926	860	704.82	0	0
FBtr0343839	755	620.25	1	0.0769985
FBtr0343843	1244	873.398	55.9228	3.05792
FBtr0077941	6206	6326.73	69.476	0.524451
FBtr0329985	6206	6326.73	69.476	0.524451
FBtr0343840	1586	1539.81	61.1251	1.89584
FBtr0308744	508	329	0	0
FBtr0343841	686	507	0	0
FBtr0077928	211	40.0835	0	0
FBtr0343842	1206	955.353	1.66119	0.0830431
FBtr0308745	591	380.25	6.33881	0.796138
FBtr0077929	1351	1172	0	0
FBtr0334817	1565	1386	0	0
FBtr0077930	1387	1277.49	12	0.448613
FBtr0334818	1612	1433	0	0
FBtr0077931	1343	1164	0	0
FBtr0077932	1341	1181.77	1	0.0404126
FBtr0077938	1511	1353.47	0	0
FBtr0077939	1628	1480.06	0	0
FBtr0077937	1565	1421.55	0	0
FBtr0077936	1454	1331.7	2	0.0717256
FBtr0334821	1627	1466.79	0	0
FBtr0334822	1744	1593.38	0	0
FBtr0334820	1573	1503.42	17.5561	0.557696
FBtr0334819	1166	987	0	0
FBtr0077933	1524	1452.55	458.444	15.0732
FBtr0077919	684	505	0	0
FBtr0114554	616	437	0	0
FBtr0334844	354	175	0	0
FBtr0077873	1421	1242	0	0
FBtr0077874	1298	1119	0	0
FBtr0310017	5009	5234.1	32.3773	0.295426
FBtr0310018	5305	5575.12	19.0174	0.162909
FBtr0310019	5015	5243.17	4.80945	0.0438078
FBtr0310020	6069	6241.15	0	0
FBtr0344146	4915	5091.79	9.79586	0.0918801
FBtr0077917	2227	2201.25	4	0.086784
FBtr0077916	3058	3033.8	357	5.61992
FBtr0077876	1030	893.135	43.1293	2.30624
FBtr0334842	1118	1019.16	66.3501	3.10922
FBtr0334843	1000	913.62	1416.02	74.0208
FBtr0077915	851	763.156	2365.5	148.033
FBtr0342645	7316	7137	0	0
FBtr0342646	3998	3779.81	3	0.0379054
FBtr0346473	232	55.6961	0	0
FBtr0077877	6019	5840	0	0
FBtr0303933	6320	6141	0	0
FBtr0303935	6089	5910	0	0
FBtr0307047	12385	11563.7	190	0.784707
FBtr0077878	4159	3980	0	0
FBtr0303934	5037	4858	0	0
FBtr0077881	1591	1460.8	734.5	24.0132
FBtr0331630	1713	1567.44	548.5	16.7123
FBtr0077912	2357	2261.84	1857.28	39.2161
FBtr0344040	723	551.594	7.72086	0.668491
FBtr0333542	690	558.344	209.059	17.882
FBtr0077882	790	667.177	19.0477	1.36349
FBtr0077911	3601	3735.86	348.516	4.45535
FBtr0333545	3586	3723.24	0.376631	0.00483108
FBtr0333544	3303	3378.84	0	0
FBtr0305618	2396	2241.77	976.336	20.7997
FBtr0306167	2352	2201.73	485.223	10.5251
FBtr0077910	1762	1701.45	285.441	8.0121
FBtr0077906	2664	2678.96	1008.76	17.9834
FBtr0077909	1754	1766.12	7542.49	203.96
FBtr0077907	2257	2296.36	14.7207	0.306153
FBtr0077908	2198	2175.24	0	0
FBtr0077905	2183	2219.53	5.67423	0.122094
FBtr0302115	2561	2516.66	34.6461	0.657476
FBtr0077883	844	746.831	132.71	8.48654
FBtr0345430	1031	903.374	0	0
FBtr0077884	1184	1099.79	1001	43.4685
FBtr0333543	1198	987.024	10.4193	0.50415
FBtr0077904	873	702.833	107.581	7.31024
FBtr0077885	2999	2964.68	133.292	2.14721
FBtr0077886	3421	3371.57	125.708	1.78067
FBtr0077903	1436	1335.38	195	6.97394
FBtr0077887	541	362	0	0
FBtr0077902	1137	958	0	0
FBtr0077901	534	349.017	4	0.547347
FBtr0077888	1170	991	0	0
FBtr0310114	1163	984	0	0
FBtr0077899	1152	973	0	0
FBtr0100188	1161	982	0	0
FBtr0077897	1185	1006	0	0
FBtr0077896	2076	1897	0	0
FBtr0334829	2075	1839.11	0	0
FBtr0303377	1971	1785.14	3	0.0802598
FBtr0077894	882	703	0	0
FBtr0304391	115	11.2077	0	0
FBtr0304393	22	5.60924	0	0
FBtr0304392	22	5.60924	0	0
FBtr0089786	5663	5513.96	0	0
FBtr0304911	5420	5345.93	29	0.259074
FBtr0334823	5657	5508.67	0	0
FBtr0334828	403	224	0	0
FBtr0334827	684	505	0	0
FBtr0077893	3678	3597.93	0	0
FBtr0304597	3570	3574.4	105.406	1.40836
FBtr0334826	3846	3866.89	15.5937	0.192591
FBtr0077891	1154	975	0	0
FBtr0334824	1230	1051	0	0
FBtr0334825	819	640	0	0
FBtr0347156	1178	999	0	0
FBtr0347155	929	750	0	0
FBtr0113012	6049	6024.36	0	0
FBtr0333007	5953	5923.94	0	0
FBtr0077811	6406	6432.6	258.259	1.91742
FBtr0309828	5930	5965.86	361.594	2.89466
FBtr0333006	8459	8624.71	5.91397	0.0327479
FBtr0113011	6721	6675.24	426.304	3.05001
FBtr0110882	6246	6178.21	339.215	2.62218
FBtr0110883	8783	8842.85	96.7147	0.522336
FBtr0077872	71	7.85687	0	0
FBtr0333008	560	381	0	0
FBtr0077871	485	306	0	0
FBtr0307516	798	619	0	0
FBtr0077870	2881	2945.96	0.333333	0.00540383
FBtr0330201	2881	2945.96	0.333333	0.00540383
FBtr0330202	2881	2945.96	0.333333	0.00540383
FBtr0330200	3051	3024.4	0	0
FBtr0077812	73	7.96681	0	0
FBtr0334758	1243	1096.61	0	0
FBtr0077813	1088	962.933	587	29.1133
FBtr0077869	4294	4381.72	245.351	2.67419
FBtr0077814	813	665.896	123	8.82162
FBtr0077815	2130	2030.31	626	14.7252
FBtr0077868	1560	1486.88	45.9925	1.47727
FBtr0077867	1575	1511.53	3419.01	108.027
FBtr0077816	651	517.388	1970	181.844
FBtr0304139	1374	1167.11	28	1.14577
FBtr0334760	727	548	0	0
FBtr0100503	403	224	0	0
FBtr0309285	2777	2712.98	15	0.264055
FBtr0309284	2447	2268	0	0
FBtr0077863	350	171	119	33.2354
FBtr0346492	822	643	0	0
FBtr0334759	528	356.451	7.29294	0.977128
FBtr0077817	380	209.823	10.7071	2.43707
FBtr0077818	72	7.91147	0	0
FBtr0077819	72	7.91147	0	0
FBtr0301068	3764	3859.12	6.21562e-08	7.69212e-10
